REGION_ID,COUNTRY_ID,COUNTRY_NAME_EN
UNICEF: All UNICEF Countries,UGA,Uganda
UNICEF: All UNICEF Countries,BLR,Belarus
UNICEF: All UNICEF Countries,UKR,Ukraine
UNICEF: All UNICEF Countries,ARE,United Arab Emirates
UNICEF: All UNICEF Countries,BFA,Burkina Faso
UNICEF: All UNICEF Countries,URY,Uruguay
UNICEF: All UNICEF Countries,UZB,Uzbekistan
UNICEF: All UNICEF Countries,VEN,Venezuela (Bolivarian Republic of)
UNICEF: All UNICEF Countries,VNM,Viet Nam
UNICEF: All UNICEF Countries,WSM,Samoa
UNICEF: All UNICEF Countries,YEM,Yemen
UNICEF: All UNICEF Countries,COD,Democratic Republic of the Congo
UNICEF: All UNICEF Countries,ZMB,Zambia
UNICEF: Association of South East Asian Nations (ASEAN),BRN,Brunei Darussalam
UNICEF: Association of South East Asian Nations (ASEAN),MMR,Myanmar
UNICEF: Association of South East Asian Nations (ASEAN),IDN,Indonesia
UNICEF: Association of South East Asian Nations (ASEAN),KHM,Cambodia
UNICEF: Association of South East Asian Nations (ASEAN),LAO,Lao People's Democratic Republic
UNICEF: Association of South East Asian Nations (ASEAN),MYS,Malaysia
UNICEF: Association of South East Asian Nations (ASEAN),PHL,Philippines
UNICEF: Association of South East Asian Nations (ASEAN),SGP,Singapore
UNICEF: Association of South East Asian Nations (ASEAN),THA,Thailand
UNICEF: Association of South East Asian Nations (ASEAN),VNM,Viet Nam
UNICEF: Central and Eastern Europe/Commonwealth of Independent States,ALB,Albania
UNICEF: Central and Eastern Europe/Commonwealth of Independent States,ARM,Armenia
UNICEF: Central and Eastern Europe/Commonwealth of Independent States,AZE,Azerbaijan
UNICEF: Central and Eastern Europe/Commonwealth of Independent States,BIH,Bosnia and Herzegovina
UNICEF: Central and Eastern Europe/Commonwealth of Independent States,BGR,Bulgaria
UNICEF: Central and Eastern Europe/Commonwealth of Independent States,HRV,Croatia
UNICEF: Central and Eastern Europe/Commonwealth of Independent States,GEO,Georgia
UNICEF: Central and Eastern Europe/Commonwealth of Independent States,KAZ,Kazakhstan
UNICEF: Central and Eastern Europe/Commonwealth of Independent States,KGZ,Kyrgyzstan
UNICEF: Central and Eastern Europe/Commonwealth of Independent States,MKD,North Macedonia
UNICEF: Central and Eastern Europe/Commonwealth of Independent States,MNE,Montenegro
UNICEF: Central and Eastern Europe/Commonwealth of Independent States,MDA,Republic of Moldova
UNICEF: Central and Eastern Europe/Commonwealth of Independent States,ROU,Romania
UNICEF: Central and Eastern Europe/Commonwealth of Independent States,RUS,Russian Federation
UNICEF: Central and Eastern Europe/Commonwealth of Independent States,SRB,Serbia
UNICEF: Central and Eastern Europe/Commonwealth of Independent States,TJK,Tajikistan
UNICEF: Central and Eastern Europe/Commonwealth of Independent States,TUR,Turkey
UNICEF: Central and Eastern Europe/Commonwealth of Independent States,TKM,Turkmenistan
UNICEF: Central and Eastern Europe/Commonwealth of Independent States,BLR,Belarus
UNICEF: Central and Eastern Europe/Commonwealth of Independent States,UKR,Ukraine
UNICEF: Central and Eastern Europe/Commonwealth of Independent States,UZB,Uzbekistan
UNICEF: East Asia and Pacific,AUS,Australia
UNICEF: East Asia and Pacific,SLB,Solomon Islands
UNICEF: East Asia and Pacific,PLW,Palau
UNICEF: East Asia and Pacific,BRN,Brunei Darussalam
UNICEF: East Asia and Pacific,MMR,Myanmar
UNICEF: East Asia and Pacific,CHN,China
UNICEF: East Asia and Pacific,COK,Cook Islands
UNICEF: East Asia and Pacific,FJI,Fiji
UNICEF: East Asia and Pacific,KIR,Kiribati
UNICEF: East Asia and Pacific,IDN,Indonesia
UNICEF: East Asia and Pacific,JPN,Japan
UNICEF: East Asia and Pacific,KHM,Cambodia
UNICEF: East Asia and Pacific,KOR,Republic of Korea
UNICEF: East Asia and Pacific,PRK,Democratic People's Republic of Korea
UNICEF: East Asia and Pacific,LAO,Lao People's Democratic Republic
UNICEF: East Asia and Pacific,MYS,Malaysia
UNICEF: East Asia and Pacific,FSM,Micronesia (Federated States of)
UNICEF: East Asia and Pacific,MNG,Mongolia
UNICEF: East Asia and Pacific,NRU,Nauru
UNICEF: East Asia and Pacific,VUT,Vanuatu
UNICEF: East Asia and Pacific,NZL,New Zealand
UNICEF: East Asia and Pacific,NIU,Niue
UNICEF: East Asia and Pacific,MHL,Marshall Islands
UNICEF: East Asia and Pacific,PNG,Papua New Guinea
UNICEF: East Asia and Pacific,PHL,Philippines
UNICEF: East Asia and Pacific,TLS,Timor-Leste
UNICEF: East Asia and Pacific,SGP,Singapore
UNICEF: East Asia and Pacific,THA,Thailand
UNICEF: East Asia and Pacific,TKL,Tokelau
UNICEF: East Asia and Pacific,TON,Tonga
UNICEF: East Asia and Pacific,TUV,Tuvalu
UNICEF: East Asia and Pacific,VNM,Viet Nam
UNICEF: East Asia and Pacific,WSM,Samoa
UNICEF: East Asia and the Pacific Programme Countries,SLB,Solomon Islands
UNICEF: East Asia and the Pacific Programme Countries,PLW,Palau
UNICEF: East Asia and the Pacific Programme Countries,BRN,Brunei Darussalam
UNICEF: East Asia and the Pacific Programme Countries,MMR,Myanmar
UNICEF: East Asia and the Pacific Programme Countries,CHN,China
UNICEF: East Asia and the Pacific Programme Countries,COK,Cook Islands
UNICEF: East Asia and the Pacific Programme Countries,FJI,Fiji
UNICEF: East Asia and the Pacific Programme Countries,KIR,Kiribati
UNICEF: East Asia and the Pacific Programme Countries,IDN,Indonesia
UNICEF: East Asia and the Pacific Programme Countries,KHM,Cambodia
UNICEF: East Asia and the Pacific Programme Countries,PRK,Democratic People's Republic of Korea
UNICEF: East Asia and the Pacific Programme Countries,LAO,Lao People's Democratic Republic
UNICEF: East Asia and the Pacific Programme Countries,MYS,Malaysia
UNICEF: East Asia and the Pacific Programme Countries,FSM,Micronesia (Federated States of)
UNICEF: East Asia and the Pacific Programme Countries,MNG,Mongolia
UNICEF: East Asia and the Pacific Programme Countries,NRU,Nauru
UNICEF: East Asia and the Pacific Programme Countries,VUT,Vanuatu
UNICEF: East Asia and the Pacific Programme Countries,NIU,Niue
UNICEF: East Asia and the Pacific Programme Countries,MHL,Marshall Islands
UNICEF: East Asia and the Pacific Programme Countries,PNG,Papua New Guinea
UNICEF: East Asia and the Pacific Programme Countries,PHL,Philippines
UNICEF: East Asia and the Pacific Programme Countries,TLS,Timor-Leste
UNICEF: East Asia and the Pacific Programme Countries,THA,Thailand
UNICEF: East Asia and the Pacific Programme Countries,TKL,Tokelau
UNICEF: East Asia and the Pacific Programme Countries,TON,Tonga
UNICEF: East Asia and the Pacific Programme Countries,TUV,Tuvalu
UNICEF: East Asia and the Pacific Programme Countries,VNM,Viet Nam
UNICEF: East Asia and the Pacific Programme Countries,WSM,Samoa
UNICEF: Eastern and Southern Africa,AGO,Angola
UNICEF: Eastern and Southern Africa,BWA,Botswana
UNICEF: Eastern and Southern Africa,BDI,Burundi
UNICEF: Eastern and Southern Africa,COM,Comoros
UNICEF: Eastern and Southern Africa,ERI,Eritrea
UNICEF: Eastern and Southern Africa,ETH,Ethiopia
UNICEF: Eastern and Southern Africa,DJI,Djibouti
UNICEF: Eastern and Southern Africa,KEN,Kenya
UNICEF: Eastern and Southern Africa,LSO,Lesotho
UNICEF: Eastern and Southern Africa,MDG,Madagascar
UNICEF: Eastern and Southern Africa,MWI,Malawi
UNICEF: Eastern and Southern Africa,MUS,Mauritius
UNICEF: Eastern and Southern Africa,MOZ,Mozambique
UNICEF: Eastern and Southern Africa,NAM,Namibia
UNICEF: Eastern and Southern Africa,RWA,Rwanda
UNICEF: Eastern and Southern Africa,SYC,Seychelles
UNICEF: Eastern and Southern Africa,SOM,Somalia
UNICEF: Eastern and Southern Africa,ZAF,South Africa
UNICEF: Eastern and Southern Africa,ZWE,Zimbabwe
UNICEF: Eastern and Southern Africa,SSD,South Sudan
UNICEF: Eastern and Southern Africa,SDN,Sudan
UNICEF: Eastern and Southern Africa,SWZ,Eswatini
UNICEF: Eastern and Southern Africa,TZA,United Republic of Tanzania
UNICEF: Eastern and Southern Africa,UGA,Uganda
UNICEF: Eastern and Southern Africa,ZMB,Zambia
UNICEF: Eastern Europe and Central Asia,ALB,Albania
UNICEF: Eastern Europe and Central Asia,ARM,Armenia
UNICEF: Eastern Europe and Central Asia,AZE,Azerbaijan
UNICEF: Eastern Europe and Central Asia,BIH,Bosnia and Herzegovina
UNICEF: Eastern Europe and Central Asia,BGR,Bulgaria
UNICEF: Eastern Europe and Central Asia,HRV,Croatia
UNICEF: Eastern Europe and Central Asia,GEO,Georgia
UNICEF: Eastern Europe and Central Asia,KAZ,Kazakhstan
UNICEF: Eastern Europe and Central Asia,KGZ,Kyrgyzstan
UNICEF: Eastern Europe and Central Asia,MKD,North Macedonia
UNICEF: Eastern Europe and Central Asia,MNE,Montenegro
UNICEF: Eastern Europe and Central Asia,MDA,Republic of Moldova
UNICEF: Eastern Europe and Central Asia,ROU,Romania
UNICEF: Eastern Europe and Central Asia,RUS,Russian Federation
UNICEF: Eastern Europe and Central Asia,SRB,Serbia
UNICEF: Eastern Europe and Central Asia,TJK,Tajikistan
UNICEF: Eastern Europe and Central Asia,TUR,Turkey
UNICEF: Eastern Europe and Central Asia,TKM,Turkmenistan
UNICEF: Eastern Europe and Central Asia,BLR,Belarus
UNICEF: Eastern Europe and Central Asia,UKR,Ukraine
UNICEF: Eastern Europe and Central Asia,UZB,Uzbekistan
UNICEF: Economic Community of Central African States (ECCAS),AGO,Angola
UNICEF: Economic Community of Central African States (ECCAS),BDI,Burundi
UNICEF: Economic Community of Central African States (ECCAS),CMR,Cameroon
UNICEF: Economic Community of Central African States (ECCAS),CAF,Central African Republic
UNICEF: Economic Community of Central African States (ECCAS),TCD,Chad
UNICEF: Economic Community of Central African States (ECCAS),COG,Congo
UNICEF: Economic Community of Central African States (ECCAS),GNQ,Equatorial Guinea
UNICEF: Economic Community of Central African States (ECCAS),GAB,Gabon
UNICEF: Economic Community of Central African States (ECCAS),RWA,Rwanda
UNICEF: Economic Community of Central African States (ECCAS),STP,Sao Tome and Principe
UNICEF: Economic Community of Central African States (ECCAS),COD,Democratic Republic of the Congo
UNICEF: Economic Community of West African States (ECOWAS),CPV,Cabo Verde
UNICEF: Economic Community of West African States (ECOWAS),BEN,Benin
UNICEF: Economic Community of West African States (ECOWAS),GMB,Gambia
UNICEF: Economic Community of West African States (ECOWAS),GHA,Ghana
UNICEF: Economic Community of West African States (ECOWAS),GIN,Guinea
UNICEF: Economic Community of West African States (ECOWAS),CIV,Côte d'Ivoire
UNICEF: Economic Community of West African States (ECOWAS),LBR,Liberia
UNICEF: Economic Community of West African States (ECOWAS),MLI,Mali
UNICEF: Economic Community of West African States (ECOWAS),NER,Niger
UNICEF: Economic Community of West African States (ECOWAS),NGA,Nigeria
UNICEF: Economic Community of West African States (ECOWAS),GNB,Guinea-Bissau
UNICEF: Economic Community of West African States (ECOWAS),SEN,Senegal
UNICEF: Economic Community of West African States (ECOWAS),SLE,Sierra Leone
UNICEF: Economic Community of West African States (ECOWAS),TGO,Togo
UNICEF: Economic Community of West African States (ECOWAS),BFA,Burkina Faso
UNICEF: Europe and Central Asia,ALB,Albania
UNICEF: Europe and Central Asia,AND,Andorra
UNICEF: Europe and Central Asia,ARM,Armenia
UNICEF: Europe and Central Asia,AZE,Azerbaijan
UNICEF: Europe and Central Asia,AUT,Austria
UNICEF: Europe and Central Asia,BEL,Belgium
UNICEF: Europe and Central Asia,BIH,Bosnia and Herzegovina
UNICEF: Europe and Central Asia,BGR,Bulgaria
UNICEF: Europe and Central Asia,HRV,Croatia
UNICEF: Europe and Central Asia,CYP,Cyprus
UNICEF: Europe and Central Asia,CZE,Czechia
UNICEF: Europe and Central Asia,DNK,Denmark
UNICEF: Europe and Central Asia,EST,Estonia
UNICEF: Europe and Central Asia,FIN,Finland
UNICEF: Europe and Central Asia,FRA,France
UNICEF: Europe and Central Asia,GEO,Georgia
UNICEF: Europe and Central Asia,DEU,Germany
UNICEF: Europe and Central Asia,GRC,Greece
UNICEF: Europe and Central Asia,VAT,Holy See
UNICEF: Europe and Central Asia,HUN,Hungary
UNICEF: Europe and Central Asia,ISL,Iceland
UNICEF: Europe and Central Asia,IRL,Ireland
UNICEF: Europe and Central Asia,ITA,Italy
UNICEF: Europe and Central Asia,KAZ,Kazakhstan
UNICEF: Europe and Central Asia,KGZ,Kyrgyzstan
UNICEF: Europe and Central Asia,LVA,Latvia
UNICEF: Europe and Central Asia,LIE,Liechtenstein
UNICEF: Europe and Central Asia,LTU,Lithuania
UNICEF: Europe and Central Asia,LUX,Luxembourg
UNICEF: Europe and Central Asia,MKD,North Macedonia
UNICEF: Europe and Central Asia,MLT,Malta
UNICEF: Europe and Central Asia,MCO,Monaco
UNICEF: Europe and Central Asia,MNE,Montenegro
UNICEF: Europe and Central Asia,NLD,Netherlands
UNICEF: Europe and Central Asia,NOR,Norway
UNICEF: Europe and Central Asia,POL,Poland
UNICEF: Europe and Central Asia,PRT,Portugal
UNICEF: Europe and Central Asia,MDA,Republic of Moldova
UNICEF: Europe and Central Asia,ROU,Romania
UNICEF: Europe and Central Asia,RUS,Russian Federation
UNICEF: Europe and Central Asia,SVK,Slovakia
UNICEF: Europe and Central Asia,SMR,San Marino
UNICEF: Europe and Central Asia,SVN,Slovenia
UNICEF: Europe and Central Asia,SRB,Serbia
UNICEF: Europe and Central Asia,ESP,Spain
UNICEF: Europe and Central Asia,SWE,Sweden
UNICEF: Europe and Central Asia,CHE,Switzerland
UNICEF: Europe and Central Asia,TJK,Tajikistan
UNICEF: Europe and Central Asia,TUR,Turkey
UNICEF: Europe and Central Asia,TKM,Turkmenistan
UNICEF: Europe and Central Asia,BLR,Belarus
UNICEF: Europe and Central Asia,UKR,Ukraine
UNICEF: Europe and Central Asia,GBR,United Kingdom of Great Britain and Northern Ireland
UNICEF: Europe and Central Asia,UZB,Uzbekistan
UNICEF: Europe and Central Asia Programme Countries,ALB,Albania
UNICEF: Europe and Central Asia Programme Countries,ARM,Armenia
UNICEF: Europe and Central Asia Programme Countries,AZE,Azerbaijan
UNICEF: Europe and Central Asia Programme Countries,BIH,Bosnia and Herzegovina
UNICEF: Europe and Central Asia Programme Countries,BGR,Bulgaria
UNICEF: Europe and Central Asia Programme Countries,HRV,Croatia
UNICEF: Europe and Central Asia Programme Countries,GEO,Georgia
UNICEF: Europe and Central Asia Programme Countries,KAZ,Kazakhstan
UNICEF: Europe and Central Asia Programme Countries,KGZ,Kyrgyzstan
UNICEF: Europe and Central Asia Programme Countries,MKD,North Macedonia
UNICEF: Europe and Central Asia Programme Countries,MNE,Montenegro
UNICEF: Europe and Central Asia Programme Countries,MDA,Republic of Moldova
UNICEF: Europe and Central Asia Programme Countries,ROU,Romania
UNICEF: Europe and Central Asia Programme Countries,SRB,Serbia
UNICEF: Europe and Central Asia Programme Countries,TJK,Tajikistan
UNICEF: Europe and Central Asia Programme Countries,TUR,Turkey
UNICEF: Europe and Central Asia Programme Countries,TKM,Turkmenistan
UNICEF: Europe and Central Asia Programme Countries,BLR,Belarus
UNICEF: Europe and Central Asia Programme Countries,UKR,Ukraine
UNICEF: Europe and Central Asia Programme Countries,UZB,Uzbekistan
UNICEF: Gulf Area,BHR,Bahrain
UNICEF: Gulf Area,KWT,Kuwait
UNICEF: Gulf Area,QAT,Qatar
UNICEF: Gulf Area,SAU,Saudi Arabia
UNICEF: Gulf Area,ARE,United Arab Emirates
UNICEF: Latin America and Caribbean,AIA,Anguilla
UNICEF: Latin America and Caribbean,ATG,Antigua and Barbuda
UNICEF: Latin America and Caribbean,ARG,Argentina
UNICEF: Latin America and Caribbean,BHS,Bahamas
UNICEF: Latin America and Caribbean,BRB,Barbados
UNICEF: Latin America and Caribbean,BLZ,Belize
UNICEF: Latin America and Caribbean,BOL,Bolivia (Plurinational State of)
UNICEF: Latin America and Caribbean,BRA,Brazil
UNICEF: Latin America and Caribbean,CHL,Chile
UNICEF: Latin America and Caribbean,COL,Colombia
UNICEF: Latin America and Caribbean,CRI,Costa Rica
UNICEF: Latin America and Caribbean,CUB,Cuba
UNICEF: Latin America and Caribbean,DMA,Dominica
UNICEF: Latin America and Caribbean,DOM,Dominican Republic
UNICEF: Latin America and Caribbean,ECU,Ecuador
UNICEF: Latin America and Caribbean,SLV,El Salvador
UNICEF: Latin America and Caribbean,GRD,Grenada
UNICEF: Latin America and Caribbean,GTM,Guatemala
UNICEF: Latin America and Caribbean,GUY,Guyana
UNICEF: Latin America and Caribbean,HTI,Haiti
UNICEF: Latin America and Caribbean,HND,Honduras
UNICEF: Latin America and Caribbean,JAM,Jamaica
UNICEF: Latin America and Caribbean,MEX,Mexico
UNICEF: Latin America and Caribbean,MSR,Montserrat
UNICEF: Latin America and Caribbean,NIC,Nicaragua
UNICEF: Latin America and Caribbean,PAN,Panama
UNICEF: Latin America and Caribbean,PRY,Paraguay
UNICEF: Latin America and Caribbean,PER,Peru
UNICEF: Latin America and Caribbean,KNA,Saint Kitts and Nevis
UNICEF: Latin America and Caribbean,LCA,Saint Lucia
UNICEF: Latin America and Caribbean,VCT,Saint Vincent and the Grenadines
UNICEF: Latin America and Caribbean,SUR,Suriname
UNICEF: Latin America and Caribbean,TTO,Trinidad and Tobago
UNICEF: Latin America and Caribbean,TCA,Turks and Caicos Islands
UNICEF: Latin America and Caribbean,URY,Uruguay
UNICEF: Latin America and Caribbean,VEN,Venezuela (Bolivarian Republic of)
UNICEF: Latin America and Caribbean,VGB,British Virgin Islands
UNICEF: Middle East and North Africa,DZA,Algeria
UNICEF: Middle East and North Africa,BHR,Bahrain
UNICEF: Middle East and North Africa,EGY,Egypt
UNICEF: Middle East and North Africa,IRN,Iran (Islamic Republic of)
UNICEF: Middle East and North Africa,IRQ,Iraq
UNICEF: Middle East and North Africa,ISR,Israel
UNICEF: Middle East and North Africa,JOR,Jordan
UNICEF: Middle East and North Africa,KWT,Kuwait
UNICEF: Middle East and North Africa,LBN,Lebanon
UNICEF: Middle East and North Africa,LBY,Libya
UNICEF: Middle East and North Africa,MAR,Morocco
UNICEF: Middle East and North Africa,OMN,Oman
UNICEF: Middle East and North Africa,PSE,Palestine
UNICEF: Middle East and North Africa,QAT,Qatar
UNICEF: Middle East and North Africa,SAU,Saudi Arabia
UNICEF: Middle East and North Africa,SYR,Syrian Arab Republic
UNICEF: Middle East and North Africa,TUN,Tunisia
UNICEF: Middle East and North Africa,ARE,United Arab Emirates
UNICEF: Middle East and North Africa,YEM,Yemen
UNICEF: Middle East and North Africa Programme Countries,DZA,Algeria
UNICEF: Middle East and North Africa Programme Countries,BHR,Bahrain
UNICEF: Middle East and North Africa Programme Countries,EGY,Egypt
UNICEF: Middle East and North Africa Programme Countries,DJI,Djibouti
UNICEF: Middle East and North Africa Programme Countries,IRN,Iran (Islamic Republic of)
UNICEF: Middle East and North Africa Programme Countries,IRQ,Iraq
UNICEF: Middle East and North Africa Programme Countries,JOR,Jordan
UNICEF: Middle East and North Africa Programme Countries,KWT,Kuwait
UNICEF: Middle East and North Africa Programme Countries,LBN,Lebanon
UNICEF: Middle East and North Africa Programme Countries,LBY,Libya
UNICEF: Middle East and North Africa Programme Countries,MAR,Morocco
UNICEF: Middle East and North Africa Programme Countries,OMN,Oman
UNICEF: Middle East and North Africa Programme Countries,PSE,Palestine
UNICEF: Middle East and North Africa Programme Countries,QAT,Qatar
UNICEF: Middle East and North Africa Programme Countries,SAU,Saudi Arabia
UNICEF: Middle East and North Africa Programme Countries,SDN,Sudan
UNICEF: Middle East and North Africa Programme Countries,SYR,Syrian Arab Republic
UNICEF: Middle East and North Africa Programme Countries,TUN,Tunisia
UNICEF: Middle East and North Africa Programme Countries,ARE,United Arab Emirates
UNICEF: Middle East and North Africa Programme Countries,YEM,Yemen
UNICEF: North America,CAN,Canada
UNICEF: North America,USA,United States of America
UNICEF: South Asia,AFG,Afghanistan
UNICEF: South Asia,BGD,Bangladesh
UNICEF: South Asia,BTN,Bhutan
UNICEF: South Asia,IND,India
UNICEF: South Asia,MDV,Maldives
UNICEF: South Asia,NPL,Nepal
UNICEF: South Asia,PAK,Pakistan
UNICEF: South Asia,LKA,Sri Lanka
UNICEF: Sub-Saharan Africa,AGO,Angola
UNICEF: Sub-Saharan Africa,BWA,Botswana
UNICEF: Sub-Saharan Africa,BDI,Burundi
UNICEF: Sub-Saharan Africa,CMR,Cameroon
UNICEF: Sub-Saharan Africa,CPV,Cabo Verde
UNICEF: Sub-Saharan Africa,CAF,Central African Republic
UNICEF: Sub-Saharan Africa,TCD,Chad
UNICEF: Sub-Saharan Africa,COM,Comoros
UNICEF: Sub-Saharan Africa,COG,Congo
UNICEF: Sub-Saharan Africa,BEN,Benin
UNICEF: Sub-Saharan Africa,GNQ,Equatorial Guinea
UNICEF: Sub-Saharan Africa,ERI,Eritrea
UNICEF: Sub-Saharan Africa,ETH,Ethiopia
UNICEF: Sub-Saharan Africa,DJI,Djibouti
UNICEF: Sub-Saharan Africa,GAB,Gabon
UNICEF: Sub-Saharan Africa,GMB,Gambia
UNICEF: Sub-Saharan Africa,GHA,Ghana
UNICEF: Sub-Saharan Africa,GIN,Guinea
UNICEF: Sub-Saharan Africa,CIV,Côte d'Ivoire
UNICEF: Sub-Saharan Africa,KEN,Kenya
UNICEF: Sub-Saharan Africa,LSO,Lesotho
UNICEF: Sub-Saharan Africa,LBR,Liberia
UNICEF: Sub-Saharan Africa,MDG,Madagascar
UNICEF: Sub-Saharan Africa,MWI,Malawi
UNICEF: Sub-Saharan Africa,MLI,Mali
UNICEF: Sub-Saharan Africa,MRT,Mauritania
UNICEF: Sub-Saharan Africa,MUS,Mauritius
UNICEF: Sub-Saharan Africa,MOZ,Mozambique
UNICEF: Sub-Saharan Africa,NAM,Namibia
UNICEF: Sub-Saharan Africa,NER,Niger
UNICEF: Sub-Saharan Africa,NGA,Nigeria
UNICEF: Sub-Saharan Africa,GNB,Guinea-Bissau
UNICEF: Sub-Saharan Africa,RWA,Rwanda
UNICEF: Sub-Saharan Africa,STP,Sao Tome and Principe
UNICEF: Sub-Saharan Africa,SEN,Senegal
UNICEF: Sub-Saharan Africa,SYC,Seychelles
UNICEF: Sub-Saharan Africa,SLE,Sierra Leone
UNICEF: Sub-Saharan Africa,SOM,Somalia
UNICEF: Sub-Saharan Africa,ZAF,South Africa
UNICEF: Sub-Saharan Africa,ZWE,Zimbabwe
UNICEF: Sub-Saharan Africa,SSD,South Sudan
UNICEF: Sub-Saharan Africa,SDN,Sudan
UNICEF: Sub-Saharan Africa,SWZ,Eswatini
UNICEF: Sub-Saharan Africa,TZA,United Republic of Tanzania
UNICEF: Sub-Saharan Africa,TGO,Togo
UNICEF: Sub-Saharan Africa,UGA,Uganda
UNICEF: Sub-Saharan Africa,BFA,Burkina Faso
UNICEF: Sub-Saharan Africa,COD,Democratic Republic of the Congo
UNICEF: Sub-Saharan Africa,ZMB,Zambia
UNICEF: West and Central Africa,CMR,Cameroon
UNICEF: West and Central Africa,CPV,Cabo Verde
UNICEF: West and Central Africa,CAF,Central African Republic
UNICEF: West and Central Africa,TCD,Chad
UNICEF: West and Central Africa,COG,Congo
UNICEF: West and Central Africa,BEN,Benin
UNICEF: West and Central Africa,GNQ,Equatorial Guinea
UNICEF: West and Central Africa,GAB,Gabon
UNICEF: West and Central Africa,GMB,Gambia
UNICEF: West and Central Africa,GHA,Ghana
UNICEF: West and Central Africa,GIN,Guinea
UNICEF: West and Central Africa,CIV,Côte d'Ivoire
UNICEF: West and Central Africa,LBR,Liberia
UNICEF: West and Central Africa,MLI,Mali
UNICEF: West and Central Africa,MRT,Mauritania
UNICEF: West and Central Africa,NER,Niger
UNICEF: West and Central Africa,NGA,Nigeria
UNICEF: West and Central Africa,GNB,Guinea-Bissau
UNICEF: West and Central Africa,STP,Sao Tome and Principe
UNICEF: West and Central Africa,SEN,Senegal
UNICEF: West and Central Africa,SLE,Sierra Leone
UNICEF: West and Central Africa,TGO,Togo
UNICEF: West and Central Africa,BFA,Burkina Faso
UNICEF: West and Central Africa,COD,Democratic Republic of the Congo
UNICEF: Western Balkans,ALB,Albania
UNICEF: Western Balkans,BIH,Bosnia and Herzegovina
UNICEF: Western Balkans,MKD,North Macedonia
UNICEF: Western Balkans,MNE,Montenegro
UNICEF: Western Balkans,SRB,Serbia
UNICEF: Western Europe,AND,Andorra
UNICEF: Western Europe,AUT,Austria
UNICEF: Western Europe,BEL,Belgium
UNICEF: Western Europe,CYP,Cyprus
UNICEF: Western Europe,CZE,Czechia
UNICEF: Western Europe,DNK,Denmark
UNICEF: Western Europe,EST,Estonia
UNICEF: Western Europe,FIN,Finland
UNICEF: Western Europe,FRA,France
UNICEF: Western Europe,DEU,Germany
UNICEF: Western Europe,GRC,Greece
UNICEF: Western Europe,VAT,Holy See
UNICEF: Western Europe,HUN,Hungary
UNICEF: Western Europe,ISL,Iceland
UNICEF: Western Europe,IRL,Ireland
UNICEF: Western Europe,ITA,Italy
UNICEF: Western Europe,LVA,Latvia
UNICEF: Western Europe,LIE,Liechtenstein
UNICEF: Western Europe,LTU,Lithuania
UNICEF: Western Europe,LUX,Luxembourg
UNICEF: Western Europe,MLT,Malta
UNICEF: Western Europe,MCO,Monaco
UNICEF: Western Europe,NLD,Netherlands
UNICEF: Western Europe,NOR,Norway
UNICEF: Western Europe,POL,Poland
UNICEF: Western Europe,PRT,Portugal
UNICEF: Western Europe,SVK,Slovakia
UNICEF: Western Europe,SMR,San Marino
UNICEF: Western Europe,SVN,Slovenia
UNICEF: Western Europe,ESP,Spain
UNICEF: Western Europe,SWE,Sweden
UNICEF: Western Europe,CHE,Switzerland
UNICEF: Western Europe,GBR,United Kingdom of Great Britain and Northern Ireland
UNICEF: World,AFG,Afghanistan
UNICEF: World,ALB,Albania
UNICEF: World,DZA,Algeria
UNICEF: World,AND,Andorra
UNICEF: World,AGO,Angola
UNICEF: World,ATG,Antigua and Barbuda
UNICEF: World,ARG,Argentina
UNICEF: World,ARM,Armenia
UNICEF: World,AUS,Australia
UNICEF: World,AZE,Azerbaijan
UNICEF: World,AUT,Austria
UNICEF: World,BHS,Bahamas
UNICEF: World,BHR,Bahrain
UNICEF: World,BGD,Bangladesh
UNICEF: World,BRB,Barbados
UNICEF: World,BEL,Belgium
UNICEF: World,BIH,Bosnia and Herzegovina
UNICEF: World,BLZ,Belize
UNICEF: World,BTN,Bhutan
UNICEF: World,BOL,Bolivia (Plurinational State of)
UNICEF: World,BWA,Botswana
UNICEF: World,BRA,Brazil
UNICEF: World,SLB,Solomon Islands
UNICEF: World,PLW,Palau
UNICEF: World,BRN,Brunei Darussalam
UNICEF: World,BGR,Bulgaria
UNICEF: World,HRV,Croatia
UNICEF: World,MMR,Myanmar
UNICEF: World,BDI,Burundi
UNICEF: World,CMR,Cameroon
UNICEF: World,CAN,Canada
UNICEF: World,CPV,Cabo Verde
UNICEF: World,CAF,Central African Republic
UNICEF: World,TCD,Chad
UNICEF: World,CHL,Chile
UNICEF: World,CHN,China
UNICEF: World,COL,Colombia
UNICEF: World,COM,Comoros
UNICEF: World,COG,Congo
UNICEF: World,COK,Cook Islands
UNICEF: World,CRI,Costa Rica
UNICEF: World,CUB,Cuba
UNICEF: World,CYP,Cyprus
UNICEF: World,CZE,Czechia
UNICEF: World,BEN,Benin
UNICEF: World,DNK,Denmark
UNICEF: World,DMA,Dominica
UNICEF: World,DOM,Dominican Republic
UNICEF: World,ECU,Ecuador
UNICEF: World,EGY,Egypt
UNICEF: World,SLV,El Salvador
UNICEF: World,GNQ,Equatorial Guinea
UNICEF: World,ERI,Eritrea
UNICEF: World,EST,Estonia
UNICEF: World,ETH,Ethiopia
UNICEF: World,FJI,Fiji
UNICEF: World,FIN,Finland
UNICEF: World,FRA,France
