"country","iso3c","date","source_name","source_id","value"
"Somalia","SOM",2019,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",45.45625
"Somalia","SOM",2019,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",0
"Somalia","SOM",2019,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",0
"Somalia","SOM",2019,"SPI Overall Score","IQ.SPI.OVRL",19.61791666666667
"South Sudan","SSD",2019,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",20
"South Sudan","SSD",2019,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",41.766666666666666
"South Sudan","SSD",2019,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",45.787499999999994
"South Sudan","SSD",2019,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",14.891666666666667
"South Sudan","SSD",2019,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",30
"South Sudan","SSD",2019,"SPI Overall Score","IQ.SPI.OVRL",30.489166666666662
"Sri Lanka","LKA",2019,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",100
"Sri Lanka","LKA",2019,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",81.03333333333333
"Sri Lanka","LKA",2019,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",70.45624999999998
"Sri Lanka","LKA",2019,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",73.75
"Sri Lanka","LKA",2019,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",45
"Sri Lanka","LKA",2019,"SPI Overall Score","IQ.SPI.OVRL",74.04791666666667
"St. Lucia","LCA",2019,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",80
"St. Lucia","LCA",2019,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",55.93333333333332
"St. Lucia","LCA",2019,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",45.9875
"St. Lucia","LCA",2019,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",47.5
"St. Lucia","LCA",2019,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",25
"St. Lucia","LCA",2019,"SPI Overall Score","IQ.SPI.OVRL",50.88416666666667
"St. Vincent and the Grenadines","VCT",2019,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",40
"St. Vincent and the Grenadines","VCT",2019,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",62.66666666666667
"St. Vincent and the Grenadines","VCT",2019,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",41.78125
"St. Vincent and the Grenadines","VCT",2019,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",40.208333333333336
"St. Vincent and the Grenadines","VCT",2019,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",35
"St. Vincent and the Grenadines","VCT",2019,"SPI Overall Score","IQ.SPI.OVRL",43.931250000000006
"Sudan","SDN",2019,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",53.400000000000006
"Sudan","SDN",2019,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",57.93333333333332
"Sudan","SDN",2019,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",55.65624999999999
"Sudan","SDN",2019,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",18.816666666666663
"Sudan","SDN",2019,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",10
"Sudan","SDN",2019,"SPI Overall Score","IQ.SPI.OVRL",39.16125
"Syrian Arab Republic","SYR",2019,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",26.6
"Syrian Arab Republic","SYR",2019,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",24.833333333333332
"Syrian Arab Republic","SYR",2019,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",38.09375000000001
"Syrian Arab Republic","SYR",2019,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",17.741666666666667
"Syrian Arab Republic","SYR",2019,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",25
"Syrian Arab Republic","SYR",2019,"SPI Overall Score","IQ.SPI.OVRL",26.453750000000003
"Tajikistan","TJK",2019,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",90
"Tajikistan","TJK",2019,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",31.366666666666664
"Tajikistan","TJK",2019,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",65.49374999999999
"Tajikistan","TJK",2019,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",41.94166666666666
"Tajikistan","TJK",2019,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",50
"Tajikistan","TJK",2019,"SPI Overall Score","IQ.SPI.OVRL",55.76041666666667
"Tanzania","TZA",2019,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",76.6
"Tanzania","TZA",2019,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",60.7
"Tanzania","TZA",2019,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",68.78125
"Tanzania","TZA",2019,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",39.275
"Tanzania","TZA",2019,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",45
"Tanzania","TZA",2019,"SPI Overall Score","IQ.SPI.OVRL",58.07125
"Timor-Leste","TLS",2019,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",50
"Timor-Leste","TLS",2019,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",58.233333333333334
"Timor-Leste","TLS",2019,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",59.26875
"Timor-Leste","TLS",2019,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",32.70833333333333
"Timor-Leste","TLS",2019,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",55.00000000000001
"Timor-Leste","TLS",2019,"SPI Overall Score","IQ.SPI.OVRL",51.042083333333345
"Togo","TGO",2019,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",90
"Togo","TGO",2019,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",59.833333333333336
"Togo","TGO",2019,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",68.54374999999997
"Togo","TGO",2019,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",41.025
"Togo","TGO",2019,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",45
"Togo","TGO",2019,"SPI Overall Score","IQ.SPI.OVRL",60.88041666666667
"Tonga","TON",2019,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",90
"Tonga","TON",2019,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",NA
"Tonga","TON",2019,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",45.1125
"Tonga","TON",2019,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",NA
"Tonga","TON",2019,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",35
"Tonga","TON",2019,"SPI Overall Score","IQ.SPI.OVRL",NA
"Tuvalu","TUV",2019,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",10
"Tuvalu","TUV",2019,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",NA
"Tuvalu","TUV",2019,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",36.60625
"Tuvalu","TUV",2019,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",NA
"Tuvalu","TUV",2019,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",5
"Tuvalu","TUV",2019,"SPI Overall Score","IQ.SPI.OVRL",NA
"Uganda","UGA",2019,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",100
"Uganda","UGA",2019,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",64.19999999999999
"Uganda","UGA",2019,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",74.7875
"Uganda","UGA",2019,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",33.86666666666667
"Uganda","UGA",2019,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",65
"Uganda","UGA",2019,"SPI Overall Score","IQ.SPI.OVRL",67.57083333333334
"Uzbekistan","UZB",2019,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",70
"Uzbekistan","UZB",2019,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",55.99999999999999
"Uzbekistan","UZB",2019,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",50.12500000000001
"Uzbekistan","UZB",2019,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",33.425
"Uzbekistan","UZB",2019,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",65
"Uzbekistan","UZB",2019,"SPI Overall Score","IQ.SPI.OVRL",54.91
"Vanuatu","VUT",2019,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",60
"Vanuatu","VUT",2019,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",59.133333333333326
"Vanuatu","VUT",2019,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",45.725
"Vanuatu","VUT",2019,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",23.6
"Vanuatu","VUT",2019,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",15
"Vanuatu","VUT",2019,"SPI Overall Score","IQ.SPI.OVRL",40.69166666666667
"Yemen, Rep.","YEM",2019,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",80
"Yemen, Rep.","YEM",2019,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",25.53333333333333
"Yemen, Rep.","YEM",2019,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",37.90625
"Yemen, Rep.","YEM",2019,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",20.416666666666668
"Yemen, Rep.","YEM",2019,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",20
"Yemen, Rep.","YEM",2019,"SPI Overall Score","IQ.SPI.OVRL",36.77125
"Zambia","ZMB",2019,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",90
"Zambia","ZMB",2019,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",57.8
"Zambia","ZMB",2019,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",70.4625
"Zambia","ZMB",2019,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",36.80833333333333
"Zambia","ZMB",2019,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",40
"Zambia","ZMB",2019,"SPI Overall Score","IQ.SPI.OVRL",59.01416666666668
"Zimbabwe","ZWE",2019,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",90
"Zimbabwe","ZWE",2019,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",59.93333333333333
"Zimbabwe","ZWE",2019,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",70.2375
"Zimbabwe","ZWE",2019,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",43.09166666666667
"Zimbabwe","ZWE",2019,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",45
"Zimbabwe","ZWE",2019,"SPI Overall Score","IQ.SPI.OVRL",61.6525
"Afghanistan","AFG",2018,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",70
"Afghanistan","AFG",2018,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",59.9
"Afghanistan","AFG",2018,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",68.75
"Afghanistan","AFG",2018,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",15.575
"Afghanistan","AFG",2018,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",35
"Afghanistan","AFG",2018,"SPI Overall Score","IQ.SPI.OVRL",49.845
"Bangladesh","BGD",2018,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",90
"Bangladesh","BGD",2018,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",61.59999999999999
"Bangladesh","BGD",2018,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",69.56249999999999
"Bangladesh","BGD",2018,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",48.94166666666667
"Bangladesh","BGD",2018,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",25
"Bangladesh","BGD",2018,"SPI Overall Score","IQ.SPI.OVRL",59.020833333333336
"Benin","BEN",2018,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",70
"Benin","BEN",2018,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",58.3
"Benin","BEN",2018,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",58.53125
"Benin","BEN",2018,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",33.81666666666667
"Benin","BEN",2018,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",30
"Benin","BEN",2018,"SPI Overall Score","IQ.SPI.OVRL",50.12958333333333
"Bhutan","BTN",2018,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",80
"Bhutan","BTN",2018,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",59.233333333333334
"Bhutan","BTN",2018,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",68.21875
"Bhutan","BTN",2018,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",33.775
"Bhutan","BTN",2018,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",20
"Bhutan","BTN",2018,"SPI Overall Score","IQ.SPI.OVRL",52.24541666666668
"Burkina Faso","BFA",2018,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",80
"Burkina Faso","BFA",2018,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",59.566666666666656
"Burkina Faso","BFA",2018,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",66.475
"Burkina Faso","BFA",2018,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",27.358333333333334
"Burkina Faso","BFA",2018,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",35
"Burkina Faso","BFA",2018,"SPI Overall Score","IQ.SPI.OVRL",53.68000000000001
"Burundi","BDI",2018,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",80
"Burundi","BDI",2018,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",61.7
"Burundi","BDI",2018,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",72.63749999999999
"Burundi","BDI",2018,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",23.133333333333333
"Burundi","BDI",2018,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",35
"Burundi","BDI",2018,"SPI Overall Score","IQ.SPI.OVRL",54.494166666666665
"Cabo Verde","CPV",2018,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",80
"Cabo Verde","CPV",2018,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",59.33333333333333
"Cabo Verde","CPV",2018,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",59.03125
"Cabo Verde","CPV",2018,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",54.41666666666666
"Cabo Verde","CPV",2018,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",20
"Cabo Verde","CPV",2018,"SPI Overall Score","IQ.SPI.OVRL",54.556250000000006
"Cambodia","KHM",2018,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",70
"Cambodia","KHM",2018,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",59.2
"Cambodia","KHM",2018,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",66.975
"Cambodia","KHM",2018,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",46.375
"Cambodia","KHM",2018,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",40
"Cambodia","KHM",2018,"SPI Overall Score","IQ.SPI.OVRL",56.50999999999999
"Cameroon","CMR",2018,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",80
"Cameroon","CMR",2018,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",61.566666666666656
"Cameroon","CMR",2018,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",75.79999999999998
"Cameroon","CMR",2018,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",34.625
"Cameroon","CMR",2018,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",35
"Cameroon","CMR",2018,"SPI Overall Score","IQ.SPI.OVRL",57.398333333333326
"Central African Republic","CAF",2018,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",20
"Central African Republic","CAF",2018,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",NA
"Central African Republic","CAF",2018,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",48.34375
"Central African Republic","CAF",2018,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",NA
"Central African Republic","CAF",2018,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",15
"Central African Republic","CAF",2018,"SPI Overall Score","IQ.SPI.OVRL",NA
"Chad","TCD",2018,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",56.60000000000001
"Chad","TCD",2018,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",18.2
"Chad","TCD",2018,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",52.5
"Chad","TCD",2018,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",15.633333333333333
"Chad","TCD",2018,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",15
"Chad","TCD",2018,"SPI Overall Score","IQ.SPI.OVRL",31.586666666666673
"Comoros","COM",2018,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",60
"Comoros","COM",2018,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",NA
"Comoros","COM",2018,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",54.61250000000001
"Comoros","COM",2018,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",NA
"Comoros","COM",2018,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",25
"Comoros","COM",2018,"SPI Overall Score","IQ.SPI.OVRL",NA
"Congo, Dem. Rep.","COD",2018,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",53.400000000000006
"Congo, Dem. Rep.","COD",2018,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",59.599999999999994
"Congo, Dem. Rep.","COD",2018,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",50.25625
"Congo, Dem. Rep.","COD",2018,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",18.175
"Congo, Dem. Rep.","COD",2018,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",20
"Congo, Dem. Rep.","COD",2018,"SPI Overall Score","IQ.SPI.OVRL",40.28625
"Congo, Rep.","COG",2018,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",60
"Congo, Rep.","COG",2018,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",27.933333333333337
"Congo, Rep.","COG",2018,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",48.225
"Congo, Rep.","COG",2018,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",27.15
"Congo, Rep.","COG",2018,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",20
"Congo, Rep.","COG",2018,"SPI Overall Score","IQ.SPI.OVRL",36.66166666666667
"Cote d'Ivoire","CIV",2018,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",90
"Cote d'Ivoire","CIV",2018,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",59.9
"Cote d'Ivoire","CIV",2018,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",69.32499999999999
"Cote d'Ivoire","CIV",2018,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",37.166666666666664
"Cote d'Ivoire","CIV",2018,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",30
"Cote d'Ivoire","CIV",2018,"SPI Overall Score","IQ.SPI.OVRL",57.27833333333334
"Djibouti","DJI",2018,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",40
"Djibouti","DJI",2018,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",60.36666666666666
"Djibouti","DJI",2018,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",40.75
"Djibouti","DJI",2018,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",24.391666666666666
"Djibouti","DJI",2018,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",20
"Djibouti","DJI",2018,"SPI Overall Score","IQ.SPI.OVRL",37.10166666666667
"Dominica","DMA",2018,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",20
"Dominica","DMA",2018,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",NA
"Dominica","DMA",2018,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",46.46875
"Dominica","DMA",2018,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",NA
"Dominica","DMA",2018,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",35
"Dominica","DMA",2018,"SPI Overall Score","IQ.SPI.OVRL",NA
"Eritrea","ERI",2018,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",6.6000000000000005
"Eritrea","ERI",2018,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",NA
"Eritrea","ERI",2018,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",37.44375000000001
"Eritrea","ERI",2018,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",NA
"Eritrea","ERI",2018,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",10
"Eritrea","ERI",2018,"SPI Overall Score","IQ.SPI.OVRL",NA
"Ethiopia","ETH",2018,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",90
"Ethiopia","ETH",2018,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",59.966666666666654
"Ethiopia","ETH",2018,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",71.38124999999998
"Ethiopia","ETH",2018,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",31.616666666666664
"Ethiopia","ETH",2018,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",15
"Ethiopia","ETH",2018,"SPI Overall Score","IQ.SPI.OVRL",53.59291666666667
"Fiji","FJI",2018,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",80
"Fiji","FJI",2018,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",59.5
"Fiji","FJI",2018,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",54.80625
"Fiji","FJI",2018,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",46.400000000000006
"Fiji","FJI",2018,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",50
"Fiji","FJI",2018,"SPI Overall Score","IQ.SPI.OVRL",58.14125
"Gambia, The","GMB",2018,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",60
"Gambia, The","GMB",2018,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",61.86666666666667
"Gambia, The","GMB",2018,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",64.6875
"Gambia, The","GMB",2018,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",32.71666666666667
"Gambia, The","GMB",2018,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",25
"Gambia, The","GMB",2018,"SPI Overall Score","IQ.SPI.OVRL",48.85416666666667
"Ghana","GHA",2018,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",100
"Ghana","GHA",2018,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",61.266666666666666
"Ghana","GHA",2018,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",65.99999999999999
"Ghana","GHA",2018,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",33.6
"Ghana","GHA",2018,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",40
"Ghana","GHA",2018,"SPI Overall Score","IQ.SPI.OVRL",60.173333333333346
"Grenada","GRD",2018,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",50
"Grenada","GRD",2018,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",NA
"Grenada","GRD",2018,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",43.73125
"Grenada","GRD",2018,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",NA
"Grenada","GRD",2018,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",25
"Grenada","GRD",2018,"SPI Overall Score","IQ.SPI.OVRL",NA
"Guinea","GIN",2018,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",56.60000000000001
"Guinea","GIN",2018,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",61.4
"Guinea","GIN",2018,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",55.93125000000001
"Guinea","GIN",2018,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",20.908333333333335
"Guinea","GIN",2018,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",5
"Guinea","GIN",2018,"SPI Overall Score","IQ.SPI.OVRL",39.967916666666675
"Guinea-Bissau","GNB",2018,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",60
"Guinea-Bissau","GNB",2018,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",60.6
"Guinea-Bissau","GNB",2018,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",50.075
"Guinea-Bissau","GNB",2018,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",17.758333333333333
"Guinea-Bissau","GNB",2018,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",20
"Guinea-Bissau","GNB",2018,"SPI Overall Score","IQ.SPI.OVRL",41.686666666666675
"Guyana","GUY",2018,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",60
"Guyana","GUY",2018,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",57.43333333333334
"Guyana","GUY",2018,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",51.0375
"Guyana","GUY",2018,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",18.883333333333336
"Guyana","GUY",2018,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",25
"Guyana","GUY",2018,"SPI Overall Score","IQ.SPI.OVRL",42.47083333333334
"Haiti","HTI",2018,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",80
"Haiti","HTI",2018,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",53
"Haiti","HTI",2018,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",50.712500000000006
"Haiti","HTI",2018,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",20.85
"Haiti","HTI",2018,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",20
"Haiti","HTI",2018,"SPI Overall Score","IQ.SPI.OVRL",44.9125
"Honduras","HND",2018,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",90
"Honduras","HND",2018,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",62.36666666666666
"Honduras","HND",2018,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",67.97499999999998
"Honduras","HND",2018,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",45.00833333333333
"Honduras","HND",2018,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",40
"Honduras","HND",2018,"SPI Overall Score","IQ.SPI.OVRL",61.07
"Kenya","KEN",2018,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",70
"Kenya","KEN",2018,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",60.46666666666667
"Kenya","KEN",2018,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",68.55624999999999
