"country","iso3c","date","SPI.INDEX.PIL1","SPI.INDEX.PIL2","SPI.INDEX.PIL3","SPI.INDEX.PIL4","SPI.INDEX.PIL5","SPI.INDEX","SPI.DIM1.5.INDEX","SPI.DIM2.1.INDEX","SPI.DIM2.2.INDEX","SPI.DIM2.4.INDEX","SPI.DIM3.1.INDEX","SPI.DIM3.2.INDEX","SPI.DIM3.3.INDEX","SPI.DIM3.4.INDEX","SPI.DIM4.1.CEN.INDEX","SPI.DIM4.1.SVY.INDEX","SPI.DIM4.2.INDEX","SPI.DIM4.3.INDEX","SPI.DIM5.1.INDEX","SPI.DIM5.2.INDEX","SPI.DIM5.5.INDEX","SPI.D1.5.POV","SPI.D1.5.CHLD.MORT","SPI.D1.5.DT.TDS.DPPF.XP.ZS","SPI.D1.5.SAFE.MAN.WATER","SPI.D1.5.LFP","SPI.D2.1.GDDS","SPI.D2.2.Machine.readable","SPI.D2.2.Non.proprietary","SPI.D2.2.Download.options","SPI.D2.2.Metadata.available","SPI.D2.2.Terms.of.use","SPI.D2.2.Openness.subscore","SPI.D2.4.NADA","SPI.D3.1.POV","SPI.D3.2.HNGR","SPI.D3.3.HLTH","SPI.D3.4.EDUC","SPI.D3.5.GEND","SPI.D3.6.WTRS","SPI.D3.7.ENRG","SPI.D3.8.WORK","SPI.D3.9.INDY","SPI.D3.10.NEQL","SPI.D3.11.CITY","SPI.D3.12.CNSP","SPI.D3.15.LAND","SPI.D3.16.INST","SPI.D3.17.PTNS","SPI.D3.13.CLMT","SPI.D3.NA","SPI.D4.1.1.POPU","SPI.D4.1.2.AGRI","SPI.D4.1.3.BIZZ","SPI.D4.1.4.HOUS","SPI.D4.1.5.AGSVY","SPI.D4.1.6.LABR","SPI.D4.1.7.HLTH","SPI.D4.1.8.BZSVY","SPI.D4.2.3.CRVS","SPI.D4.3.GEO.first.admin.level","SPI.D5.1.DILG","SPI.D5.2.1.SNAU","SPI.D5.2.2.NABY","SPI.D5.2.3.CNIN","SPI.D5.2.4.CPIBY","SPI.D5.2.5.HOUS","SPI.D5.2.6.EMPL","SPI.D5.2.7.CGOV","SPI.D5.2.8.FINA","SPI.D5.2.9.MONY","SPI.D5.2.10.GSBP","SPI.D5.5.DIFI","income","region","weights","population"
"Libya","LBY",2015,40,NA,35.6875,NA,NA,NA,0.4,NA,NA,NA,0.38416666666666666,0.32216666666666666,0.4445,0.2915,0.5,0.2,0,NA,-99,NA,-99,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.143,0.714,0.632,0.091,0.125,0.6,0.6,0.25,0.25,0.333,0,0.5,0.889,0.333,0.25,0,NA,1,0.5,0,0,0,0.33,0.67,0,0,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,"Upper middle income","Middle East & North Africa",1,6192235
"Liechtenstein","LIE",2015,30,NA,23.19375,NA,NA,NA,0.3,NA,NA,NA,0.189,0.2105,0.3335,0.3235,NA,NA,1,NA,-99,NA,-99,0,0,0,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,0.143,0.143,0.05,0.273,0.125,0.4,0.4,0.077,0,0.286,0,0.5,0.667,0.556,0.091,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income","Europe & Central Asia",1,37355
"Lithuania","LTU",2015,80,NA,52.55,NA,NA,NA,0.8,1,NA,NA,0.6138333333333333,0.5328333333333333,0.25,0.514,0.6666666666666666,0.866,1,NA,1,NA,1,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.571,0.7,0.737,0.5,0.375,0.8,0.8,0.583,0.714,0.6,0,0.5,0.5,0.778,0.25,0,NA,1,1,0,1,1,1,0.33,1,1,NA,1,NA,NA,1,1,1,1,NA,1,NA,1,1,"High income","Europe & Central Asia",1,2904910
"Luxembourg","LUX",2015,60,NA,49.825,NA,NA,NA,0.6,1,NA,NA,0.5355,0.5083333333333333,0.389,0.4655,0.6666666666666666,0.666,1,NA,1,NA,1,1,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.429,0.6,0.684,0.4,0.5,0.6,0.8,0.583,0.667,0.5,0,0.5,0.778,0.556,0.375,0,NA,1,1,0,1,0,1,0.33,1,1,NA,1,NA,NA,1,1,1,1,NA,1,NA,1,1,"High income","Europe & Central Asia",1,569604
"Macao SAR, China","MAC",2015,40,NA,21.475,NA,NA,NA,0.4,NA,NA,NA,0.15233333333333332,0.19816666666666666,0.25,0.4165,NA,NA,1,NA,-99,NA,-99,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0.25,0.1,0.364,0,0.2,0.6,0.167,0.222,0.2,0,0,0.5,0.333,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,"High income","East Asia & Pacific",1,615239
"Madagascar","MDG",2015,80,NA,60.306250000000006,20.066666666666666,NA,NA,0.8,NA,0.085,NA,0.6221666666666666,0.5555,0.6945,0.597,0.16666666666666666,0.534,0,0.102,-99,NA,-99,1,1,0,1,1,NA,0.116,0,0,0.311,0,0.085,NA,0.857,0.778,0.684,0.364,0.25,0.8,0.933,0.5,0.5,0.4,0.5,0.5,0.889,0.444,0.75,0.5,NA,0,0.5,0,1,0,0.67,1,0,0,0.102,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,"Low income","Sub-Saharan Africa",1,24850912
"Malawi","MWI",2015,70,NA,66.04374999999999,45.49166666666666,NA,NA,0.7,NA,0.381,NA,0.6546666666666667,0.5185,0.9445,0.8195,0.6666666666666666,0.734,0,0.419,-99,NA,-99,0.5,1,0,1,1,NA,0.512,0.479,0.446,0,0.467,0.381,NA,0.714,0.9,0.684,0.455,0.375,0.8,0.933,0.417,0.111,0.4,0.75,0.5,0.889,0.889,0.75,1,NA,1,1,0,1,0,0.67,1,1,0,0.419,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,"Low income","Sub-Saharan Africa",1,16938942
"Malaysia","MYS",2015,80,NA,70.15,57.666666666666664,NA,NA,0.8,NA,0.14400000000000002,NA,0.7228333333333333,0.6153333333333333,0.9445,0.653,0.6666666666666666,0.532,1,0.108,-99,NA,-99,1,1,0,1,1,NA,0.446,0.021,0,0.251,0,0.14400000000000002,NA,1,0.9,0.842,0.545,0.25,0.8,0.8,0.667,0.625,0.5,0.6,0.5,0.889,0.556,0.75,1,NA,1,1,0,1,0.33,1,0.33,0,1,0.108,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,"Upper middle income","East Asia & Pacific",1,31068833
"Maldives","MDV",2015,40,NA,43.4125,51.233333333333334,NA,NA,0.4,NA,0.202,NA,0.4925,0.368,0.375,0.5165,0.3333333333333333,0.266,1,0.45,-99,NA,-99,0,1,0,1,0,NA,0.517,0.021,0,0.44,0.033,0.202,NA,0.286,0.375,0.789,0.455,0.25,0.8,0.8,0.25,0.125,0.333,0.2,0.5,0.75,0.333,0.7,0,NA,1,0,0,0.33,0,0,0.33,0.67,1,0.45,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,"Upper middle income","South Asia",1,435582
"Mali","MLI",2015,60,NA,58.8875,48.56666666666667,NA,NA,0.6,NA,0.163,NA,0.625,0.5656666666666667,0.639,0.5,0.6666666666666666,0.934,0,0.342,-99,NA,-99,0,1,0,1,1,NA,0,0,0.349,0.467,0,0.163,NA,0.571,0.9,0.684,0.545,0.25,0.8,0.8,0.5,0.444,0.4,0.75,0.5,0.778,0.333,0.667,0.5,NA,1,1,0,1,1,1,1,0.67,0,0.342,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,"Low income","Sub-Saharan Africa",1,18112907
"Malta","MLT",2015,80,NA,43.8375,NA,NA,NA,0.8,NA,NA,NA,0.5161666666666667,0.4166666666666667,0.25,0.4585,0.6666666666666666,0.934,1,NA,-99,NA,-99,1,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.429,0.556,0.737,0.4,0.375,0.6,0.6,0.5,0.5,0.4,0,0.5,0.5,0.667,0.25,0,NA,1,1,0,1,1,1,0.67,1,1,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,"High income","Middle East & North Africa",1,445053
"Marshall Islands","MHL",2015,10,NA,39.78125,17.133333333333333,NA,NA,0.1,NA,0.065,NA,0.35633333333333334,0.38516666666666666,0.625,0.333,0.3333333333333333,0.066,0,0.28600000000000003,-99,NA,-99,0,0,0,0,0.5,NA,0,0,0,0.32299999999999995,0,0.065,NA,0.429,0.286,0.5,0.273,0.25,0.4,0.8,0.167,0.111,0.333,0.4,0.5,0.75,0.222,0.444,0.5,NA,1,0,0,0,0,0,0.33,0,0,0.28600000000000003,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"Upper middle income","East Asia & Pacific",1,49410
"Mauritania","MRT",2015,70,NA,50.48125,20.233333333333334,NA,NA,0.7,NA,0.211,NA,0.6105,0.37633333333333335,0.4445,0.6335,0.3333333333333333,0.4,0,0.076,-99,NA,-99,0.5,1,0,1,1,NA,0.322,0,0.27699999999999997,0.457,0,0.211,NA,0.571,0.778,0.684,0.455,0.375,0.8,0.8,0.5,0.125,0.333,0,0.5,0.889,0.667,0.6,0,NA,1,0,0,0.67,0,0.33,1,0,0,0.076,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,"Lower middle income","Sub-Saharan Africa",1,3946220
"Mauritius","MUS",2015,70,NA,64.76875,59.09166666666666,NA,NA,0.7,NA,0.246,NA,0.6308333333333334,0.6263333333333333,0.6945,0.7155,0.6666666666666666,0.6,1,0.097,-99,NA,-99,0.5,1,0,1,1,NA,0.188,0.042,0,0.5,0.5,0.246,NA,0.857,0.6,0.842,0.636,0.25,0.6,0.8,0.583,0.625,0.4,0.6,0.75,0.889,0.556,0.875,0.5,NA,1,1,0,1,0.33,1,0.67,0,1,0.097,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,"Upper middle income","Sub-Saharan Africa",1,1262879
"Mexico","MEX",2015,80,NA,80.21875,75.76666666666667,NA,NA,0.8,NA,0.742,NA,0.8233333333333334,0.7278333333333333,0.9375,0.8265,0.6666666666666666,0.734,1,0.63,-99,NA,-99,1,1,0,1,1,NA,1,0.647,0.701,0.86,0.5,0.742,NA,1,1,0.895,0.545,0.5,1,0.8,0.667,0.75,0.4,1,0.75,0.875,0.778,0.875,1,NA,1,1,0,1,0.67,1,1,0,1,0.63,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,"Upper middle income","Latin America & Caribbean",1,120149897
"Micronesia, Fed. Sts.","FSM",2015,50,NA,42.075,20.43333333333333,NA,NA,0.5,NA,0.062,NA,0.36383333333333334,0.43133333333333335,0.6875,0.293,0.3333333333333333,0.134,0,0.35,-99,NA,-99,0,1,0,1,0.5,NA,0.021,0,0,0.289,0,0.062,NA,0.571,0.143,0.421,0.273,0.375,0.4,0.8,0.333,0.222,0.333,0.4,0.5,0.875,0.222,0.364,0.5,NA,1,0,0,0.67,0,0,0,0,0,0.35,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"Lower middle income","East Asia & Pacific",1,109462
"Moldova","MDA",2015,80,NA,57.7125,64.99166666666666,NA,NA,0.8,NA,0.6759999999999999,NA,0.719,0.39866666666666667,0.4445,0.8195,0.6666666666666666,0.734,1,0.199,-99,NA,-99,1,1,0,1,1,NA,0.952,0.929,0.5,1,0,0.6759999999999999,NA,0.571,0.875,0.842,0.455,0.571,1,0.6,0.417,0.625,0.5,0,0.25,0.889,0.889,0.75,0,NA,1,1,0,1,0,1,0.67,1,1,0.199,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"Upper middle income","Europe & Central Asia",1,2835978
"Monaco","MCO",2015,40,NA,16.9375,NA,NA,NA,0.4,NA,NA,NA,0.16966666666666666,0.11166666666666666,0.1875,0.3235,NA,NA,1,NA,-99,NA,-99,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0.143,0.35,0,0.125,0.4,0.2,0.077,0,0.143,0,0.25,0.375,0.556,0.091,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income","Europe & Central Asia",1,36760
"Mongolia","MNG",2015,80,NA,66.79375,70.21666666666665,NA,NA,0.8,NA,0.647,NA,0.7381666666666666,0.5545,0.6945,0.771,0.6666666666666666,0.6,1,0.542,-99,NA,-99,1,1,0,1,1,NA,1,1,0.5,0.737,0,0.647,NA,0.857,0.9,0.842,0.455,0.375,1,0.8,0.5,0.444,0.333,0.75,0.5,0.889,0.667,0.875,0.5,NA,1,1,0,1,0,1,1,0,1,0.542,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,"Upper middle income","East Asia & Pacific",1,2964749
"Montenegro","MNE",2015,70,NA,59.181250000000006,57.29166666666667,NA,NA,0.7,NA,0.201,NA,0.6355,0.4815,0.6945,0.6890000000000001,0.6666666666666666,0.534,1,0.091,-99,NA,-99,1,1,0,0.5,1,NA,0.618,0.021,0,0.365,0,0.201,NA,0.857,0.9,0.842,0.364,0.25,0.6,0.6,0.583,0.556,0.5,0.4,0.25,0.889,0.778,0.6,0.5,NA,1,1,0,1,0,1,0.67,0,1,0.091,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"Upper middle income","Europe & Central Asia",1,622159
"Morocco","MAR",2015,70,NA,62.887499999999996,48.04166666666667,NA,NA,0.7,NA,0.12,NA,0.6991666666666667,0.4916666666666667,0.6875,0.771,0.6666666666666666,0.8,0,0.455,-99,NA,-99,0.5,1,0,1,1,NA,0.021,0,0,0.578,0,0.12,NA,0.714,0.889,0.842,0.5,0.25,1,0.8,0.25,0.5,0.4,0.5,0.5,0.875,0.667,0.875,0.5,NA,1,0.5,0.5,1,0.33,1,0.67,1,0,0.455,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,"Lower middle income","Middle East & North Africa",1,34680458
"Mozambique","MOZ",2015,60,NA,64.25625000000001,42.775,NA,NA,0.6,NA,0.111,NA,0.6731666666666667,0.5680000000000001,0.6945,0.7225,1,0.534,0,0.177,-99,NA,-99,0.5,1,0,1,0.5,NA,0.08900000000000001,0,0,0.467,0,0.111,NA,0.857,0.8,0.684,0.273,0.625,0.8,0.8,0.333,0.625,0.4,0.75,0.5,0.889,0.667,0.778,0.5,NA,1,1,1,1,0.67,0,1,0,0,0.177,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"Low income","Sub-Saharan Africa",1,26843246
"Myanmar","MMR",2015,60,NA,64.58124999999998,NA,NA,NA,0.6,NA,NA,NA,0.6465,0.5621666666666667,0.9445,0.5960000000000001,0.6666666666666666,0.532,0,NA,-99,NA,-99,0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0.667,0.632,0.455,0.375,0.75,0.8,0.615,0.375,0.333,0.75,0.5,0.889,0.556,0.636,1,NA,1,1,0,1,0,0.33,1,0.33,0,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,"Lower middle income","East Asia & Pacific",1,51483949
"Namibia","NAM",2015,70,NA,71.3,46.54166666666667,NA,NA,0.7,NA,0.1,NA,0.6956666666666667,0.657,0.9375,0.7085,0.6666666666666666,0.468,0.5,0.227,-99,NA,-99,0.5,1,0,1,1,NA,0.19,0,0,0.308,0,0.1,NA,0.857,0.9,0.737,0.455,0.625,0.6,0.8,0.417,0.625,0.6,0.75,0.75,0.875,0.667,0.75,1,NA,1,1,0,0.67,0,1,0.67,0,0.5,0.227,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,"Upper middle income","Sub-Saharan Africa",1,2282704
"Nauru","NRU",2015,50,NA,32.725,NA,NA,NA,0.5,NA,NA,NA,0.2931666666666667,0.3476666666666667,0.375,0.3205,0.3333333333333333,0.134,1,NA,-99,NA,-99,0,1,0,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,0.143,0.143,0.55,0.273,0.25,0.4,0.8,0.231,0.222,0.333,0,0.5,0.75,0.333,0.308,0,NA,1,0,0,0.67,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income","East Asia & Pacific",1,11185
"Nepal","NPL",2015,40,NA,64.48125,48.925000000000004,NA,NA,0.4,NA,0.171,NA,0.6653333333333333,0.5008333333333334,0.9445,0.7155,1,0.6,0,0.35700000000000004,-99,NA,-99,0,1,0,1,0,NA,0,0,0,0.857,0,0.171,NA,0.571,0.889,0.737,0.545,0.25,1,0.8,0.333,0.222,0.4,0.75,0.5,0.889,0.556,0.875,1,NA,1,1,1,1,0,0.67,1,0.33,0,0.35700000000000004,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,"Lower middle income","South Asia",1,27610325
"Netherlands","NLD",2015,80,NA,56.7,NA,NA,NA,0.8,1,NA,NA,0.6091666666666666,0.5208333333333334,0.625,0.521,0.6666666666666666,0.866,1,NA,1,NA,1,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.571,0.6,0.684,0.7,0.5,0.6,0.6,0.667,0.625,0.333,0.4,0.5,0.75,0.667,0.375,0.5,NA,1,1,0,1,0.33,1,1,1,1,NA,1,NA,NA,1,1,1,1,NA,1,NA,1,1,"High income","Europe & Central Asia",1,16939923
"New Caledonia","NCL",2015,30,NA,20.375,NA,NA,NA,0.3,NA,NA,NA,0.168,0.1545,0.5625,0.1,NA,NA,1,NA,-99,NA,-99,0,0,0,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,0.286,0.222,0.1,0,0,0.4,0.4,0.077,0,0,0.2,0.25,0.625,0,0.2,0.5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income","East Asia & Pacific",1,269460
"New Zealand","NZL",2015,80,NA,60.59375,NA,NA,NA,0.8,1,NA,NA,0.5398333333333334,0.5666666666666667,0.9445,0.5835,0.6666666666666666,0.8,1,NA,1,NA,1,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.857,0.375,0.737,0.545,0.125,0.6,0.6,0.5,0.75,0.5,0.8,0.25,0.889,0.667,0.5,1,NA,1,1,0,1,1,1,0,1,1,NA,1,NA,NA,1,1,1,1,NA,1,NA,1,1,"High income","East Asia & Pacific",1,4609400
"Nicaragua","NIC",2015,70,NA,65.79374999999999,41.400000000000006,NA,NA,0.7,NA,0.203,NA,0.6628333333333334,0.6055,0.6875,0.771,1,0.534,0,0.122,-99,NA,-99,0.5,1,0,1,1,NA,0,0,0,0.5710000000000001,0.446,0.203,NA,0.857,0.667,0.789,0.364,0.5,0.8,0.8,0.583,0.5,0.5,0.75,0.5,0.875,0.667,0.875,0.5,NA,1,1,1,1,0,0.67,1,0,0,0.122,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,"Lower middle income","Latin America & Caribbean",1,6298598
"Niger","NER",2015,80,NA,68.93124999999999,33.45,NA,NA,0.8,NA,0.093,NA,0.7178333333333333,0.5776666666666667,0.9445,0.6835,0.5,0.6,0,0.238,-99,NA,-99,1,1,0,1,1,NA,0,0,0,0.467,0,0.093,NA,1,0.778,0.684,0.545,0.5,0.8,0.8,0.5,0.333,0.333,1,0.5,0.889,0.667,0.7,1,NA,1,0.5,0,1,0.67,0.33,1,0,0,0.238,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,"Low income","Sub-Saharan Africa",1,20128124
"Nigeria","NGA",2015,80,NA,51.18125000000001,45.86666666666667,NA,NA,0.8,NA,0.28300000000000003,NA,0.5901666666666667,0.443,0.4445,0.5505,0.6666666666666666,0.666,0,0.502,-99,NA,-99,1,1,0,1,1,NA,0.503,0,0.446,0.467,0,0.28300000000000003,NA,0.286,0.889,0.684,0.182,0.5,1,0.8,0.333,0.375,0.4,0.25,0.5,0.889,0.556,0.545,0,NA,1,1,0,1,1,0.33,1,0,0,0.502,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,"Lower middle income","Sub-Saharan Africa",1,183995785
"North Macedonia","MKD",2015,80,NA,54.48124999999999,62.075,NA,NA,0.8,NA,0.433,NA,0.68966666666666665,0.36683333333333334,0.4445,0.7444999999999999,0.5,0.934,1,0.049,-99,NA,-99,1,1,0,1,1,NA,0.86,0.5429999999999999,0.113,0.647,0,0.433,NA,0.571,0.778,0.789,0.5,0.5,1,0.6,0.462,0.556,0.333,0,0.25,0.889,0.889,0.6,0,NA,0.5,1,0,1,0.67,1,1,1,1,0.049,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,"Upper middle income","Europe & Central Asia",1,1912430
"Northern Mariana Islands","MNP",2015,30,NA,9.243749999999999,NA,NA,NA,0.3,NA,NA,NA,0.08333333333333334,0.03333333333333333,0.3125,0.077,NA,NA,1,NA,-99,NA,-99,0,0,0,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.1,0,0,0.4,0.2,0,0,0,0,0,0.625,0,0.154,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High income","East Asia & Pacific",1,51514
"Norway","NOR",2015,80,NA,61.21875,NA,NA,NA,0.8,1,NA,NA,0.6268333333333334,0.582,0.6875,0.5835,0.6666666666666666,0.8,1,NA,1,NA,1,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.571,0.778,0.737,0.7,0.375,0.6,0.6,0.667,0.625,0.5,0.6,0.5,0.875,0.667,0.5,0.5,NA,1,1,0,1,1,1,0,1,1,NA,1,NA,NA,1,1,1,1,NA,1,NA,1,1,"High income","Europe & Central Asia",1,5188607
"Oman","OMN",2015,50,NA,41.9,NA,NA,NA,0.5,NA,NA,NA,0.5078333333333334,0.3576666666666667,0.3335,0.42200000000000004,0.6666666666666666,0.4,0.5,NA,-99,NA,-99,0,1,0,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,0,0.7,0.842,0.455,0.25,0.8,0.8,0.25,0.429,0.167,0,0.5,0.667,0.444,0.4,0,NA,1,1,0,1,0,0,1,0,0.5,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,"High income","Middle East & North Africa",1,4191776
"Pakistan","PAK",2015,80,NA,63.26249999999999,37.1,NA,NA,0.8,NA,0.165,NA,0.6828333333333333,0.5736666666666667,0.6945,0.597,0.5,0.666,0,0.318,-99,NA,-99,1,1,0,1,1,NA,0,0,0,0.825,0,0.165,NA,0.857,0.889,0.737,0.364,0.25,1,0.8,0.417,0.625,0.6,0.5,0.5,0.889,0.444,0.75,0.5,NA,0.5,1,0,1,0.33,1,1,0,0,0.318,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,"Lower middle income","South Asia",1,210969298
"Palau","PLW",2015,20,NA,42.66875,NA,NA,NA,0.2,NA,NA,NA,0.3855,0.41433333333333333,0.625,0.389,0.6666666666666666,0.134,1,NA,-99,NA,-99,0,0,0,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,0.429,0.286,0.55,0.273,0.375,0.4,0.8,0.231,0.222,0.333,0.4,0.5,0.75,0.222,0.556,0.5,NA,1,1,0,0.67,0,0,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"High income","East Asia & Pacific",1,17794
"Panama","PAN",2015,80,NA,68.69999999999999,65.04166666666666,NA,NA,0.8,NA,0.3,NA,0.7315,0.6375,0.6945,0.6945,0.6666666666666666,0.466,1,0.469,-99,NA,-99,1,1,0,1,1,NA,0.542,0,0,0.958,0,0.3,NA,0.857,0.667,0.895,0.545,0.625,0.8,0.8,0.75,0.625,0.4,0.75,0.5,0.889,0.889,0.5,0.5,NA,1,1,0,1,0,1,0.33,0,1,0.469,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,"High income","Latin America & Caribbean",1,3957099
"Papua New Guinea","PNG",2015,40,NA,44.5375,15.308333333333332,NA,NA,0.4,NA,0.044,NA,0.36683333333333334,0.39866666666666667,0.6945,0.572,0.3333333333333333,0.066,0,0.213,-99,NA,-99,0,1,0,0.5,0.5,NA,0.048,0.048,0,0.123,0,0.044,NA,0.429,0.286,0.579,0.182,0.125,0.6,0.8,0.167,0.125,0.4,0.4,0.5,0.889,0.444,0.7,0.5,NA,1,0,0,0.33,0,0,0,0,0,0.213,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"Lower middle income","East Asia & Pacific",1,8682174
"Paraguay","PRY",2015,70,NA,64.7375,37.891666666666666,NA,NA,0.7,NA,0.075,NA,0.697,0.5593333333333333,0.6945,0.7155,0.6666666666666666,0.598,0,0.251,-99,NA,-99,1,1,0,1,0.5,NA,0.075,0,0,0.299,0,0.075,NA,0.857,0.778,0.842,0.455,0.25,1,0.8,0.5,0.556,0.5,0.5,0.5,0.889,0.556,0.875,0.5,NA,1,1,0,1,0.33,1,0.33,0.33,0,0.251,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,"Upper middle income","Latin America & Caribbean",1,6177950
"Peru","PER",2015,70,NA,67.89375,48.291666666666664,NA,NA,0.7,NA,0.39,NA,0.7095,0.6333333333333333,0.6875,0.7155,0.6666666666666666,0.934,0,0.331,-99,NA,-99,1,1,0,1,0.5,NA,0.898,0.054,0,1,0,0.39,NA,0.857,0.8,0.895,0.455,0.25,1,0.8,0.75,0.5,0.5,0.5,0.75,0.875,0.556,0.875,0.5,NA,1,1,0,1,0.67,1,1,1,0,0.331,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,"Upper middle income","Latin America & Caribbean",1,30711863
"Philippines","PHL",2015,80,NA,68.06249999999999,85.3,NA,NA,0.8,NA,0.28600000000000003,NA,0.68533333333333335,0.6411666666666667,0.6945,0.771,1,1,1,0.412,-99,NA,-99,1,1,0,1,1,NA,0.251,0.09,0.09,0.5,0.5,0.28600000000000003,NA,0.714,0.889,0.895,0.364,0.25,1,0.8,0.583,0.714,0.75,0.5,0.5,0.889,0.667,0.875,0.5,NA,1,1,1,1,1,1,1,1,1,0.412,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,"Lower middle income","East Asia & Pacific",1,103031365
"Poland","POL",2015,80,NA,63.37499999999999,NA,NA,NA,0.8,1,NA,NA,0.6751666666666667,0.5911666666666666,0.6945,0.5765,0.6666666666666666,0.934,1,NA,1,NA,1,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.714,0.8,0.737,0.7,0.5,0.6,0.6,0.583,0.714,0.75,0.4,0.5,0.889,0.778,0.375,0.5,NA,1,1,0,1,1,1,0.67,1,1,NA,1,NA,NA,1,1,1,1,NA,1,NA,1,1,"High income","Europe & Central Asia",1,37986412
"Portugal","PRT",2015,80,NA,59.4125,NA,NA,NA,0.8,1,NA,NA,0.618,0.5635,0.6875,0.521,0.6666666666666666,0.934,1,NA,1,NA,1,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.571,0.7,0.737,0.6,0.5,0.6,0.6,0.667,0.714,0.5,0.4,0.5,0.875,0.667,0.375,0.5,NA,1,1,0,1,1,1,0.67,1,1,NA,1,NA,NA,1,1,1,1,NA,1,NA,1,1,"High income","Europe & Central Asia",1,10358076
