country,indicator_date,ihsn_dates,ihsn_title
Poland,2010,"1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016",Household Budget Survey 1997; Household Budget Survey 1998; Household Budget Survey 1999; Household Budget Survey 2000; Household Budget Survey 2001; Household Budget Survey 2002; Household Budget Survey 2003; Household Budget Survey 2004; Household Budget Survey 2005; Household Budget Survey 2006; Household Budget Survey 2007; Household Budget Survey 2008; Household Budget Survey 2009; Household Budget Survey 2010; Household Budget Survey 2011; Household Budget Survey 2012; Household Budget Survey 2013; Household Budget Survey 2014; Household Budget Survey 2015; Household Budget Survey 2016
Poland,2011,"1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016",Household Budget Survey 1997; Household Budget Survey 1998; Household Budget Survey 1999; Household Budget Survey 2000; Household Budget Survey 2001; Household Budget Survey 2002; Household Budget Survey 2003; Household Budget Survey 2004; Household Budget Survey 2005; Household Budget Survey 2006; Household Budget Survey 2007; Household Budget Survey 2008; Household Budget Survey 2009; Household Budget Survey 2010; Household Budget Survey 2011; Household Budget Survey 2012; Household Budget Survey 2013; Household Budget Survey 2014; Household Budget Survey 2015; Household Budget Survey 2016
Poland,2012,"1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016",Household Budget Survey 1997; Household Budget Survey 1998; Household Budget Survey 1999; Household Budget Survey 2000; Household Budget Survey 2001; Household Budget Survey 2002; Household Budget Survey 2003; Household Budget Survey 2004; Household Budget Survey 2005; Household Budget Survey 2006; Household Budget Survey 2007; Household Budget Survey 2008; Household Budget Survey 2009; Household Budget Survey 2010; Household Budget Survey 2011; Household Budget Survey 2012; Household Budget Survey 2013; Household Budget Survey 2014; Household Budget Survey 2015; Household Budget Survey 2016
Poland,2013,"1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016",Household Budget Survey 1997; Household Budget Survey 1998; Household Budget Survey 1999; Household Budget Survey 2000; Household Budget Survey 2001; Household Budget Survey 2002; Household Budget Survey 2003; Household Budget Survey 2004; Household Budget Survey 2005; Household Budget Survey 2006; Household Budget Survey 2007; Household Budget Survey 2008; Household Budget Survey 2009; Household Budget Survey 2010; Household Budget Survey 2011; Household Budget Survey 2012; Household Budget Survey 2013; Household Budget Survey 2014; Household Budget Survey 2015; Household Budget Survey 2016
Poland,2014,"1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016",Household Budget Survey 1997; Household Budget Survey 1998; Household Budget Survey 1999; Household Budget Survey 2000; Household Budget Survey 2001; Household Budget Survey 2002; Household Budget Survey 2003; Household Budget Survey 2004; Household Budget Survey 2005; Household Budget Survey 2006; Household Budget Survey 2007; Household Budget Survey 2008; Household Budget Survey 2009; Household Budget Survey 2010; Household Budget Survey 2011; Household Budget Survey 2012; Household Budget Survey 2013; Household Budget Survey 2014; Household Budget Survey 2015; Household Budget Survey 2016
Poland,2015,"1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016",Household Budget Survey 1997; Household Budget Survey 1998; Household Budget Survey 1999; Household Budget Survey 2000; Household Budget Survey 2001; Household Budget Survey 2002; Household Budget Survey 2003; Household Budget Survey 2004; Household Budget Survey 2005; Household Budget Survey 2006; Household Budget Survey 2007; Household Budget Survey 2008; Household Budget Survey 2009; Household Budget Survey 2010; Household Budget Survey 2011; Household Budget Survey 2012; Household Budget Survey 2013; Household Budget Survey 2014; Household Budget Survey 2015; Household Budget Survey 2016
Poland,2016,"1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016",Household Budget Survey 1997; Household Budget Survey 1998; Household Budget Survey 1999; Household Budget Survey 2000; Household Budget Survey 2001; Household Budget Survey 2002; Household Budget Survey 2003; Household Budget Survey 2004; Household Budget Survey 2005; Household Budget Survey 2006; Household Budget Survey 2007; Household Budget Survey 2008; Household Budget Survey 2009; Household Budget Survey 2010; Household Budget Survey 2011; Household Budget Survey 2012; Household Budget Survey 2013; Household Budget Survey 2014; Household Budget Survey 2015; Household Budget Survey 2016
Romania,1996,"1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2016",Integrated Household Survey 1996; Integrated Household Survey 1997; Integrated Household Survey 1998; Integrated Household Survey 1999; Integrated Household Survey 2000; Household Budget Survey 2001; Household Budget Survey 2002; Household Budget Survey 2003; Household Budget Survey 2004; Household Budget Survey 2005; Household Budget Survey 2006; Household Budget Survey 2007; Household Budget Survey 2008; Household Budget Survey 2009; Household Budget Survey 2010; Household Budget Survey 2011; Household Budget Survey 2012; Household Budget Survey 2013; Household Budget Survey 2016
Romania,1997,"1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2016",Integrated Household Survey 1996; Integrated Household Survey 1997; Integrated Household Survey 1998; Integrated Household Survey 1999; Integrated Household Survey 2000; Household Budget Survey 2001; Household Budget Survey 2002; Household Budget Survey 2003; Household Budget Survey 2004; Household Budget Survey 2005; Household Budget Survey 2006; Household Budget Survey 2007; Household Budget Survey 2008; Household Budget Survey 2009; Household Budget Survey 2010; Household Budget Survey 2011; Household Budget Survey 2012; Household Budget Survey 2013; Household Budget Survey 2016
Romania,1998,"1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2016",Integrated Household Survey 1996; Integrated Household Survey 1997; Integrated Household Survey 1998; Integrated Household Survey 1999; Integrated Household Survey 2000; Household Budget Survey 2001; Household Budget Survey 2002; Household Budget Survey 2003; Household Budget Survey 2004; Household Budget Survey 2005; Household Budget Survey 2006; Household Budget Survey 2007; Household Budget Survey 2008; Household Budget Survey 2009; Household Budget Survey 2010; Household Budget Survey 2011; Household Budget Survey 2012; Household Budget Survey 2013; Household Budget Survey 2016
Romania,1999,"1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2016",Integrated Household Survey 1996; Integrated Household Survey 1997; Integrated Household Survey 1998; Integrated Household Survey 1999; Integrated Household Survey 2000; Household Budget Survey 2001; Household Budget Survey 2002; Household Budget Survey 2003; Household Budget Survey 2004; Household Budget Survey 2005; Household Budget Survey 2006; Household Budget Survey 2007; Household Budget Survey 2008; Household Budget Survey 2009; Household Budget Survey 2010; Household Budget Survey 2011; Household Budget Survey 2012; Household Budget Survey 2013; Household Budget Survey 2016
Romania,2000,"1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2016",Integrated Household Survey 1996; Integrated Household Survey 1997; Integrated Household Survey 1998; Integrated Household Survey 1999; Integrated Household Survey 2000; Household Budget Survey 2001; Household Budget Survey 2002; Household Budget Survey 2003; Household Budget Survey 2004; Household Budget Survey 2005; Household Budget Survey 2006; Household Budget Survey 2007; Household Budget Survey 2008; Household Budget Survey 2009; Household Budget Survey 2010; Household Budget Survey 2011; Household Budget Survey 2012; Household Budget Survey 2013; Household Budget Survey 2016
Romania,2001,"1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2016",Integrated Household Survey 1996; Integrated Household Survey 1997; Integrated Household Survey 1998; Integrated Household Survey 1999; Integrated Household Survey 2000; Household Budget Survey 2001; Household Budget Survey 2002; Household Budget Survey 2003; Household Budget Survey 2004; Household Budget Survey 2005; Household Budget Survey 2006; Household Budget Survey 2007; Household Budget Survey 2008; Household Budget Survey 2009; Household Budget Survey 2010; Household Budget Survey 2011; Household Budget Survey 2012; Household Budget Survey 2013; Household Budget Survey 2016
Romania,2002,"1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2016",Integrated Household Survey 1996; Integrated Household Survey 1997; Integrated Household Survey 1998; Integrated Household Survey 1999; Integrated Household Survey 2000; Household Budget Survey 2001; Household Budget Survey 2002; Household Budget Survey 2003; Household Budget Survey 2004; Household Budget Survey 2005; Household Budget Survey 2006; Household Budget Survey 2007; Household Budget Survey 2008; Household Budget Survey 2009; Household Budget Survey 2010; Household Budget Survey 2011; Household Budget Survey 2012; Household Budget Survey 2013; Household Budget Survey 2016
Romania,2003,"1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2016",Integrated Household Survey 1996; Integrated Household Survey 1997; Integrated Household Survey 1998; Integrated Household Survey 1999; Integrated Household Survey 2000; Household Budget Survey 2001; Household Budget Survey 2002; Household Budget Survey 2003; Household Budget Survey 2004; Household Budget Survey 2005; Household Budget Survey 2006; Household Budget Survey 2007; Household Budget Survey 2008; Household Budget Survey 2009; Household Budget Survey 2010; Household Budget Survey 2011; Household Budget Survey 2012; Household Budget Survey 2013; Household Budget Survey 2016
Romania,2004,"1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2016",Integrated Household Survey 1996; Integrated Household Survey 1997; Integrated Household Survey 1998; Integrated Household Survey 1999; Integrated Household Survey 2000; Household Budget Survey 2001; Household Budget Survey 2002; Household Budget Survey 2003; Household Budget Survey 2004; Household Budget Survey 2005; Household Budget Survey 2006; Household Budget Survey 2007; Household Budget Survey 2008; Household Budget Survey 2009; Household Budget Survey 2010; Household Budget Survey 2011; Household Budget Survey 2012; Household Budget Survey 2013; Household Budget Survey 2016
Romania,2005,"1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2016",Integrated Household Survey 1996; Integrated Household Survey 1997; Integrated Household Survey 1998; Integrated Household Survey 1999; Integrated Household Survey 2000; Household Budget Survey 2001; Household Budget Survey 2002; Household Budget Survey 2003; Household Budget Survey 2004; Household Budget Survey 2005; Household Budget Survey 2006; Household Budget Survey 2007; Household Budget Survey 2008; Household Budget Survey 2009; Household Budget Survey 2010; Household Budget Survey 2011; Household Budget Survey 2012; Household Budget Survey 2013; Household Budget Survey 2016
Romania,2006,"1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2016",Integrated Household Survey 1996; Integrated Household Survey 1997; Integrated Household Survey 1998; Integrated Household Survey 1999; Integrated Household Survey 2000; Household Budget Survey 2001; Household Budget Survey 2002; Household Budget Survey 2003; Household Budget Survey 2004; Household Budget Survey 2005; Household Budget Survey 2006; Household Budget Survey 2007; Household Budget Survey 2008; Household Budget Survey 2009; Household Budget Survey 2010; Household Budget Survey 2011; Household Budget Survey 2012; Household Budget Survey 2013; Household Budget Survey 2016
Romania,2007,"1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2016",Integrated Household Survey 1996; Integrated Household Survey 1997; Integrated Household Survey 1998; Integrated Household Survey 1999; Integrated Household Survey 2000; Household Budget Survey 2001; Household Budget Survey 2002; Household Budget Survey 2003; Household Budget Survey 2004; Household Budget Survey 2005; Household Budget Survey 2006; Household Budget Survey 2007; Household Budget Survey 2008; Household Budget Survey 2009; Household Budget Survey 2010; Household Budget Survey 2011; Household Budget Survey 2012; Household Budget Survey 2013; Household Budget Survey 2016
Romania,2008,"1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2016",Integrated Household Survey 1996; Integrated Household Survey 1997; Integrated Household Survey 1998; Integrated Household Survey 1999; Integrated Household Survey 2000; Household Budget Survey 2001; Household Budget Survey 2002; Household Budget Survey 2003; Household Budget Survey 2004; Household Budget Survey 2005; Household Budget Survey 2006; Household Budget Survey 2007; Household Budget Survey 2008; Household Budget Survey 2009; Household Budget Survey 2010; Household Budget Survey 2011; Household Budget Survey 2012; Household Budget Survey 2013; Household Budget Survey 2016
Romania,2009,"1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2016",Integrated Household Survey 1996; Integrated Household Survey 1997; Integrated Household Survey 1998; Integrated Household Survey 1999; Integrated Household Survey 2000; Household Budget Survey 2001; Household Budget Survey 2002; Household Budget Survey 2003; Household Budget Survey 2004; Household Budget Survey 2005; Household Budget Survey 2006; Household Budget Survey 2007; Household Budget Survey 2008; Household Budget Survey 2009; Household Budget Survey 2010; Household Budget Survey 2011; Household Budget Survey 2012; Household Budget Survey 2013; Household Budget Survey 2016
Romania,2010,"1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2016",Integrated Household Survey 1996; Integrated Household Survey 1997; Integrated Household Survey 1998; Integrated Household Survey 1999; Integrated Household Survey 2000; Household Budget Survey 2001; Household Budget Survey 2002; Household Budget Survey 2003; Household Budget Survey 2004; Household Budget Survey 2005; Household Budget Survey 2006; Household Budget Survey 2007; Household Budget Survey 2008; Household Budget Survey 2009; Household Budget Survey 2010; Household Budget Survey 2011; Household Budget Survey 2012; Household Budget Survey 2013; Household Budget Survey 2016
Romania,2011,"1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2016",Integrated Household Survey 1996; Integrated Household Survey 1997; Integrated Household Survey 1998; Integrated Household Survey 1999; Integrated Household Survey 2000; Household Budget Survey 2001; Household Budget Survey 2002; Household Budget Survey 2003; Household Budget Survey 2004; Household Budget Survey 2005; Household Budget Survey 2006; Household Budget Survey 2007; Household Budget Survey 2008; Household Budget Survey 2009; Household Budget Survey 2010; Household Budget Survey 2011; Household Budget Survey 2012; Household Budget Survey 2013; Household Budget Survey 2016
Romania,2012,"1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2016",Integrated Household Survey 1996; Integrated Household Survey 1997; Integrated Household Survey 1998; Integrated Household Survey 1999; Integrated Household Survey 2000; Household Budget Survey 2001; Household Budget Survey 2002; Household Budget Survey 2003; Household Budget Survey 2004; Household Budget Survey 2005; Household Budget Survey 2006; Household Budget Survey 2007; Household Budget Survey 2008; Household Budget Survey 2009; Household Budget Survey 2010; Household Budget Survey 2011; Household Budget Survey 2012; Household Budget Survey 2013; Household Budget Survey 2016
Romania,2013,"1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2016",Integrated Household Survey 1996; Integrated Household Survey 1997; Integrated Household Survey 1998; Integrated Household Survey 1999; Integrated Household Survey 2000; Household Budget Survey 2001; Household Budget Survey 2002; Household Budget Survey 2003; Household Budget Survey 2004; Household Budget Survey 2005; Household Budget Survey 2006; Household Budget Survey 2007; Household Budget Survey 2008; Household Budget Survey 2009; Household Budget Survey 2010; Household Budget Survey 2011; Household Budget Survey 2012; Household Budget Survey 2013; Household Budget Survey 2016
Romania,2016,"1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2016",Integrated Household Survey 1996; Integrated Household Survey 1997; Integrated Household Survey 1998; Integrated Household Survey 1999; Integrated Household Survey 2000; Household Budget Survey 2001; Household Budget Survey 2002; Household Budget Survey 2003; Household Budget Survey 2004; Household Budget Survey 2005; Household Budget Survey 2006; Household Budget Survey 2007; Household Budget Survey 2008; Household Budget Survey 2009; Household Budget Survey 2010; Household Budget Survey 2011; Household Budget Survey 2012; Household Budget Survey 2013; Household Budget Survey 2016
Russian Federation,1997,"1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012",Household Budget Survey 1997 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 1998 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 1999 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2000 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2001 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2002 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2003 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2004 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2005 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2006 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2007 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2008 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2009 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2010 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2011 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2012 - World Bank ECAPOV Standardized Datasets
Russian Federation,1998,"1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012",Household Budget Survey 1997 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 1998 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 1999 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2000 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2001 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2002 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2003 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2004 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2005 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2006 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2007 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2008 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2009 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2010 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2011 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2012 - World Bank ECAPOV Standardized Datasets
Russian Federation,1999,"1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012",Household Budget Survey 1997 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 1998 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 1999 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2000 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2001 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2002 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2003 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2004 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2005 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2006 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2007 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2008 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2009 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2010 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2011 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2012 - World Bank ECAPOV Standardized Datasets
Russian Federation,2000,"1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012",Household Budget Survey 1997 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 1998 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 1999 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2000 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2001 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2002 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2003 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2004 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2005 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2006 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2007 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2008 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2009 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2010 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2011 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2012 - World Bank ECAPOV Standardized Datasets
Russian Federation,2001,"1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012",Household Budget Survey 1997 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 1998 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 1999 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2000 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2001 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2002 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2003 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2004 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2005 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2006 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2007 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2008 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2009 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2010 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2011 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2012 - World Bank ECAPOV Standardized Datasets
Russian Federation,2002,"1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012",Household Budget Survey 1997 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 1998 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 1999 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2000 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2001 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2002 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2003 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2004 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2005 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2006 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2007 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2008 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2009 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2010 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2011 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2012 - World Bank ECAPOV Standardized Datasets
Russian Federation,2003,"1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012",Household Budget Survey 1997 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 1998 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 1999 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2000 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2001 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2002 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2003 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2004 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2005 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2006 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2007 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2008 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2009 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2010 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2011 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2012 - World Bank ECAPOV Standardized Datasets
Russian Federation,2004,"1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012",Household Budget Survey 1997 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 1998 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 1999 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2000 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2001 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2002 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2003 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2004 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2005 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2006 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2007 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2008 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2009 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2010 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2011 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2012 - World Bank ECAPOV Standardized Datasets
Russian Federation,2005,"1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012",Household Budget Survey 1997 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 1998 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 1999 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2000 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2001 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2002 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2003 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2004 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2005 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2006 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2007 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2008 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2009 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2010 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2011 - World Bank ECAPOV Standardized Datasets; Household Budget Survey 2012 - World Bank ECAPOV Standardized Datasets
