"country","indicator_date","nada_dates","nada_title"
"Lebanon",2001,"2000, 2001, 2005, 2011, 2017, 2020","Multiple Indicator Cluster Survey 2000; Multiple Indicator Cluster Survey 2001, Round 2; Global School-based Student Health Survey 2005; Global School-based Student Health Survey 2011; STEPwise Survey for Non Communicable Diseases Risk Factors 2017; COVID19 Refugee Household Monitoring, 2020"
"Lebanon",2005,"2000, 2001, 2005, 2011, 2017, 2020","Multiple Indicator Cluster Survey 2000; Multiple Indicator Cluster Survey 2001, Round 2; Global School-based Student Health Survey 2005; Global School-based Student Health Survey 2011; STEPwise Survey for Non Communicable Diseases Risk Factors 2017; COVID19 Refugee Household Monitoring, 2020"
"Lebanon",2011,"2000, 2001, 2005, 2011, 2017, 2020","Multiple Indicator Cluster Survey 2000; Multiple Indicator Cluster Survey 2001, Round 2; Global School-based Student Health Survey 2005; Global School-based Student Health Survey 2011; STEPwise Survey for Non Communicable Diseases Risk Factors 2017; COVID19 Refugee Household Monitoring, 2020"
"Lebanon",2017,"2000, 2001, 2005, 2011, 2017, 2020","Multiple Indicator Cluster Survey 2000; Multiple Indicator Cluster Survey 2001, Round 2; Global School-based Student Health Survey 2005; Global School-based Student Health Survey 2011; STEPwise Survey for Non Communicable Diseases Risk Factors 2017; COVID19 Refugee Household Monitoring, 2020"
"Lebanon",2020,"2000, 2001, 2005, 2011, 2017, 2020","Multiple Indicator Cluster Survey 2000; Multiple Indicator Cluster Survey 2001, Round 2; Global School-based Student Health Survey 2005; Global School-based Student Health Survey 2011; STEPwise Survey for Non Communicable Diseases Risk Factors 2017; COVID19 Refugee Household Monitoring, 2020"
"Lesotho",1996,"1996, 2000, 2002, 2004, 2009, 2014, 2018","Multiple Indicator Cluster Survey 1996, Round 1; Multiple Indicator Cluster Survey 2000; Global Youth Tobacco Survey 2002; Demographic and Health Survey 2004; Demographic and Health Survey 2009; Demographic and Health Survey 2014; Multiple Indicator Cluster Survey 2018"
"Lesotho",2000,"1996, 2000, 2002, 2004, 2009, 2014, 2018","Multiple Indicator Cluster Survey 1996, Round 1; Multiple Indicator Cluster Survey 2000; Global Youth Tobacco Survey 2002; Demographic and Health Survey 2004; Demographic and Health Survey 2009; Demographic and Health Survey 2014; Multiple Indicator Cluster Survey 2018"
"Lesotho",2002,"1996, 2000, 2002, 2004, 2009, 2014, 2018","Multiple Indicator Cluster Survey 1996, Round 1; Multiple Indicator Cluster Survey 2000; Global Youth Tobacco Survey 2002; Demographic and Health Survey 2004; Demographic and Health Survey 2009; Demographic and Health Survey 2014; Multiple Indicator Cluster Survey 2018"
"Lesotho",2004,"1996, 2000, 2002, 2004, 2009, 2014, 2018","Multiple Indicator Cluster Survey 1996, Round 1; Multiple Indicator Cluster Survey 2000; Global Youth Tobacco Survey 2002; Demographic and Health Survey 2004; Demographic and Health Survey 2009; Demographic and Health Survey 2014; Multiple Indicator Cluster Survey 2018"
"Lesotho",2009,"1996, 2000, 2002, 2004, 2009, 2014, 2018","Multiple Indicator Cluster Survey 1996, Round 1; Multiple Indicator Cluster Survey 2000; Global Youth Tobacco Survey 2002; Demographic and Health Survey 2004; Demographic and Health Survey 2009; Demographic and Health Survey 2014; Multiple Indicator Cluster Survey 2018"
"Lesotho",2014,"1996, 2000, 2002, 2004, 2009, 2014, 2018","Multiple Indicator Cluster Survey 1996, Round 1; Multiple Indicator Cluster Survey 2000; Global Youth Tobacco Survey 2002; Demographic and Health Survey 2004; Demographic and Health Survey 2009; Demographic and Health Survey 2014; Multiple Indicator Cluster Survey 2018"
"Lesotho",2018,"1996, 2000, 2002, 2004, 2009, 2014, 2018","Multiple Indicator Cluster Survey 1996, Round 1; Multiple Indicator Cluster Survey 2000; Global Youth Tobacco Survey 2002; Demographic and Health Survey 2004; Demographic and Health Survey 2009; Demographic and Health Survey 2014; Multiple Indicator Cluster Survey 2018"
"Liberia",1986,"1986, 2005, 2006, 2008, 2011, 2013, 2019","Demographic and Health Survey 1986; Malaria Indicators Survey 2005; Demographic and Health Survey 2007; Malaria Indicator Survey 2008; Malaria Indicator Survey 2011; Demographic and Health Survey 2013; Demographic and Health Survey 2019-2020"
"Liberia",2005,"1986, 2005, 2006, 2008, 2011, 2013, 2019","Demographic and Health Survey 1986; Malaria Indicators Survey 2005; Demographic and Health Survey 2007; Malaria Indicator Survey 2008; Malaria Indicator Survey 2011; Demographic and Health Survey 2013; Demographic and Health Survey 2019-2020"
"Liberia",2006,"1986, 2005, 2006, 2008, 2011, 2013, 2019","Demographic and Health Survey 1986; Malaria Indicators Survey 2005; Demographic and Health Survey 2007; Malaria Indicator Survey 2008; Malaria Indicator Survey 2011; Demographic and Health Survey 2013; Demographic and Health Survey 2019-2020"
"Liberia",2008,"1986, 2005, 2006, 2008, 2011, 2013, 2019","Demographic and Health Survey 1986; Malaria Indicators Survey 2005; Demographic and Health Survey 2007; Malaria Indicator Survey 2008; Malaria Indicator Survey 2011; Demographic and Health Survey 2013; Demographic and Health Survey 2019-2020"
"Liberia",2011,"1986, 2005, 2006, 2008, 2011, 2013, 2019","Demographic and Health Survey 1986; Malaria Indicators Survey 2005; Demographic and Health Survey 2007; Malaria Indicator Survey 2008; Malaria Indicator Survey 2011; Demographic and Health Survey 2013; Demographic and Health Survey 2019-2020"
"Liberia",2013,"1986, 2005, 2006, 2008, 2011, 2013, 2019","Demographic and Health Survey 1986; Malaria Indicators Survey 2005; Demographic and Health Survey 2007; Malaria Indicator Survey 2008; Malaria Indicator Survey 2011; Demographic and Health Survey 2013; Demographic and Health Survey 2019-2020"
"Liberia",2019,"1986, 2005, 2006, 2008, 2011, 2013, 2019","Demographic and Health Survey 1986; Malaria Indicators Survey 2005; Demographic and Health Survey 2007; Malaria Indicator Survey 2008; Malaria Indicator Survey 2011; Demographic and Health Survey 2013; Demographic and Health Survey 2019-2020"
"Libya",2003,"2003, 2007, 2009","Multiple Indicator Cluster Survey 2003, Round 2; Global School-based Student Health Survey 2007; STEPwise Survey for Non Communicable Diseases Risk Factors 2009"
"Libya",2007,"2003, 2007, 2009","Multiple Indicator Cluster Survey 2003, Round 2; Global School-based Student Health Survey 2007; STEPwise Survey for Non Communicable Diseases Risk Factors 2009"
"Libya",2009,"2003, 2007, 2009","Multiple Indicator Cluster Survey 2003, Round 2; Global School-based Student Health Survey 2007; STEPwise Survey for Non Communicable Diseases Risk Factors 2009"
"Luxembourg",2003,"2003","World Health Survey 2003"
"Madagascar",1992,"1992, 1995, 1997, 2003, 2004, 2008, 2011, 2012, 2016, 2018, 2021","Enquête Nationale Démographique et Sanitaire 1992; Multiple Indicator Cluster Survey 1995, Round 1; Enquête Démographique et de Santé 1997; Enquête Démographique  et de Santé 2003-2004; Enquête Anthropométrique et Développement de l'Enfant 2004, Round 1; Enquête Démographique et de Santé 2008-2009; Enquête Anthropométrique et Développement de l'Enfant 2011, Round 3; Enquête par Grappes à Indicateurs Multiples 2012, Sud; Enquête sur les Indicateurs du Paludisme 2016; Multiple Indicator Cluster Survey 2018; Enquête Démographique et de Santé 2021"
"Madagascar",1995,"1992, 1995, 1997, 2003, 2004, 2008, 2011, 2012, 2016, 2018, 2021","Enquête Nationale Démographique et Sanitaire 1992; Multiple Indicator Cluster Survey 1995, Round 1; Enquête Démographique et de Santé 1997; Enquête Démographique  et de Santé 2003-2004; Enquête Anthropométrique et Développement de l'Enfant 2004, Round 1; Enquête Démographique et de Santé 2008-2009; Enquête Anthropométrique et Développement de l'Enfant 2011, Round 3; Enquête par Grappes à Indicateurs Multiples 2012, Sud; Enquête sur les Indicateurs du Paludisme 2016; Multiple Indicator Cluster Survey 2018; Enquête Démographique et de Santé 2021"
"Madagascar",1997,"1992, 1995, 1997, 2003, 2004, 2008, 2011, 2012, 2016, 2018, 2021","Enquête Nationale Démographique et Sanitaire 1992; Multiple Indicator Cluster Survey 1995, Round 1; Enquête Démographique et de Santé 1997; Enquête Démographique  et de Santé 2003-2004; Enquête Anthropométrique et Développement de l'Enfant 2004, Round 1; Enquête Démographique et de Santé 2008-2009; Enquête Anthropométrique et Développement de l'Enfant 2011, Round 3; Enquête par Grappes à Indicateurs Multiples 2012, Sud; Enquête sur les Indicateurs du Paludisme 2016; Multiple Indicator Cluster Survey 2018; Enquête Démographique et de Santé 2021"
"Madagascar",2003,"1992, 1995, 1997, 2003, 2004, 2008, 2011, 2012, 2016, 2018, 2021","Enquête Nationale Démographique et Sanitaire 1992; Multiple Indicator Cluster Survey 1995, Round 1; Enquête Démographique et de Santé 1997; Enquête Démographique  et de Santé 2003-2004; Enquête Anthropométrique et Développement de l'Enfant 2004, Round 1; Enquête Démographique et de Santé 2008-2009; Enquête Anthropométrique et Développement de l'Enfant 2011, Round 3; Enquête par Grappes à Indicateurs Multiples 2012, Sud; Enquête sur les Indicateurs du Paludisme 2016; Multiple Indicator Cluster Survey 2018; Enquête Démographique et de Santé 2021"
"Madagascar",2004,"1992, 1995, 1997, 2003, 2004, 2008, 2011, 2012, 2016, 2018, 2021","Enquête Nationale Démographique et Sanitaire 1992; Multiple Indicator Cluster Survey 1995, Round 1; Enquête Démographique et de Santé 1997; Enquête Démographique  et de Santé 2003-2004; Enquête Anthropométrique et Développement de l'Enfant 2004, Round 1; Enquête Démographique et de Santé 2008-2009; Enquête Anthropométrique et Développement de l'Enfant 2011, Round 3; Enquête par Grappes à Indicateurs Multiples 2012, Sud; Enquête sur les Indicateurs du Paludisme 2016; Multiple Indicator Cluster Survey 2018; Enquête Démographique et de Santé 2021"
"Madagascar",2008,"1992, 1995, 1997, 2003, 2004, 2008, 2011, 2012, 2016, 2018, 2021","Enquête Nationale Démographique et Sanitaire 1992; Multiple Indicator Cluster Survey 1995, Round 1; Enquête Démographique et de Santé 1997; Enquête Démographique  et de Santé 2003-2004; Enquête Anthropométrique et Développement de l'Enfant 2004, Round 1; Enquête Démographique et de Santé 2008-2009; Enquête Anthropométrique et Développement de l'Enfant 2011, Round 3; Enquête par Grappes à Indicateurs Multiples 2012, Sud; Enquête sur les Indicateurs du Paludisme 2016; Multiple Indicator Cluster Survey 2018; Enquête Démographique et de Santé 2021"
"Madagascar",2011,"1992, 1995, 1997, 2003, 2004, 2008, 2011, 2012, 2016, 2018, 2021","Enquête Nationale Démographique et Sanitaire 1992; Multiple Indicator Cluster Survey 1995, Round 1; Enquête Démographique et de Santé 1997; Enquête Démographique  et de Santé 2003-2004; Enquête Anthropométrique et Développement de l'Enfant 2004, Round 1; Enquête Démographique et de Santé 2008-2009; Enquête Anthropométrique et Développement de l'Enfant 2011, Round 3; Enquête par Grappes à Indicateurs Multiples 2012, Sud; Enquête sur les Indicateurs du Paludisme 2016; Multiple Indicator Cluster Survey 2018; Enquête Démographique et de Santé 2021"
"Madagascar",2012,"1992, 1995, 1997, 2003, 2004, 2008, 2011, 2012, 2016, 2018, 2021","Enquête Nationale Démographique et Sanitaire 1992; Multiple Indicator Cluster Survey 1995, Round 1; Enquête Démographique et de Santé 1997; Enquête Démographique  et de Santé 2003-2004; Enquête Anthropométrique et Développement de l'Enfant 2004, Round 1; Enquête Démographique et de Santé 2008-2009; Enquête Anthropométrique et Développement de l'Enfant 2011, Round 3; Enquête par Grappes à Indicateurs Multiples 2012, Sud; Enquête sur les Indicateurs du Paludisme 2016; Multiple Indicator Cluster Survey 2018; Enquête Démographique et de Santé 2021"
"Madagascar",2016,"1992, 1995, 1997, 2003, 2004, 2008, 2011, 2012, 2016, 2018, 2021","Enquête Nationale Démographique et Sanitaire 1992; Multiple Indicator Cluster Survey 1995, Round 1; Enquête Démographique et de Santé 1997; Enquête Démographique  et de Santé 2003-2004; Enquête Anthropométrique et Développement de l'Enfant 2004, Round 1; Enquête Démographique et de Santé 2008-2009; Enquête Anthropométrique et Développement de l'Enfant 2011, Round 3; Enquête par Grappes à Indicateurs Multiples 2012, Sud; Enquête sur les Indicateurs du Paludisme 2016; Multiple Indicator Cluster Survey 2018; Enquête Démographique et de Santé 2021"
"Madagascar",2018,"1992, 1995, 1997, 2003, 2004, 2008, 2011, 2012, 2016, 2018, 2021","Enquête Nationale Démographique et Sanitaire 1992; Multiple Indicator Cluster Survey 1995, Round 1; Enquête Démographique et de Santé 1997; Enquête Démographique  et de Santé 2003-2004; Enquête Anthropométrique et Développement de l'Enfant 2004, Round 1; Enquête Démographique et de Santé 2008-2009; Enquête Anthropométrique et Développement de l'Enfant 2011, Round 3; Enquête par Grappes à Indicateurs Multiples 2012, Sud; Enquête sur les Indicateurs du Paludisme 2016; Multiple Indicator Cluster Survey 2018; Enquête Démographique et de Santé 2021"
"Madagascar",2021,"1992, 1995, 1997, 2003, 2004, 2008, 2011, 2012, 2016, 2018, 2021","Enquête Nationale Démographique et Sanitaire 1992; Multiple Indicator Cluster Survey 1995, Round 1; Enquête Démographique et de Santé 1997; Enquête Démographique  et de Santé 2003-2004; Enquête Anthropométrique et Développement de l'Enfant 2004, Round 1; Enquête Démographique et de Santé 2008-2009; Enquête Anthropométrique et Développement de l'Enfant 2011, Round 3; Enquête par Grappes à Indicateurs Multiples 2012, Sud; Enquête sur les Indicateurs du Paludisme 2016; Multiple Indicator Cluster Survey 2018; Enquête Démographique et de Santé 2021"
"Malawi",1992,"1992, 1996, 2000, 2003, 2007, 2008, 2009, 2010, 2012, 2013, 2014, 2015, 2017, 2019","Demographic and Health Survey 1992; Knowledge, Attitudes and Practices in Health Survey 1996; Demographic and Health Survey 2000; World Health Survey 2003; Global Fund Household Health Coverage Survey 2008, Household Health Coverage Survey 2008; Global School-based Student Health Survey 2008; STEPwise Survey for Non Communicable Diseases Risk Factors 2009; Demographic and Health Survey 2010; Malaria Indicator Survey 2012; MDG Endline Survey 2013-2014; Malaria Indicator Survey 2014; Demographic and Health Survey 2015-2016; Malaria Indicator Survey 2017; High-Frequency Phone Survey on COVID-19 - World Bank LSMS Harmonized Dataset"
"Malawi",1996,"1992, 1996, 2000, 2003, 2007, 2008, 2009, 2010, 2012, 2013, 2014, 2015, 2017, 2019","Demographic and Health Survey 1992; Knowledge, Attitudes and Practices in Health Survey 1996; Demographic and Health Survey 2000; World Health Survey 2003; Global Fund Household Health Coverage Survey 2008, Household Health Coverage Survey 2008; Global School-based Student Health Survey 2008; STEPwise Survey for Non Communicable Diseases Risk Factors 2009; Demographic and Health Survey 2010; Malaria Indicator Survey 2012; MDG Endline Survey 2013-2014; Malaria Indicator Survey 2014; Demographic and Health Survey 2015-2016; Malaria Indicator Survey 2017; High-Frequency Phone Survey on COVID-19 - World Bank LSMS Harmonized Dataset"
"Malawi",2000,"1992, 1996, 2000, 2003, 2007, 2008, 2009, 2010, 2012, 2013, 2014, 2015, 2017, 2019","Demographic and Health Survey 1992; Knowledge, Attitudes and Practices in Health Survey 1996; Demographic and Health Survey 2000; World Health Survey 2003; Global Fund Household Health Coverage Survey 2008, Household Health Coverage Survey 2008; Global School-based Student Health Survey 2008; STEPwise Survey for Non Communicable Diseases Risk Factors 2009; Demographic and Health Survey 2010; Malaria Indicator Survey 2012; MDG Endline Survey 2013-2014; Malaria Indicator Survey 2014; Demographic and Health Survey 2015-2016; Malaria Indicator Survey 2017; High-Frequency Phone Survey on COVID-19 - World Bank LSMS Harmonized Dataset"
"Malawi",2003,"1992, 1996, 2000, 2003, 2007, 2008, 2009, 2010, 2012, 2013, 2014, 2015, 2017, 2019","Demographic and Health Survey 1992; Knowledge, Attitudes and Practices in Health Survey 1996; Demographic and Health Survey 2000; World Health Survey 2003; Global Fund Household Health Coverage Survey 2008, Household Health Coverage Survey 2008; Global School-based Student Health Survey 2008; STEPwise Survey for Non Communicable Diseases Risk Factors 2009; Demographic and Health Survey 2010; Malaria Indicator Survey 2012; MDG Endline Survey 2013-2014; Malaria Indicator Survey 2014; Demographic and Health Survey 2015-2016; Malaria Indicator Survey 2017; High-Frequency Phone Survey on COVID-19 - World Bank LSMS Harmonized Dataset"
"Malawi",2007,"1992, 1996, 2000, 2003, 2007, 2008, 2009, 2010, 2012, 2013, 2014, 2015, 2017, 2019","Demographic and Health Survey 1992; Knowledge, Attitudes and Practices in Health Survey 1996; Demographic and Health Survey 2000; World Health Survey 2003; Global Fund Household Health Coverage Survey 2008, Household Health Coverage Survey 2008; Global School-based Student Health Survey 2008; STEPwise Survey for Non Communicable Diseases Risk Factors 2009; Demographic and Health Survey 2010; Malaria Indicator Survey 2012; MDG Endline Survey 2013-2014; Malaria Indicator Survey 2014; Demographic and Health Survey 2015-2016; Malaria Indicator Survey 2017; High-Frequency Phone Survey on COVID-19 - World Bank LSMS Harmonized Dataset"
"Malawi",2008,"1992, 1996, 2000, 2003, 2007, 2008, 2009, 2010, 2012, 2013, 2014, 2015, 2017, 2019","Demographic and Health Survey 1992; Knowledge, Attitudes and Practices in Health Survey 1996; Demographic and Health Survey 2000; World Health Survey 2003; Global Fund Household Health Coverage Survey 2008, Household Health Coverage Survey 2008; Global School-based Student Health Survey 2008; STEPwise Survey for Non Communicable Diseases Risk Factors 2009; Demographic and Health Survey 2010; Malaria Indicator Survey 2012; MDG Endline Survey 2013-2014; Malaria Indicator Survey 2014; Demographic and Health Survey 2015-2016; Malaria Indicator Survey 2017; High-Frequency Phone Survey on COVID-19 - World Bank LSMS Harmonized Dataset"
"Malawi",2009,"1992, 1996, 2000, 2003, 2007, 2008, 2009, 2010, 2012, 2013, 2014, 2015, 2017, 2019","Demographic and Health Survey 1992; Knowledge, Attitudes and Practices in Health Survey 1996; Demographic and Health Survey 2000; World Health Survey 2003; Global Fund Household Health Coverage Survey 2008, Household Health Coverage Survey 2008; Global School-based Student Health Survey 2008; STEPwise Survey for Non Communicable Diseases Risk Factors 2009; Demographic and Health Survey 2010; Malaria Indicator Survey 2012; MDG Endline Survey 2013-2014; Malaria Indicator Survey 2014; Demographic and Health Survey 2015-2016; Malaria Indicator Survey 2017; High-Frequency Phone Survey on COVID-19 - World Bank LSMS Harmonized Dataset"
"Malawi",2010,"1992, 1996, 2000, 2003, 2007, 2008, 2009, 2010, 2012, 2013, 2014, 2015, 2017, 2019","Demographic and Health Survey 1992; Knowledge, Attitudes and Practices in Health Survey 1996; Demographic and Health Survey 2000; World Health Survey 2003; Global Fund Household Health Coverage Survey 2008, Household Health Coverage Survey 2008; Global School-based Student Health Survey 2008; STEPwise Survey for Non Communicable Diseases Risk Factors 2009; Demographic and Health Survey 2010; Malaria Indicator Survey 2012; MDG Endline Survey 2013-2014; Malaria Indicator Survey 2014; Demographic and Health Survey 2015-2016; Malaria Indicator Survey 2017; High-Frequency Phone Survey on COVID-19 - World Bank LSMS Harmonized Dataset"
"Malawi",2012,"1992, 1996, 2000, 2003, 2007, 2008, 2009, 2010, 2012, 2013, 2014, 2015, 2017, 2019","Demographic and Health Survey 1992; Knowledge, Attitudes and Practices in Health Survey 1996; Demographic and Health Survey 2000; World Health Survey 2003; Global Fund Household Health Coverage Survey 2008, Household Health Coverage Survey 2008; Global School-based Student Health Survey 2008; STEPwise Survey for Non Communicable Diseases Risk Factors 2009; Demographic and Health Survey 2010; Malaria Indicator Survey 2012; MDG Endline Survey 2013-2014; Malaria Indicator Survey 2014; Demographic and Health Survey 2015-2016; Malaria Indicator Survey 2017; High-Frequency Phone Survey on COVID-19 - World Bank LSMS Harmonized Dataset"
"Malawi",2013,"1992, 1996, 2000, 2003, 2007, 2008, 2009, 2010, 2012, 2013, 2014, 2015, 2017, 2019","Demographic and Health Survey 1992; Knowledge, Attitudes and Practices in Health Survey 1996; Demographic and Health Survey 2000; World Health Survey 2003; Global Fund Household Health Coverage Survey 2008, Household Health Coverage Survey 2008; Global School-based Student Health Survey 2008; STEPwise Survey for Non Communicable Diseases Risk Factors 2009; Demographic and Health Survey 2010; Malaria Indicator Survey 2012; MDG Endline Survey 2013-2014; Malaria Indicator Survey 2014; Demographic and Health Survey 2015-2016; Malaria Indicator Survey 2017; High-Frequency Phone Survey on COVID-19 - World Bank LSMS Harmonized Dataset"
"Malawi",2014,"1992, 1996, 2000, 2003, 2007, 2008, 2009, 2010, 2012, 2013, 2014, 2015, 2017, 2019","Demographic and Health Survey 1992; Knowledge, Attitudes and Practices in Health Survey 1996; Demographic and Health Survey 2000; World Health Survey 2003; Global Fund Household Health Coverage Survey 2008, Household Health Coverage Survey 2008; Global School-based Student Health Survey 2008; STEPwise Survey for Non Communicable Diseases Risk Factors 2009; Demographic and Health Survey 2010; Malaria Indicator Survey 2012; MDG Endline Survey 2013-2014; Malaria Indicator Survey 2014; Demographic and Health Survey 2015-2016; Malaria Indicator Survey 2017; High-Frequency Phone Survey on COVID-19 - World Bank LSMS Harmonized Dataset"
"Malawi",2015,"1992, 1996, 2000, 2003, 2007, 2008, 2009, 2010, 2012, 2013, 2014, 2015, 2017, 2019","Demographic and Health Survey 1992; Knowledge, Attitudes and Practices in Health Survey 1996; Demographic and Health Survey 2000; World Health Survey 2003; Global Fund Household Health Coverage Survey 2008, Household Health Coverage Survey 2008; Global School-based Student Health Survey 2008; STEPwise Survey for Non Communicable Diseases Risk Factors 2009; Demographic and Health Survey 2010; Malaria Indicator Survey 2012; MDG Endline Survey 2013-2014; Malaria Indicator Survey 2014; Demographic and Health Survey 2015-2016; Malaria Indicator Survey 2017; High-Frequency Phone Survey on COVID-19 - World Bank LSMS Harmonized Dataset"
"Malawi",2017,"1992, 1996, 2000, 2003, 2007, 2008, 2009, 2010, 2012, 2013, 2014, 2015, 2017, 2019","Demographic and Health Survey 1992; Knowledge, Attitudes and Practices in Health Survey 1996; Demographic and Health Survey 2000; World Health Survey 2003; Global Fund Household Health Coverage Survey 2008, Household Health Coverage Survey 2008; Global School-based Student Health Survey 2008; STEPwise Survey for Non Communicable Diseases Risk Factors 2009; Demographic and Health Survey 2010; Malaria Indicator Survey 2012; MDG Endline Survey 2013-2014; Malaria Indicator Survey 2014; Demographic and Health Survey 2015-2016; Malaria Indicator Survey 2017; High-Frequency Phone Survey on COVID-19 - World Bank LSMS Harmonized Dataset"
"Malawi",2019,"1992, 1996, 2000, 2003, 2007, 2008, 2009, 2010, 2012, 2013, 2014, 2015, 2017, 2019","Demographic and Health Survey 1992; Knowledge, Attitudes and Practices in Health Survey 1996; Demographic and Health Survey 2000; World Health Survey 2003; Global Fund Household Health Coverage Survey 2008, Household Health Coverage Survey 2008; Global School-based Student Health Survey 2008; STEPwise Survey for Non Communicable Diseases Risk Factors 2009; Demographic and Health Survey 2010; Malaria Indicator Survey 2012; MDG Endline Survey 2013-2014; Malaria Indicator Survey 2014; Demographic and Health Survey 2015-2016; Malaria Indicator Survey 2017; High-Frequency Phone Survey on COVID-19 - World Bank LSMS Harmonized Dataset"
"Malaysia",2003,"2003, 2012","World Health Survey 2003; Global School-based Student Health Survey 2012"
"Malaysia",2012,"2003, 2012","World Health Survey 2003; Global School-based Student Health Survey 2012"
"Maldives",1995,"1995, 2001, 2009, 2016","Multiple Indicator Cluster Survey 1995, Round 1; Multiple Indicator Cluster Survey 2001; Demographic and Health Survey 2009; Demographic and Health Survey 2016-2017"
"Maldives",2001,"1995, 2001, 2009, 2016","Multiple Indicator Cluster Survey 1995, Round 1; Multiple Indicator Cluster Survey 2001; Demographic and Health Survey 2009; Demographic and Health Survey 2016-2017"
"Maldives",2009,"1995, 2001, 2009, 2016","Multiple Indicator Cluster Survey 1995, Round 1; Multiple Indicator Cluster Survey 2001; Demographic and Health Survey 2009; Demographic and Health Survey 2016-2017"
"Maldives",2016,"1995, 2001, 2009, 2016","Multiple Indicator Cluster Survey 1995, Round 1; Multiple Indicator Cluster Survey 2001; Demographic and Health Survey 2009; Demographic and Health Survey 2016-2017"
"Mali",1987,"1987, 1995, 1996, 2001, 2003, 2006, 2010, 2012, 2015, 2018","Enquête Démographique et de Santé 1987; Enquête Démographique et de Santé 1995-1996; Multiple Indicator Cluster Survey 1996, Round 1; Enquête Démographique et de Santé 2001; World Health Survey 2003; Enquête Démographique et de Santé 2006; Enquête sur la Prévalence de l’Anémie et de la Parasitémie Palustre chez les Enfants 2010; Enquête Démographique et de Santé 2012; Enquête par Grappes à Indicateurs Multiples 2015; Enquête Démographique et de Santé 2018"
"Mali",1995,"1987, 1995, 1996, 2001, 2003, 2006, 2010, 2012, 2015, 2018","Enquête Démographique et de Santé 1987; Enquête Démographique et de Santé 1995-1996; Multiple Indicator Cluster Survey 1996, Round 1; Enquête Démographique et de Santé 2001; World Health Survey 2003; Enquête Démographique et de Santé 2006; Enquête sur la Prévalence de l’Anémie et de la Parasitémie Palustre chez les Enfants 2010; Enquête Démographique et de Santé 2012; Enquête par Grappes à Indicateurs Multiples 2015; Enquête Démographique et de Santé 2018"
"Mali",1996,"1987, 1995, 1996, 2001, 2003, 2006, 2010, 2012, 2015, 2018","Enquête Démographique et de Santé 1987; Enquête Démographique et de Santé 1995-1996; Multiple Indicator Cluster Survey 1996, Round 1; Enquête Démographique et de Santé 2001; World Health Survey 2003; Enquête Démographique et de Santé 2006; Enquête sur la Prévalence de l’Anémie et de la Parasitémie Palustre chez les Enfants 2010; Enquête Démographique et de Santé 2012; Enquête par Grappes à Indicateurs Multiples 2015; Enquête Démographique et de Santé 2018"
"Mali",2001,"1987, 1995, 1996, 2001, 2003, 2006, 2010, 2012, 2015, 2018","Enquête Démographique et de Santé 1987; Enquête Démographique et de Santé 1995-1996; Multiple Indicator Cluster Survey 1996, Round 1; Enquête Démographique et de Santé 2001; World Health Survey 2003; Enquête Démographique et de Santé 2006; Enquête sur la Prévalence de l’Anémie et de la Parasitémie Palustre chez les Enfants 2010; Enquête Démographique et de Santé 2012; Enquête par Grappes à Indicateurs Multiples 2015; Enquête Démographique et de Santé 2018"
"Mali",2003,"1987, 1995, 1996, 2001, 2003, 2006, 2010, 2012, 2015, 2018","Enquête Démographique et de Santé 1987; Enquête Démographique et de Santé 1995-1996; Multiple Indicator Cluster Survey 1996, Round 1; Enquête Démographique et de Santé 2001; World Health Survey 2003; Enquête Démographique et de Santé 2006; Enquête sur la Prévalence de l’Anémie et de la Parasitémie Palustre chez les Enfants 2010; Enquête Démographique et de Santé 2012; Enquête par Grappes à Indicateurs Multiples 2015; Enquête Démographique et de Santé 2018"
"Mali",2006,"1987, 1995, 1996, 2001, 2003, 2006, 2010, 2012, 2015, 2018","Enquête Démographique et de Santé 1987; Enquête Démographique et de Santé 1995-1996; Multiple Indicator Cluster Survey 1996, Round 1; Enquête Démographique et de Santé 2001; World Health Survey 2003; Enquête Démographique et de Santé 2006; Enquête sur la Prévalence de l’Anémie et de la Parasitémie Palustre chez les Enfants 2010; Enquête Démographique et de Santé 2012; Enquête par Grappes à Indicateurs Multiples 2015; Enquête Démographique et de Santé 2018"
"Mali",2010,"1987, 1995, 1996, 2001, 2003, 2006, 2010, 2012, 2015, 2018","Enquête Démographique et de Santé 1987; Enquête Démographique et de Santé 1995-1996; Multiple Indicator Cluster Survey 1996, Round 1; Enquête Démographique et de Santé 2001; World Health Survey 2003; Enquête Démographique et de Santé 2006; Enquête sur la Prévalence de l’Anémie et de la Parasitémie Palustre chez les Enfants 2010; Enquête Démographique et de Santé 2012; Enquête par Grappes à Indicateurs Multiples 2015; Enquête Démographique et de Santé 2018"
"Mali",2012,"1987, 1995, 1996, 2001, 2003, 2006, 2010, 2012, 2015, 2018","Enquête Démographique et de Santé 1987; Enquête Démographique et de Santé 1995-1996; Multiple Indicator Cluster Survey 1996, Round 1; Enquête Démographique et de Santé 2001; World Health Survey 2003; Enquête Démographique et de Santé 2006; Enquête sur la Prévalence de l’Anémie et de la Parasitémie Palustre chez les Enfants 2010; Enquête Démographique et de Santé 2012; Enquête par Grappes à Indicateurs Multiples 2015; Enquête Démographique et de Santé 2018"
