"country","indicator_date","nada_dates","nada_title"
"Sri Lanka",1989,"1983, 1984, 1985, 1986, 1987, 1989, 1992, 1993, 1995, 1996, 1997, 1999, 2000, 2002, 2003, 2006, 2007, 2008, 2011","Annual Survey of Industries 1984; Annual Survey of Industries 1985; Annual Survey of Industries 1986; Annual Survey of Industries 1987; Annual Survey of Industries 1988; Annual Employment Survey 1989; Annual Survey of Industries 1992; Annual Survey of Industries 1994; Annual Survey of Industries 1995; Annual Survey of Industries 1996; Annual Survey of Industries 1998; Annual Employment Survey 1999; Annual Survey of Industries 2000; Annual Survey of Industries 2001; Annual Survey of Industries 2003; Annual Employment Survey 2006; Annual Employment Survey 2007; Annual Employment Survey - 2008; Annual Employment Survey - 2011"
"Sri Lanka",1992,"1983, 1984, 1985, 1986, 1987, 1989, 1992, 1993, 1995, 1996, 1997, 1999, 2000, 2002, 2003, 2006, 2007, 2008, 2011","Annual Survey of Industries 1984; Annual Survey of Industries 1985; Annual Survey of Industries 1986; Annual Survey of Industries 1987; Annual Survey of Industries 1988; Annual Employment Survey 1989; Annual Survey of Industries 1992; Annual Survey of Industries 1994; Annual Survey of Industries 1995; Annual Survey of Industries 1996; Annual Survey of Industries 1998; Annual Employment Survey 1999; Annual Survey of Industries 2000; Annual Survey of Industries 2001; Annual Survey of Industries 2003; Annual Employment Survey 2006; Annual Employment Survey 2007; Annual Employment Survey - 2008; Annual Employment Survey - 2011"
"Sri Lanka",1993,"1983, 1984, 1985, 1986, 1987, 1989, 1992, 1993, 1995, 1996, 1997, 1999, 2000, 2002, 2003, 2006, 2007, 2008, 2011","Annual Survey of Industries 1984; Annual Survey of Industries 1985; Annual Survey of Industries 1986; Annual Survey of Industries 1987; Annual Survey of Industries 1988; Annual Employment Survey 1989; Annual Survey of Industries 1992; Annual Survey of Industries 1994; Annual Survey of Industries 1995; Annual Survey of Industries 1996; Annual Survey of Industries 1998; Annual Employment Survey 1999; Annual Survey of Industries 2000; Annual Survey of Industries 2001; Annual Survey of Industries 2003; Annual Employment Survey 2006; Annual Employment Survey 2007; Annual Employment Survey - 2008; Annual Employment Survey - 2011"
"Sri Lanka",1995,"1983, 1984, 1985, 1986, 1987, 1989, 1992, 1993, 1995, 1996, 1997, 1999, 2000, 2002, 2003, 2006, 2007, 2008, 2011","Annual Survey of Industries 1984; Annual Survey of Industries 1985; Annual Survey of Industries 1986; Annual Survey of Industries 1987; Annual Survey of Industries 1988; Annual Employment Survey 1989; Annual Survey of Industries 1992; Annual Survey of Industries 1994; Annual Survey of Industries 1995; Annual Survey of Industries 1996; Annual Survey of Industries 1998; Annual Employment Survey 1999; Annual Survey of Industries 2000; Annual Survey of Industries 2001; Annual Survey of Industries 2003; Annual Employment Survey 2006; Annual Employment Survey 2007; Annual Employment Survey - 2008; Annual Employment Survey - 2011"
"Sri Lanka",1996,"1983, 1984, 1985, 1986, 1987, 1989, 1992, 1993, 1995, 1996, 1997, 1999, 2000, 2002, 2003, 2006, 2007, 2008, 2011","Annual Survey of Industries 1984; Annual Survey of Industries 1985; Annual Survey of Industries 1986; Annual Survey of Industries 1987; Annual Survey of Industries 1988; Annual Employment Survey 1989; Annual Survey of Industries 1992; Annual Survey of Industries 1994; Annual Survey of Industries 1995; Annual Survey of Industries 1996; Annual Survey of Industries 1998; Annual Employment Survey 1999; Annual Survey of Industries 2000; Annual Survey of Industries 2001; Annual Survey of Industries 2003; Annual Employment Survey 2006; Annual Employment Survey 2007; Annual Employment Survey - 2008; Annual Employment Survey - 2011"
"Sri Lanka",1997,"1983, 1984, 1985, 1986, 1987, 1989, 1992, 1993, 1995, 1996, 1997, 1999, 2000, 2002, 2003, 2006, 2007, 2008, 2011","Annual Survey of Industries 1984; Annual Survey of Industries 1985; Annual Survey of Industries 1986; Annual Survey of Industries 1987; Annual Survey of Industries 1988; Annual Employment Survey 1989; Annual Survey of Industries 1992; Annual Survey of Industries 1994; Annual Survey of Industries 1995; Annual Survey of Industries 1996; Annual Survey of Industries 1998; Annual Employment Survey 1999; Annual Survey of Industries 2000; Annual Survey of Industries 2001; Annual Survey of Industries 2003; Annual Employment Survey 2006; Annual Employment Survey 2007; Annual Employment Survey - 2008; Annual Employment Survey - 2011"
"Sri Lanka",1999,"1983, 1984, 1985, 1986, 1987, 1989, 1992, 1993, 1995, 1996, 1997, 1999, 2000, 2002, 2003, 2006, 2007, 2008, 2011","Annual Survey of Industries 1984; Annual Survey of Industries 1985; Annual Survey of Industries 1986; Annual Survey of Industries 1987; Annual Survey of Industries 1988; Annual Employment Survey 1989; Annual Survey of Industries 1992; Annual Survey of Industries 1994; Annual Survey of Industries 1995; Annual Survey of Industries 1996; Annual Survey of Industries 1998; Annual Employment Survey 1999; Annual Survey of Industries 2000; Annual Survey of Industries 2001; Annual Survey of Industries 2003; Annual Employment Survey 2006; Annual Employment Survey 2007; Annual Employment Survey - 2008; Annual Employment Survey - 2011"
"Sri Lanka",2000,"1983, 1984, 1985, 1986, 1987, 1989, 1992, 1993, 1995, 1996, 1997, 1999, 2000, 2002, 2003, 2006, 2007, 2008, 2011","Annual Survey of Industries 1984; Annual Survey of Industries 1985; Annual Survey of Industries 1986; Annual Survey of Industries 1987; Annual Survey of Industries 1988; Annual Employment Survey 1989; Annual Survey of Industries 1992; Annual Survey of Industries 1994; Annual Survey of Industries 1995; Annual Survey of Industries 1996; Annual Survey of Industries 1998; Annual Employment Survey 1999; Annual Survey of Industries 2000; Annual Survey of Industries 2001; Annual Survey of Industries 2003; Annual Employment Survey 2006; Annual Employment Survey 2007; Annual Employment Survey - 2008; Annual Employment Survey - 2011"
"Sri Lanka",2002,"1983, 1984, 1985, 1986, 1987, 1989, 1992, 1993, 1995, 1996, 1997, 1999, 2000, 2002, 2003, 2006, 2007, 2008, 2011","Annual Survey of Industries 1984; Annual Survey of Industries 1985; Annual Survey of Industries 1986; Annual Survey of Industries 1987; Annual Survey of Industries 1988; Annual Employment Survey 1989; Annual Survey of Industries 1992; Annual Survey of Industries 1994; Annual Survey of Industries 1995; Annual Survey of Industries 1996; Annual Survey of Industries 1998; Annual Employment Survey 1999; Annual Survey of Industries 2000; Annual Survey of Industries 2001; Annual Survey of Industries 2003; Annual Employment Survey 2006; Annual Employment Survey 2007; Annual Employment Survey - 2008; Annual Employment Survey - 2011"
"Sri Lanka",2003,"1983, 1984, 1985, 1986, 1987, 1989, 1992, 1993, 1995, 1996, 1997, 1999, 2000, 2002, 2003, 2006, 2007, 2008, 2011","Annual Survey of Industries 1984; Annual Survey of Industries 1985; Annual Survey of Industries 1986; Annual Survey of Industries 1987; Annual Survey of Industries 1988; Annual Employment Survey 1989; Annual Survey of Industries 1992; Annual Survey of Industries 1994; Annual Survey of Industries 1995; Annual Survey of Industries 1996; Annual Survey of Industries 1998; Annual Employment Survey 1999; Annual Survey of Industries 2000; Annual Survey of Industries 2001; Annual Survey of Industries 2003; Annual Employment Survey 2006; Annual Employment Survey 2007; Annual Employment Survey - 2008; Annual Employment Survey - 2011"
"Sri Lanka",2006,"1983, 1984, 1985, 1986, 1987, 1989, 1992, 1993, 1995, 1996, 1997, 1999, 2000, 2002, 2003, 2006, 2007, 2008, 2011","Annual Survey of Industries 1984; Annual Survey of Industries 1985; Annual Survey of Industries 1986; Annual Survey of Industries 1987; Annual Survey of Industries 1988; Annual Employment Survey 1989; Annual Survey of Industries 1992; Annual Survey of Industries 1994; Annual Survey of Industries 1995; Annual Survey of Industries 1996; Annual Survey of Industries 1998; Annual Employment Survey 1999; Annual Survey of Industries 2000; Annual Survey of Industries 2001; Annual Survey of Industries 2003; Annual Employment Survey 2006; Annual Employment Survey 2007; Annual Employment Survey - 2008; Annual Employment Survey - 2011"
"Sri Lanka",2007,"1983, 1984, 1985, 1986, 1987, 1989, 1992, 1993, 1995, 1996, 1997, 1999, 2000, 2002, 2003, 2006, 2007, 2008, 2011","Annual Survey of Industries 1984; Annual Survey of Industries 1985; Annual Survey of Industries 1986; Annual Survey of Industries 1987; Annual Survey of Industries 1988; Annual Employment Survey 1989; Annual Survey of Industries 1992; Annual Survey of Industries 1994; Annual Survey of Industries 1995; Annual Survey of Industries 1996; Annual Survey of Industries 1998; Annual Employment Survey 1999; Annual Survey of Industries 2000; Annual Survey of Industries 2001; Annual Survey of Industries 2003; Annual Employment Survey 2006; Annual Employment Survey 2007; Annual Employment Survey - 2008; Annual Employment Survey - 2011"
"Sri Lanka",2008,"1983, 1984, 1985, 1986, 1987, 1989, 1992, 1993, 1995, 1996, 1997, 1999, 2000, 2002, 2003, 2006, 2007, 2008, 2011","Annual Survey of Industries 1984; Annual Survey of Industries 1985; Annual Survey of Industries 1986; Annual Survey of Industries 1987; Annual Survey of Industries 1988; Annual Employment Survey 1989; Annual Survey of Industries 1992; Annual Survey of Industries 1994; Annual Survey of Industries 1995; Annual Survey of Industries 1996; Annual Survey of Industries 1998; Annual Employment Survey 1999; Annual Survey of Industries 2000; Annual Survey of Industries 2001; Annual Survey of Industries 2003; Annual Employment Survey 2006; Annual Employment Survey 2007; Annual Employment Survey - 2008; Annual Employment Survey - 2011"
"Sri Lanka",2011,"1983, 1984, 1985, 1986, 1987, 1989, 1992, 1993, 1995, 1996, 1997, 1999, 2000, 2002, 2003, 2006, 2007, 2008, 2011","Annual Survey of Industries 1984; Annual Survey of Industries 1985; Annual Survey of Industries 1986; Annual Survey of Industries 1987; Annual Survey of Industries 1988; Annual Employment Survey 1989; Annual Survey of Industries 1992; Annual Survey of Industries 1994; Annual Survey of Industries 1995; Annual Survey of Industries 1996; Annual Survey of Industries 1998; Annual Employment Survey 1999; Annual Survey of Industries 2000; Annual Survey of Industries 2001; Annual Survey of Industries 2003; Annual Employment Survey 2006; Annual Employment Survey 2007; Annual Employment Survey - 2008; Annual Employment Survey - 2011"
"St. Lucia",2011,"2011","Enterprise Survey 2010"
"Sudan",2014,"2014","Enterprise Survey 2014"
"Suriname",2011,"2011, 2018","Enterprise Survey 2010; Enterprise Survey 2018"
"Suriname",2018,"2011, 2018","Enterprise Survey 2010; Enterprise Survey 2018"
"Sweden",2014,"2014, 2024","Enterprise Survey 2014; World Bank Enterprise Survey 2024"
"Sweden",2024,"2014, 2024","Enterprise Survey 2014; World Bank Enterprise Survey 2024"
"Taiwan, China",2024,"2024","World Bank Enterprise Survey 2024"
"Tajikistan",2002,"2002, 2008, 2013, 2019, 2024","Enterprise Survey 2002; Enterprise Survey 2008; Enterprise Survey 2013; Enterprise Survey 2019; World Bank Enterprise Survey 2024"
"Tajikistan",2008,"2002, 2008, 2013, 2019, 2024","Enterprise Survey 2002; Enterprise Survey 2008; Enterprise Survey 2013; Enterprise Survey 2019; World Bank Enterprise Survey 2024"
"Tajikistan",2013,"2002, 2008, 2013, 2019, 2024","Enterprise Survey 2002; Enterprise Survey 2008; Enterprise Survey 2013; Enterprise Survey 2019; World Bank Enterprise Survey 2024"
"Tajikistan",2019,"2002, 2008, 2013, 2019, 2024","Enterprise Survey 2002; Enterprise Survey 2008; Enterprise Survey 2013; Enterprise Survey 2019; World Bank Enterprise Survey 2024"
"Tajikistan",2024,"2002, 2008, 2013, 2019, 2024","Enterprise Survey 2002; Enterprise Survey 2008; Enterprise Survey 2013; Enterprise Survey 2019; World Bank Enterprise Survey 2024"
"Tanzania",2006,"2006, 2013, 2015, 2023","Enterprise Survey 2006-2013, Panel Data; Enterprise Survey 2013; Enterprise Skills Survey 2015; World Bank Enterprise Survey 2023"
"Tanzania",2013,"2006, 2013, 2015, 2023","Enterprise Survey 2006-2013, Panel Data; Enterprise Survey 2013; Enterprise Skills Survey 2015; World Bank Enterprise Survey 2023"
"Tanzania",2015,"2006, 2013, 2015, 2023","Enterprise Survey 2006-2013, Panel Data; Enterprise Survey 2013; Enterprise Skills Survey 2015; World Bank Enterprise Survey 2023"
"Tanzania",2023,"2006, 2013, 2015, 2023","Enterprise Survey 2006-2013, Panel Data; Enterprise Survey 2013; Enterprise Skills Survey 2015; World Bank Enterprise Survey 2023"
"Thailand",2015,"2015","Enterprise Survey 2016"
"Timor-Leste",2009,"2009","Enterprise Survey 2009"
"Togo",2009,"2009, 2023","Enterprise Survey 2009; World Bank Enterprise Survey 2023"
"Togo",2023,"2009, 2023","Enterprise Survey 2009; World Bank Enterprise Survey 2023"
"Tonga",2009,"2009, 2024","Enterprise Survey 2009; World Bank Enterprise Survey 2024"
"Tonga",2024,"2009, 2024","Enterprise Survey 2009; World Bank Enterprise Survey 2024"
"Trinidad and Tobago",2024,"2024","World Bank Enterprise Survey 2024"
"Tunisia",2013,"2013, 2024","Enterprise Survey 2013; World Bank Enterprise Survey 2024"
"Tunisia",2024,"2013, 2024","Enterprise Survey 2013; World Bank Enterprise Survey 2024"
"Turkiye",2001,"2001, 2002, 2008, 2013, 2015, 2018, 2023","Micro and Small Enterprise Survey, 2001; Enterprise Survey 2002; Enterprise Survey 2008; Enterprise Survey 2013; Regional Enterprise Survey 2015; Enterprise Survey 2019; World Bank Enterprise Survey 2024"
"Turkiye",2002,"2001, 2002, 2008, 2013, 2015, 2018, 2023","Micro and Small Enterprise Survey, 2001; Enterprise Survey 2002; Enterprise Survey 2008; Enterprise Survey 2013; Regional Enterprise Survey 2015; Enterprise Survey 2019; World Bank Enterprise Survey 2024"
"Turkiye",2008,"2001, 2002, 2008, 2013, 2015, 2018, 2023","Micro and Small Enterprise Survey, 2001; Enterprise Survey 2002; Enterprise Survey 2008; Enterprise Survey 2013; Regional Enterprise Survey 2015; Enterprise Survey 2019; World Bank Enterprise Survey 2024"
"Turkiye",2013,"2001, 2002, 2008, 2013, 2015, 2018, 2023","Micro and Small Enterprise Survey, 2001; Enterprise Survey 2002; Enterprise Survey 2008; Enterprise Survey 2013; Regional Enterprise Survey 2015; Enterprise Survey 2019; World Bank Enterprise Survey 2024"
"Turkiye",2015,"2001, 2002, 2008, 2013, 2015, 2018, 2023","Micro and Small Enterprise Survey, 2001; Enterprise Survey 2002; Enterprise Survey 2008; Enterprise Survey 2013; Regional Enterprise Survey 2015; Enterprise Survey 2019; World Bank Enterprise Survey 2024"
"Turkiye",2018,"2001, 2002, 2008, 2013, 2015, 2018, 2023","Micro and Small Enterprise Survey, 2001; Enterprise Survey 2002; Enterprise Survey 2008; Enterprise Survey 2013; Regional Enterprise Survey 2015; Enterprise Survey 2019; World Bank Enterprise Survey 2024"
"Turkiye",2023,"2001, 2002, 2008, 2013, 2015, 2018, 2023","Micro and Small Enterprise Survey, 2001; Enterprise Survey 2002; Enterprise Survey 2008; Enterprise Survey 2013; Regional Enterprise Survey 2015; Enterprise Survey 2019; World Bank Enterprise Survey 2024"
"Turkmenistan",2024,"2024","World Bank Enterprise Survey 2024"
"Uganda",2013,"2013","Enterprise Survey 2013"
"Ukraine",2002,"2002, 2008, 2013, 2019","Enterprise Survey 2002; Enterprise Survey 2008; Enterprise Survey 2013; Enterprise Survey 2019"
"Ukraine",2008,"2002, 2008, 2013, 2019","Enterprise Survey 2002; Enterprise Survey 2008; Enterprise Survey 2013; Enterprise Survey 2019"
"Ukraine",2013,"2002, 2008, 2013, 2019","Enterprise Survey 2002; Enterprise Survey 2008; Enterprise Survey 2013; Enterprise Survey 2019"
"Ukraine",2019,"2002, 2008, 2013, 2019","Enterprise Survey 2002; Enterprise Survey 2008; Enterprise Survey 2013; Enterprise Survey 2019"
"United Kingdom",2024,"2024","World Bank Enterprise Survey 2024"
"United States",2024,"2024","World Bank Enterprise Survey 2024"
"Uruguay",2006,"2006, 2010, 2024","Enterprise Survey 2006; Enterprise Survey 2010; World Bank Enterprise Survey 2024"
"Uruguay",2010,"2006, 2010, 2024","Enterprise Survey 2006; Enterprise Survey 2010; World Bank Enterprise Survey 2024"
"Uruguay",2024,"2006, 2010, 2024","Enterprise Survey 2006; Enterprise Survey 2010; World Bank Enterprise Survey 2024"
"Uzbekistan",2002,"2002, 2008, 2009, 2013, 2019, 2024","Enterprise Survey 2002; Enterprise Survey 2008; Management, Organization and Innovation Survey 2009; Enterprise Survey 2013; Enterprise Survey 2019; World Bank Enterprise Survey 2024"
"Uzbekistan",2008,"2002, 2008, 2009, 2013, 2019, 2024","Enterprise Survey 2002; Enterprise Survey 2008; Management, Organization and Innovation Survey 2009; Enterprise Survey 2013; Enterprise Survey 2019; World Bank Enterprise Survey 2024"
"Uzbekistan",2009,"2002, 2008, 2009, 2013, 2019, 2024","Enterprise Survey 2002; Enterprise Survey 2008; Management, Organization and Innovation Survey 2009; Enterprise Survey 2013; Enterprise Survey 2019; World Bank Enterprise Survey 2024"
"Uzbekistan",2013,"2002, 2008, 2009, 2013, 2019, 2024","Enterprise Survey 2002; Enterprise Survey 2008; Management, Organization and Innovation Survey 2009; Enterprise Survey 2013; Enterprise Survey 2019; World Bank Enterprise Survey 2024"
"Uzbekistan",2019,"2002, 2008, 2009, 2013, 2019, 2024","Enterprise Survey 2002; Enterprise Survey 2008; Management, Organization and Innovation Survey 2009; Enterprise Survey 2013; Enterprise Survey 2019; World Bank Enterprise Survey 2024"
"Uzbekistan",2024,"2002, 2008, 2009, 2013, 2019, 2024","Enterprise Survey 2002; Enterprise Survey 2008; Management, Organization and Innovation Survey 2009; Enterprise Survey 2013; Enterprise Survey 2019; World Bank Enterprise Survey 2024"
"Vanuatu",2009,"2009, 2023","Enterprise Survey 2009; World Bank Enterprise Survey 2023"
"Vanuatu",2023,"2009, 2023","Enterprise Survey 2009; World Bank Enterprise Survey 2023"
"Venezuela, RB",2010,"2010","Enterprise Survey 2010"
"Viet Nam",2009,"2009, 2014, 2023","Enterprise Survey 2009; Enterprise Survey 2015; World Bank Enterprise Survey 2023"
"Viet Nam",2014,"2009, 2014, 2023","Enterprise Survey 2009; Enterprise Survey 2015; World Bank Enterprise Survey 2023"
"Viet Nam",2023,"2009, 2014, 2023","Enterprise Survey 2009; Enterprise Survey 2015; World Bank Enterprise Survey 2023"
"West Bank and Gaza",2013,"2013, 2018, 2019, 2023","Enterprise Survey 2013; Economic Surveys Series 2017; Enterprise Survey 2019; World Bank Enterprise Survey 2023"
"West Bank and Gaza",2018,"2013, 2018, 2019, 2023","Enterprise Survey 2013; Economic Surveys Series 2017; Enterprise Survey 2019; World Bank Enterprise Survey 2023"
"West Bank and Gaza",2019,"2013, 2018, 2019, 2023","Enterprise Survey 2013; Economic Surveys Series 2017; Enterprise Survey 2019; World Bank Enterprise Survey 2023"
"West Bank and Gaza",2023,"2013, 2018, 2019, 2023","Enterprise Survey 2013; Economic Surveys Series 2017; Enterprise Survey 2019; World Bank Enterprise Survey 2023"
"Yemen, Rep.",2010,"2010, 2013","Enterprise Survey 2010-2013, Panel Data; Enterprise Survey 2013"
"Yemen, Rep.",2013,"2010, 2013","Enterprise Survey 2010-2013, Panel Data; Enterprise Survey 2013"
"Zambia",2007,"2007, 2012, 2013, 2016, 2019, 2021","Enterprise Survey 2007-2013, Panel Data; Enterprise Survey 2013; Enterprise Survey 2013, Innovation Follow-up Survey; Enterprise Skills Survey 2016; Enterprise Survey 2019; Enterprise Survey Follow-up on COVID-19 2021, Round 3"
"Zambia",2012,"2007, 2012, 2013, 2016, 2019, 2021","Enterprise Survey 2007-2013, Panel Data; Enterprise Survey 2013; Enterprise Survey 2013, Innovation Follow-up Survey; Enterprise Skills Survey 2016; Enterprise Survey 2019; Enterprise Survey Follow-up on COVID-19 2021, Round 3"
"Zambia",2013,"2007, 2012, 2013, 2016, 2019, 2021","Enterprise Survey 2007-2013, Panel Data; Enterprise Survey 2013; Enterprise Survey 2013, Innovation Follow-up Survey; Enterprise Skills Survey 2016; Enterprise Survey 2019; Enterprise Survey Follow-up on COVID-19 2021, Round 3"
"Zambia",2016,"2007, 2012, 2013, 2016, 2019, 2021","Enterprise Survey 2007-2013, Panel Data; Enterprise Survey 2013; Enterprise Survey 2013, Innovation Follow-up Survey; Enterprise Skills Survey 2016; Enterprise Survey 2019; Enterprise Survey Follow-up on COVID-19 2021, Round 3"
"Zambia",2019,"2007, 2012, 2013, 2016, 2019, 2021","Enterprise Survey 2007-2013, Panel Data; Enterprise Survey 2013; Enterprise Survey 2013, Innovation Follow-up Survey; Enterprise Skills Survey 2016; Enterprise Survey 2019; Enterprise Survey Follow-up on COVID-19 2021, Round 3"
"Zambia",2021,"2007, 2012, 2013, 2016, 2019, 2021","Enterprise Survey 2007-2013, Panel Data; Enterprise Survey 2013; Enterprise Survey 2013, Innovation Follow-up Survey; Enterprise Skills Survey 2016; Enterprise Survey 2019; Enterprise Survey Follow-up on COVID-19 2021, Round 3"
"Zimbabwe",2011,"2011, 2016, 2020, 2021, 2022","Enterprise Survey 2011; Enterprise Survey 2016; Enterprise Survey Follow-up on COVID-19 2020, Round 1; Enterprise Survey Follow-up on COVID-19 2021, Round 2; Informal Businesses COVID-19 Impact Survey 2022"
"Zimbabwe",2016,"2011, 2016, 2020, 2021, 2022","Enterprise Survey 2011; Enterprise Survey 2016; Enterprise Survey Follow-up on COVID-19 2020, Round 1; Enterprise Survey Follow-up on COVID-19 2021, Round 2; Informal Businesses COVID-19 Impact Survey 2022"
"Zimbabwe",2020,"2011, 2016, 2020, 2021, 2022","Enterprise Survey 2011; Enterprise Survey 2016; Enterprise Survey Follow-up on COVID-19 2020, Round 1; Enterprise Survey Follow-up on COVID-19 2021, Round 2; Informal Businesses COVID-19 Impact Survey 2022"
"Zimbabwe",2021,"2011, 2016, 2020, 2021, 2022","Enterprise Survey 2011; Enterprise Survey 2016; Enterprise Survey Follow-up on COVID-19 2020, Round 1; Enterprise Survey Follow-up on COVID-19 2021, Round 2; Informal Businesses COVID-19 Impact Survey 2022"
"Zimbabwe",2022,"2011, 2016, 2020, 2021, 2022","Enterprise Survey 2011; Enterprise Survey 2016; Enterprise Survey Follow-up on COVID-19 2020, Round 1; Enterprise Survey Follow-up on COVID-19 2021, Round 2; Informal Businesses COVID-19 Impact Survey 2022"
