Year,Region,Region code,Country,Country Code,Data categories,Indicator coverage and disaggregation,Data available last 5 years,Data available last 10 years,First administrative level,Second administrative level,Coverage subscore,Machine readable,Non-proprietary,Download options,Metadata available,Terms of use,Openness subscore,Overall score
2018,South America,AMZ,Guyana,GUY,Health outcomes,50,50,50,0,0,30,0,100,50,50,0,40,35
2018,South America,AMZ,Guyana,GUY,Reproductive health,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,South America,AMZ,Guyana,GUY,Gender statistics ,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,South America,AMZ,Guyana,GUY,Crime & justice,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,South America,AMZ,Guyana,GUY,Poverty & income,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,South America,AMZ,Guyana,GUY,Social statistics subscore,22.2,16.7,16.7,5.6,0,12.2,0,33.3,16.7,16.7,0,13.3,12.8
2018,South America,AMZ,Guyana,GUY,National accounts,50,50,50,0,0,37.5,0,100,50,50,0,40,38.9
2018,South America,AMZ,Guyana,GUY,Labor ,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,South America,AMZ,Guyana,GUY,Price indexes,50,50,50,0,0,37.5,0,100,50,50,0,40,38.9
2018,South America,AMZ,Guyana,GUY,Government finance,100,100,100,0,0,75,0,100,50,50,0,40,55.6
2018,South America,AMZ,Guyana,GUY,Money & banking,100,100,100,0,0,100,0,100,50,50,0,40,62.5
2018,South America,AMZ,Guyana,GUY,International trade,100,100,100,0,0,100,0,100,50,100,0,50,68.8
2018,South America,AMZ,Guyana,GUY,Balance of payments,50,50,50,0,0,50,0,100,50,50,0,40,43.8
2018,South America,AMZ,Guyana,GUY,Economic & financial statistics subscore,64.3,64.3,64.3,0,0,51.9,0,85.7,42.9,50,0,35.7,42.6
2018,South America,AMZ,Guyana,GUY,Land use,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,South America,AMZ,Guyana,GUY,Resource use,100,100,100,0,0,75,0,100,50,50,0,40,55.6
2018,South America,AMZ,Guyana,GUY,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,South America,AMZ,Guyana,GUY,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,South America,AMZ,Guyana,GUY,Built environment,50,50,0,0,0,20,0,100,50,100,0,50,35
2018,South America,AMZ,Guyana,GUY,Environment subscore,30,30,20,0,0,18.2,0,40,20,30,0,18,18.1
2018,South America,AMZ,Guyana,GUY,All Categories,38.8,37,33.7,2.2,0,25.5,0,53,26.5,32.2,0,22.3,23.8
2018,South America,AMZ,Paraguay,PRY,Population & vital statistics,100,100,100,100,100,100,100,100,0,50,0,50,75
2018,South America,AMZ,Paraguay,PRY,Education facilities,50,50,50,50,0,40,0,100,0,50,0,30,35
2018,South America,AMZ,Paraguay,PRY,Education outcomes,50,50,50,50,0,40,0,100,0,50,0,30,35
2018,South America,AMZ,Paraguay,PRY,Health facilities,100,50,100,100,0,70,0,100,0,50,0,30,50
2018,South America,AMZ,Paraguay,PRY,Health outcomes,50,50,50,0,0,30,0,100,0,50,0,30,30
2018,South America,AMZ,Paraguay,PRY,Reproductive health,50,50,50,0,0,30,0,100,0,50,0,30,30
2018,South America,AMZ,Paraguay,PRY,Gender statistics ,50,50,50,0,0,30,50,100,50,50,0,50,40
2018,South America,AMZ,Paraguay,PRY,Crime & justice,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,South America,AMZ,Paraguay,PRY,Poverty & income,50,50,50,0,0,30,0,100,50,100,0,50,40
2018,South America,AMZ,Paraguay,PRY,Social statistics subscore,55.6,50,55.6,33.3,11.1,41.1,16.7,88.9,11.1,50,0,33.3,37.2
2018,South America,AMZ,Paraguay,PRY,National accounts,50,50,50,0,0,37.5,100,100,50,100,100,90,66.7
2018,South America,AMZ,Paraguay,PRY,Labor ,100,100,100,0,0,60,0,100,0,50,0,30,45
2018,South America,AMZ,Paraguay,PRY,Price indexes,100,100,100,0,0,75,50,50,50,50,100,60,66.7
2018,South America,AMZ,Paraguay,PRY,Government finance,100,100,100,0,0,75,0,100,0,50,0,30,50
2018,South America,AMZ,Paraguay,PRY,Money & banking,100,100,100,0,0,100,50,100,50,50,50,60,75
2018,South America,AMZ,Paraguay,PRY,International trade,100,50,50,0,0,66.7,100,100,50,50,100,80,75
2018,South America,AMZ,Paraguay,PRY,Balance of payments,100,50,100,0,0,83.3,0,100,0,50,0,30,50
2018,South America,AMZ,Paraguay,PRY,Economic & financial statistics subscore,92.9,78.6,85.7,0,0,69.2,42.9,92.9,28.6,57.1,50,54.3,60.7
2018,South America,AMZ,Paraguay,PRY,Land use,50,50,50,0,0,30,0,100,50,50,0,40,35
2018,South America,AMZ,Paraguay,PRY,Resource use,50,50,50,0,0,37.5,0,100,50,50,0,40,38.9
2018,South America,AMZ,Paraguay,PRY,Energy use,50,50,50,0,0,37.5,0,100,0,50,0,30,33.3
2018,South America,AMZ,Paraguay,PRY,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,South America,AMZ,Paraguay,PRY,Built environment,100,100,100,0,0,60,0,100,50,50,0,40,50
2018,South America,AMZ,Paraguay,PRY,Environment subscore,50,50,50,0,0,34.1,0,80,30,40,0,30,31.9
2018,South America,AMZ,Paraguay,PRY,All Categories,66.1,59.5,63.8,13,7.2,46.7,19.8,87.2,23.2,49,16.7,39.2,42.7
2018,South America,AMZ,Peru,PER,Population & vital statistics,100,100,100,0,0,60,100,100,100,50,0,70,65
2018,South America,AMZ,Peru,PER,Education facilities,100,100,100,50,0,70,100,50,0,50,0,40,55
2018,South America,AMZ,Peru,PER,Education outcomes,50,50,50,50,50,50,50,100,50,50,0,50,50
2018,South America,AMZ,Peru,PER,Health facilities,100,50,100,100,0,70,50,50,0,50,0,30,50
2018,South America,AMZ,Peru,PER,Health outcomes,50,50,50,50,0,40,100,100,50,50,0,60,50
2018,South America,AMZ,Peru,PER,Reproductive health,100,50,50,50,0,50,100,100,100,100,0,80,65
2018,South America,AMZ,Peru,PER,Gender statistics ,50,50,50,50,0,40,100,100,50,50,0,60,50
2018,South America,AMZ,Peru,PER,Crime & justice,100,50,50,50,0,50,50,100,50,50,0,50,50
2018,South America,AMZ,Peru,PER,Poverty & income,100,100,100,0,0,60,100,100,100,100,0,80,70
2018,South America,AMZ,Peru,PER,Social statistics subscore,83.3,66.7,72.2,44.4,5.6,54.4,83.3,88.9,55.6,61.1,0,57.8,56.1
2018,South America,AMZ,Peru,PER,National accounts,100,100,100,0,0,75,100,100,100,50,0,70,72.2
2018,South America,AMZ,Peru,PER,Labor ,100,100,100,0,0,60,100,50,50,100,0,60,60
2018,South America,AMZ,Peru,PER,Price indexes,50,50,50,0,0,37.5,100,100,50,0,0,50,44.4
2018,South America,AMZ,Peru,PER,Government finance,100,100,100,0,0,75,100,100,100,50,50,80,77.8
2018,South America,AMZ,Peru,PER,Money & banking,100,100,100,0,0,100,100,100,100,50,50,80,87.5
2018,South America,AMZ,Peru,PER,International trade,100,100,100,0,0,100,100,100,100,50,50,80,87.5
2018,South America,AMZ,Peru,PER,Balance of payments,100,50,100,0,0,83.3,100,100,50,50,50,70,75
2018,South America,AMZ,Peru,PER,Economic & financial statistics subscore,92.9,85.7,92.9,0,0,73.1,100,92.9,78.6,50,28.6,70,71.3
2018,South America,AMZ,Peru,PER,Land use,50,50,50,50,0,40,100,50,50,50,0,50,45
2018,South America,AMZ,Peru,PER,Resource use,100,50,100,0,0,62.5,100,100,100,50,0,70,66.7
2018,South America,AMZ,Peru,PER,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,South America,AMZ,Peru,PER,Pollution,100,100,100,0,0,75,100,0,50,50,0,40,55.6
2018,South America,AMZ,Peru,PER,Built environment,100,100,50,0,0,50,100,100,50,50,0,60,55
2018,South America,AMZ,Peru,PER,Environment subscore,70,60,60,10,0,45.5,80,50,50,40,0,44,44.7
2018,South America,AMZ,Peru,PER,All Categories,82.1,70.8,75,21.2,3.6,56.7,87.8,77.2,61.4,50.4,9.5,57.3,57
2018,South America,AMZ,Suriname,SUR,Population & vital statistics,50,50,50,50,0,40,50,100,50,50,0,50,45
2018,South America,AMZ,Suriname,SUR,Education facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,South America,AMZ,Suriname,SUR,Education outcomes,50,50,50,0,0,30,100,100,50,0,0,50,40
2018,South America,AMZ,Suriname,SUR,Health facilities,100,50,100,50,0,60,100,100,50,0,0,50,55
2018,South America,AMZ,Suriname,SUR,Health outcomes,50,0,50,0,0,20,50,100,50,50,0,50,35
2018,South America,AMZ,Suriname,SUR,Reproductive health,100,100,100,50,0,70,50,100,50,50,0,50,60
2018,South America,AMZ,Suriname,SUR,Gender statistics ,50,50,50,50,0,40,50,100,50,50,0,50,45
2018,South America,AMZ,Suriname,SUR,Crime & justice,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,South America,AMZ,Suriname,SUR,Poverty & income,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,South America,AMZ,Suriname,SUR,Social statistics subscore,44.4,33.3,44.4,22.2,0,28.9,44.4,66.7,33.3,22.2,0,33.3,31.1
2018,South America,AMZ,Suriname,SUR,National accounts,50,50,50,0,0,37.5,0,100,50,50,0,40,38.9
2018,South America,AMZ,Suriname,SUR,Labor ,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,South America,AMZ,Suriname,SUR,Price indexes,50,50,50,0,0,37.5,0,100,50,50,0,40,38.9
2018,South America,AMZ,Suriname,SUR,Government finance,100,50,50,0,0,50,100,100,50,0,0,50,50
2018,South America,AMZ,Suriname,SUR,Money & banking,100,100,50,0,0,83.3,0,100,50,100,0,50,62.5
2018,South America,AMZ,Suriname,SUR,International trade,100,0,0,0,0,33.3,0,100,50,50,50,50,43.8
2018,South America,AMZ,Suriname,SUR,Balance of payments,100,100,100,0,0,100,0,100,50,50,0,40,62.5
2018,South America,AMZ,Suriname,SUR,Economic & financial statistics subscore,71.4,50,42.9,0,0,44.2,14.3,85.7,42.9,42.9,7.1,38.6,41
2018,South America,AMZ,Suriname,SUR,Land use,50,50,50,0,0,30,50,100,50,50,0,50,40
2018,South America,AMZ,Suriname,SUR,Resource use,100,50,50,50,0,62.5,50,100,50,50,0,50,55.6
2018,South America,AMZ,Suriname,SUR,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,South America,AMZ,Suriname,SUR,Pollution,50,50,50,0,0,37.5,50,100,50,50,0,50,44.4
2018,South America,AMZ,Suriname,SUR,Built environment,100,0,0,50,0,30,50,100,50,50,0,50,40
2018,South America,AMZ,Suriname,SUR,Environment subscore,60,30,30,20,0,31.8,40,80,40,40,0,40,36.2
2018,South America,AMZ,Suriname,SUR,All Categories,58.6,37.8,39.1,16.4,0,34.2,32.9,77.5,38.7,35,2.4,37.3,35.9
2018,South America,AMZ,Uruguay,URY,Population & vital statistics,50,50,50,50,0,40,100,0,0,100,50,50,45
2018,South America,AMZ,Uruguay,URY,Education facilities,50,50,50,50,0,40,100,50,0,50,50,50,45
2018,South America,AMZ,Uruguay,URY,Education outcomes,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,South America,AMZ,Uruguay,URY,Health facilities,50,50,50,0,0,30,0,100,0,50,50,40,35
2018,South America,AMZ,Uruguay,URY,Health outcomes,50,0,0,0,0,10,100,100,50,50,50,70,40
2018,South America,AMZ,Uruguay,URY,Reproductive health,50,50,50,50,0,40,100,50,50,50,50,60,50
2018,South America,AMZ,Uruguay,URY,Gender statistics ,50,50,50,0,0,30,100,50,50,50,50,60,45
2018,South America,AMZ,Uruguay,URY,Crime & justice,100,50,50,100,0,60,100,50,0,50,50,50,55
2018,South America,AMZ,Uruguay,URY,Poverty & income,100,100,100,0,0,60,50,50,50,50,50,50,55
2018,South America,AMZ,Uruguay,URY,Social statistics subscore,55.6,44.4,44.4,27.8,0,34.4,72.2,50,22.2,50,44.4,47.8,41.1
2018,South America,AMZ,Uruguay,URY,National accounts,50,50,50,0,0,37.5,100,0,50,50,50,50,44.4
2018,South America,AMZ,Uruguay,URY,Labor ,100,100,100,50,0,70,100,50,50,50,50,60,65
2018,South America,AMZ,Uruguay,URY,Price indexes,100,100,100,0,0,75,100,0,50,50,50,50,61.1
2018,South America,AMZ,Uruguay,URY,Government finance,100,100,100,0,0,75,100,0,50,50,50,50,61.1
2018,South America,AMZ,Uruguay,URY,Money & banking,100,100,100,0,0,100,100,0,50,50,50,50,68.8
2018,South America,AMZ,Uruguay,URY,International trade,50,50,50,0,0,50,100,0,50,50,50,50,50
2018,South America,AMZ,Uruguay,URY,Balance of payments,100,100,100,0,0,100,100,0,50,50,50,50,68.8
2018,South America,AMZ,Uruguay,URY,Economic & financial statistics subscore,85.7,85.7,85.7,12.5,0,71.2,100,7.1,50,50,50,51.4,59.8
2018,South America,AMZ,Uruguay,URY,Land use,50,50,50,0,0,30,100,50,0,50,50,50,40
2018,South America,AMZ,Uruguay,URY,Resource use,100,50,50,0,0,50,100,50,50,50,50,60,55.6
2018,South America,AMZ,Uruguay,URY,Energy use,50,50,50,0,0,37.5,100,0,0,50,50,40,38.9
2018,South America,AMZ,Uruguay,URY,Pollution,50,50,50,0,0,37.5,100,100,50,50,50,70,55.6
2018,South America,AMZ,Uruguay,URY,Built environment,100,50,50,0,0,40,100,50,50,50,50,60,50
2018,South America,AMZ,Uruguay,URY,Environment subscore,70,50,50,0,0,38.6,100,50,30,50,50,56,47.9
2018,South America,AMZ,Uruguay,URY,All Categories,70.4,60.1,60.1,13.6,0,46.2,90.7,35.7,34.1,50,48.1,51.7,49.2
2018,South America,AMZ,Venezuela,VEN,Population & vital statistics,50,50,50,50,0,40,100,0,50,50,0,40,40
2018,South America,AMZ,Venezuela,VEN,Education facilities,50,50,50,50,0,40,100,0,50,50,0,40,40
2018,South America,AMZ,Venezuela,VEN,Education outcomes,50,50,50,50,0,40,100,0,0,50,0,30,35
2018,South America,AMZ,Venezuela,VEN,Health facilities,50,0,0,0,0,10,0,100,50,50,0,40,25
2018,South America,AMZ,Venezuela,VEN,Health outcomes,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,South America,AMZ,Venezuela,VEN,Reproductive health,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,South America,AMZ,Venezuela,VEN,Gender statistics ,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,South America,AMZ,Venezuela,VEN,Crime & justice,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,South America,AMZ,Venezuela,VEN,Poverty & income,100,100,100,50,0,70,100,0,0,50,0,30,50
2018,South America,AMZ,Venezuela,VEN,Social statistics subscore,33.3,27.8,27.8,22.2,0,22.2,44.4,11.1,16.7,27.8,0,20,21.1
2018,South America,AMZ,Venezuela,VEN,National accounts,50,50,50,0,0,37.5,100,0,50,50,0,40,38.9
2018,South America,AMZ,Venezuela,VEN,Labor ,100,100,100,0,0,60,100,0,50,50,0,40,50
2018,South America,AMZ,Venezuela,VEN,Price indexes,50,50,50,0,0,37.5,100,0,50,50,0,40,38.9
2018,South America,AMZ,Venezuela,VEN,Government finance,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,South America,AMZ,Venezuela,VEN,Money & banking,50,50,50,0,0,50,100,50,50,50,0,50,50
2018,South America,AMZ,Venezuela,VEN,International trade,100,50,100,0,0,83.3,100,100,50,0,0,50,62.5
2018,South America,AMZ,Venezuela,VEN,Balance of payments,100,100,100,0,0,100,100,0,50,50,0,40,62.5
2018,South America,AMZ,Venezuela,VEN,Economic & financial statistics subscore,64.3,57.1,64.3,0,0,50,85.7,21.4,42.9,35.7,0,37.1,42.6
2018,South America,AMZ,Venezuela,VEN,Land use,50,0,0,0,0,10,0,100,50,50,0,40,25
2018,South America,AMZ,Venezuela,VEN,Resource use,50,0,50,50,0,37.5,0,100,50,50,0,40,38.9
2018,South America,AMZ,Venezuela,VEN,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,South America,AMZ,Venezuela,VEN,Pollution,50,0,50,0,0,25,0,100,50,50,0,40,33.3
2018,South America,AMZ,Venezuela,VEN,Built environment,100,0,50,50,0,40,50,50,50,50,0,40,40
2018,South America,AMZ,Venezuela,VEN,Environment subscore,50,0,30,20,0,22.7,10,70,40,40,0,32,27.7
2018,South America,AMZ,Venezuela,VEN,All Categories,49.2,28.3,40.7,16.4,0,30.3,46.7,34.2,33.2,34.5,0,29.7,30
2018,Central Asia,ASC,Kazakhstan,KAZ,Population & vital statistics,100,50,50,100,0,60,50,100,50,50,0,50,55
2018,Central Asia,ASC,Kazakhstan,KAZ,Education facilities,50,50,50,50,0,40,50,50,0,50,0,30,35
2018,Central Asia,ASC,Kazakhstan,KAZ,Education outcomes,50,50,50,0,0,30,100,50,0,50,0,40,35
2018,Central Asia,ASC,Kazakhstan,KAZ,Health facilities,100,50,50,50,0,50,100,50,50,50,0,50,50
2018,Central Asia,ASC,Kazakhstan,KAZ,Health outcomes,50,50,50,50,0,40,100,50,50,50,0,50,45
2018,Central Asia,ASC,Kazakhstan,KAZ,Reproductive health,100,100,100,50,0,70,100,50,50,50,0,50,60
2018,Central Asia,ASC,Kazakhstan,KAZ,Gender statistics ,50,50,50,0,0,30,100,0,50,50,0,40,35
2018,Central Asia,ASC,Kazakhstan,KAZ,Crime & justice,50,50,50,50,0,40,100,0,0,50,0,30,35
2018,Central Asia,ASC,Kazakhstan,KAZ,Poverty & income,100,100,100,100,0,80,100,0,50,50,0,40,60
2018,Central Asia,ASC,Kazakhstan,KAZ,Social statistics subscore,72.2,61.1,61.1,50,0,48.9,88.9,38.9,33.3,50,0,42.2,45.6
2018,Central Asia,ASC,Kazakhstan,KAZ,National accounts,100,100,100,0,0,75,100,0,50,50,0,40,55.6
2018,Central Asia,ASC,Kazakhstan,KAZ,Labor ,100,100,100,50,0,70,100,50,50,50,0,50,60
2018,Central Asia,ASC,Kazakhstan,KAZ,Price indexes,100,100,100,100,0,100,100,100,50,100,0,70,83.3
2018,Central Asia,ASC,Kazakhstan,KAZ,Government finance,100,50,100,0,0,62.5,100,0,0,0,0,20,38.9
2018,Central Asia,ASC,Kazakhstan,KAZ,Money & banking,100,100,100,0,0,100,100,100,100,50,0,70,81.3
2018,Central Asia,ASC,Kazakhstan,KAZ,International trade,100,100,50,0,0,83.3,100,100,100,100,0,80,81.3
2018,Central Asia,ASC,Kazakhstan,KAZ,Balance of payments,100,100,100,0,0,100,100,0,50,50,0,40,62.5
2018,Central Asia,ASC,Kazakhstan,KAZ,Economic & financial statistics subscore,100,92.9,92.9,37.5,0,82.7,100,50,57.1,57.1,0,52.9,65.6
2018,Central Asia,ASC,Kazakhstan,KAZ,Land use,50,50,50,0,0,30,100,50,50,50,0,50,40
2018,Central Asia,ASC,Kazakhstan,KAZ,Resource use,100,100,100,100,0,100,100,0,50,50,0,40,66.7
2018,Central Asia,ASC,Kazakhstan,KAZ,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Central Asia,ASC,Kazakhstan,KAZ,Pollution,100,100,100,0,0,75,100,100,100,50,0,70,72.2
2018,Central Asia,ASC,Kazakhstan,KAZ,Built environment,100,100,100,50,0,70,100,100,50,50,0,60,65
2018,Central Asia,ASC,Kazakhstan,KAZ,Environment subscore,70,70,70,30,0,54.5,80,50,50,40,0,44,48.9
2018,Central Asia,ASC,Kazakhstan,KAZ,All Categories,80.7,74.7,74.7,39.4,0,60.4,89.6,46.3,46.8,49,0,46.4,52.9
2018,Central Asia,ASC,Kyrgyz Republic,KGZ,Population & vital statistics,100,100,50,50,50,70,50,50,50,50,50,50,60
2018,Central Asia,ASC,Kyrgyz Republic,KGZ,Education facilities,50,50,50,50,0,40,50,50,50,50,50,50,45
2018,Central Asia,ASC,Kyrgyz Republic,KGZ,Education outcomes,50,50,50,50,0,40,50,50,0,50,50,40,40
2018,Central Asia,ASC,Kyrgyz Republic,KGZ,Health facilities,100,100,100,0,0,60,100,0,50,50,50,50,55
2018,Central Asia,ASC,Kyrgyz Republic,KGZ,Health outcomes,50,50,50,0,0,30,50,50,50,50,50,50,40
2018,Central Asia,ASC,Kyrgyz Republic,KGZ,Reproductive health,100,100,50,50,50,70,50,50,50,50,50,50,60
2018,Central Asia,ASC,Kyrgyz Republic,KGZ,Gender statistics ,50,50,50,50,0,40,50,50,50,0,50,40,40
2018,Central Asia,ASC,Kyrgyz Republic,KGZ,Crime & justice,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Central Asia,ASC,Kyrgyz Republic,KGZ,Poverty & income,100,100,100,100,0,80,100,50,50,50,50,60,70
2018,Central Asia,ASC,Kyrgyz Republic,KGZ,Social statistics subscore,66.7,66.7,55.6,38.9,11.1,47.8,55.6,38.9,38.9,38.9,44.4,43.3,45.6
2018,Central Asia,ASC,Kyrgyz Republic,KGZ,National accounts,50,50,50,0,0,37.5,100,50,50,50,50,60,50
2018,Central Asia,ASC,Kyrgyz Republic,KGZ,Labor ,100,100,100,50,0,70,50,50,50,50,50,50,60
2018,Central Asia,ASC,Kyrgyz Republic,KGZ,Price indexes,100,100,100,50,0,87.5,100,0,50,50,50,50,66.7
2018,Central Asia,ASC,Kyrgyz Republic,KGZ,Government finance,100,100,100,0,0,75,100,50,50,50,50,60,66.7
2018,Central Asia,ASC,Kyrgyz Republic,KGZ,Money & banking,50,50,50,0,0,50,0,100,0,50,50,40,43.8
2018,Central Asia,ASC,Kyrgyz Republic,KGZ,International trade,50,50,50,0,0,50,100,0,50,50,50,50,50
2018,Central Asia,ASC,Kyrgyz Republic,KGZ,Balance of payments,100,100,100,0,0,100,0,100,0,50,50,40,62.5
2018,Central Asia,ASC,Kyrgyz Republic,KGZ,Economic & financial statistics subscore,78.6,78.6,78.6,25,0,67.3,64.3,50,35.7,50,50,50,57.4
2018,Central Asia,ASC,Kyrgyz Republic,KGZ,Land use,100,100,100,50,0,70,50,50,50,50,50,50,60
2018,Central Asia,ASC,Kyrgyz Republic,KGZ,Resource use,100,100,100,50,0,87.5,50,50,50,50,50,50,66.7
2018,Central Asia,ASC,Kyrgyz Republic,KGZ,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Central Asia,ASC,Kyrgyz Republic,KGZ,Pollution,50,50,50,0,0,37.5,0,100,0,50,50,40,38.9
2018,Central Asia,ASC,Kyrgyz Republic,KGZ,Built environment,100,100,100,50,0,70,100,50,50,50,50,60,65
2018,Central Asia,ASC,Kyrgyz Republic,KGZ,Environment subscore,70,70,70,30,0,54.5,40,50,30,40,40,40,46.8
2018,Central Asia,ASC,Kyrgyz Republic,KGZ,All Categories,71.7,71.7,68,32.3,7.2,55.6,53.3,46.3,34.9,43,44.8,44.4,49.6
2018,Central Asia,ASC,Tajikistan,TJK,Population & vital statistics,50,50,50,50,0,40,0,100,50,50,50,50,45
2018,Central Asia,ASC,Tajikistan,TJK,Education facilities,50,50,50,0,0,30,0,50,50,50,50,40,35
2018,Central Asia,ASC,Tajikistan,TJK,Education outcomes,50,50,50,0,0,30,0,50,50,50,50,40,35
2018,Central Asia,ASC,Tajikistan,TJK,Health facilities,100,50,50,50,0,50,0,100,50,0,50,40,45
2018,Central Asia,ASC,Tajikistan,TJK,Health outcomes,50,50,50,0,0,30,0,100,50,0,50,40,35
2018,Central Asia,ASC,Tajikistan,TJK,Reproductive health,100,50,50,0,0,40,50,50,50,50,50,50,45
2018,Central Asia,ASC,Tajikistan,TJK,Gender statistics ,50,50,50,0,0,30,100,0,50,50,50,50,40
2018,Central Asia,ASC,Tajikistan,TJK,Crime & justice,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Central Asia,ASC,Tajikistan,TJK,Poverty & income,50,50,50,0,0,30,0,100,0,50,50,40,35
2018,Central Asia,ASC,Tajikistan,TJK,Social statistics subscore,55.6,44.4,44.4,11.1,0,31.1,16.7,61.1,38.9,33.3,44.4,38.9,35
2018,Central Asia,ASC,Tajikistan,TJK,National accounts,50,50,50,0,0,37.5,100,0,50,50,50,50,44.4
2018,Central Asia,ASC,Tajikistan,TJK,Labor ,50,50,50,0,0,30,100,0,50,50,50,50,40
2018,Central Asia,ASC,Tajikistan,TJK,Price indexes,100,100,100,0,0,75,100,0,50,50,50,50,61.1
2018,Central Asia,ASC,Tajikistan,TJK,Government finance,100,100,100,0,0,75,100,0,50,0,50,40,55.6
2018,Central Asia,ASC,Tajikistan,TJK,Money & banking,100,100,100,0,0,100,100,50,50,0,50,50,68.8
2018,Central Asia,ASC,Tajikistan,TJK,International trade,50,50,50,0,0,50,100,0,50,100,50,60,56.3
2018,Central Asia,ASC,Tajikistan,TJK,Balance of payments,100,100,100,0,0,100,100,100,0,50,50,60,75
2018,Central Asia,ASC,Tajikistan,TJK,Economic & financial statistics subscore,78.6,78.6,78.6,0,0,63.5,100,21.4,42.9,42.9,50,51.4,56.6
2018,Central Asia,ASC,Tajikistan,TJK,Land use,50,50,50,0,0,30,0,100,50,50,50,50,40
2018,Central Asia,ASC,Tajikistan,TJK,Resource use,50,50,50,0,0,37.5,0,100,50,50,50,50,44.4
2018,Central Asia,ASC,Tajikistan,TJK,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Central Asia,ASC,Tajikistan,TJK,Pollution,100,50,50,0,0,50,0,100,50,50,50,50,50
2018,Central Asia,ASC,Tajikistan,TJK,Built environment,100,50,50,0,0,40,0,100,100,50,50,60,50
2018,Central Asia,ASC,Tajikistan,TJK,Environment subscore,60,40,40,0,0,31.8,0,80,50,40,40,42,37.2
2018,Central Asia,ASC,Tajikistan,TJK,All Categories,64.7,54.3,54.3,4.3,0,40.5,38.9,54.2,43.9,38.7,44.8,44.1,42.4
2018,Central Asia,ASC,Turkmenistan,TKM,Population & vital statistics,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Central Asia,ASC,Turkmenistan,TKM,Education facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Central Asia,ASC,Turkmenistan,TKM,Education outcomes,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Central Asia,ASC,Turkmenistan,TKM,Health facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Central Asia,ASC,Turkmenistan,TKM,Health outcomes,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Central Asia,ASC,Turkmenistan,TKM,Reproductive health,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Central Asia,ASC,Turkmenistan,TKM,Gender statistics ,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Central Asia,ASC,Turkmenistan,TKM,Crime & justice,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Central Asia,ASC,Turkmenistan,TKM,Poverty & income,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Central Asia,ASC,Turkmenistan,TKM,Social statistics subscore,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Central Asia,ASC,Turkmenistan,TKM,National accounts,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Central Asia,ASC,Turkmenistan,TKM,Labor ,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Central Asia,ASC,Turkmenistan,TKM,Price indexes,50,50,0,0,0,25,0,100,50,50,0,40,33.3
2018,Central Asia,ASC,Turkmenistan,TKM,Government finance,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Central Asia,ASC,Turkmenistan,TKM,Money & banking,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Central Asia,ASC,Turkmenistan,TKM,International trade,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Central Asia,ASC,Turkmenistan,TKM,Balance of payments,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Central Asia,ASC,Turkmenistan,TKM,Economic & financial statistics subscore,7.1,7.1,0,0,0,3.8,0,14.3,7.1,7.1,0,5.7,4.9
