SDG_IND,Indicator,LOCATION2017,Country,TIME,Time,Value,Flag Codes,Flags
ROFST_1T3_F_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, female (%)",MMR,Myanmar,2018,2018,16.46431,NA,NA
ROFST_1T3_F_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, female (%)",PHL,Philippines,2014,2014,3.80986,‡,UIS Estimation
ROFST_1T3_F_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, female (%)",PHL,Philippines,2015,2015,4.45114,NA,NA
ROFST_1_M_CP,"Out-of-school rate for children of primary school age, male (%)",40614,Asia (Western),2013,2013,7.21062,‡,UIS Estimation
ROFST_1_M_CP,"Out-of-school rate for children of primary school age, male (%)",40614,Asia (Western),2014,2014,7.1998,‡,UIS Estimation
ROFST_1_M_CP,"Out-of-school rate for children of primary school age, male (%)",40614,Asia (Western),2015,2015,7.28555,‡,UIS Estimation
ROFST_1_M_CP,"Out-of-school rate for children of primary school age, male (%)",40614,Asia (Western),2016,2016,7.65952,‡,UIS Estimation
ROFST_1_M_CP,"Out-of-school rate for children of primary school age, male (%)",40614,Asia (Western),2017,2017,7.50335,‡,UIS Estimation
ROFST_1_M_CP,"Out-of-school rate for children of primary school age, male (%)",40614,Asia (Western),2018,2018,7.59199,‡,UIS Estimation
ROFST_1T3_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, both sexes (%)",HUN,Hungary,2013,2013,5.905,NA,NA
ROFST_1T3_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, both sexes (%)",HUN,Hungary,2014,2014,5.78663,NA,NA
ROFST_1T3_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, both sexes (%)",HUN,Hungary,2015,2015,6.19957,NA,NA
ROFST_1T3_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, both sexes (%)",HUN,Hungary,2016,2016,6.11085,NA,NA
ROFST_1T3_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, both sexes (%)",HUN,Hungary,2017,2017,6.14373,NA,NA
ROFST_1T2_F_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, female (%)",LTU,Lithuania,2013,2013,0.01644,+,National Estimation
ROFST_1_M_CP,"Out-of-school rate for children of primary school age, male (%)",KHM,Cambodia,2014,2014,3.61752,NA,NA
ROFST_1_M_CP,"Out-of-school rate for children of primary school age, male (%)",KHM,Cambodia,2015,2015,5.7017,‡,UIS Estimation
ROFST_1_M_CP,"Out-of-school rate for children of primary school age, male (%)",KHM,Cambodia,2016,2016,6.99978,NA,NA
ROFST_1_M_CP,"Out-of-school rate for children of primary school age, male (%)",KHM,Cambodia,2017,2017,8.98572,NA,NA
ROFST_1_M_CP,"Out-of-school rate for children of primary school age, male (%)",KHM,Cambodia,2018,2018,9.2564,NA,NA
ROFST_1T3_M_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, male (%)",40619,Asia (Eastern and South-eastern),2013,2013,10.95013,‡,UIS Estimation
ROFST_1T3_M_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, male (%)",40619,Asia (Eastern and South-eastern),2014,2014,10.80362,‡,UIS Estimation
ROFST_1T3_M_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, male (%)",40619,Asia (Eastern and South-eastern),2015,2015,10.54195,‡,UIS Estimation
ROFST_1T3_M_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, male (%)",40619,Asia (Eastern and South-eastern),2016,2016,10.14832,‡,UIS Estimation
ROFST_1T3_M_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, male (%)",40619,Asia (Eastern and South-eastern),2017,2017,10.11822,‡,UIS Estimation
ROFST_1T3_M_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, male (%)",40619,Asia (Eastern and South-eastern),2018,2018,9.99475,‡,UIS Estimation
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",CHE,Switzerland,2013,2013,0.74722,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",CHE,Switzerland,2014,2014,0.24493,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",CHE,Switzerland,2015,2015,0.21569,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",CHE,Switzerland,2017,2017,0.32116,NA,NA
ROFST_1T2_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, both sexes (%)",NER,Niger,2014,2014,50.15714,NA,NA
ROFST_1T2_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, both sexes (%)",NER,Niger,2015,2015,48.43741,NA,NA
ROFST_1T2_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, both sexes (%)",NER,Niger,2016,2016,46.68125,‡,UIS Estimation
ROFST_1T2_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, both sexes (%)",NER,Niger,2017,2017,44.46634,NA,NA
ROFST_1_M_CP,"Out-of-school rate for children of primary school age, male (%)",ARE,United Arab Emirates,2013,2013,8.17659,‡,UIS Estimation
ROFST_1_F_CP,"Out-of-school rate for children of primary school age, female (%)",ZMB,Zambia,2013,2013,10.92199,NA,NA
ROFST_1_F_CP,"Out-of-school rate for children of primary school age, female (%)",ZMB,Zambia,2017,2017,12.96825,NA,NA
ROFST_1_CP,"Out-of-school rate for children of primary school age, both sexes (%)",ROU,Romania,2015,2015,7.76335,NA,NA
ROFST_1_CP,"Out-of-school rate for children of primary school age, both sexes (%)",ROU,Romania,2016,2016,9.65598,NA,NA
ROFST_1_CP,"Out-of-school rate for children of primary school age, both sexes (%)",ROU,Romania,2017,2017,11.60021,NA,NA
ROFST_1T3_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, both sexes (%)",SVN,Slovenia,2013,2013,1.90468,NA,NA
ROFST_1T3_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, both sexes (%)",SVN,Slovenia,2014,2014,2.209,NA,NA
ROFST_1T3_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, both sexes (%)",SVN,Slovenia,2015,2015,1.33868,NA,NA
ROFST_1T3_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, both sexes (%)",SVN,Slovenia,2016,2016,1.68776,NA,NA
ROFST_1T3_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, both sexes (%)",SVN,Slovenia,2017,2017,1.38344,NA,NA
ROFST_1T3_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, both sexes (%)",CRI,Costa Rica,2013,2013,5.95124,NA,NA
ROFST_1T3_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, both sexes (%)",CRI,Costa Rica,2014,2014,6.33821,NA,NA
ROFST_1T3_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, both sexes (%)",CRI,Costa Rica,2015,2015,5.36511,NA,NA
ROFST_1T3_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, both sexes (%)",CRI,Costa Rica,2016,2016,4.48226,NA,NA
ROFST_1T3_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, both sexes (%)",CRI,Costa Rica,2017,2017,6.97061,NA,NA
ROFST_1T3_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, both sexes (%)",CRI,Costa Rica,2018,2018,2.90577,NA,NA
ROFST_1_M_CP,"Out-of-school rate for children of primary school age, male (%)",SDN,Sudan,2013,2013,45.48998,‡,UIS Estimation
ROFST_1_M_CP,"Out-of-school rate for children of primary school age, male (%)",SDN,Sudan,2014,2014,46.02551,‡,UIS Estimation
ROFST_1_M_CP,"Out-of-school rate for children of primary school age, male (%)",SDN,Sudan,2015,2015,45.09877,‡,UIS Estimation
ROFST_1_M_CP,"Out-of-school rate for children of primary school age, male (%)",SDN,Sudan,2016,2016,43.58826,‡,UIS Estimation
ROFST_1_M_CP,"Out-of-school rate for children of primary school age, male (%)",SDN,Sudan,2017,2017,37.63556,‡,UIS Estimation
ROFST_1_F_CP,"Out-of-school rate for children of primary school age, female (%)",40640,Northern America,2013,2013,2.55271,NA,NA
ROFST_1_F_CP,"Out-of-school rate for children of primary school age, female (%)",40640,Northern America,2014,2014,1.62337,NA,NA
ROFST_1_F_CP,"Out-of-school rate for children of primary school age, female (%)",40640,Northern America,2015,2015,1.79474,NA,NA
ROFST_1_F_CP,"Out-of-school rate for children of primary school age, female (%)",40640,Northern America,2016,2016,0.399,NA,NA
ROFST_1_F_CP,"Out-of-school rate for children of primary school age, female (%)",40640,Northern America,2017,2017,0.23999,NA,NA
ROFST_1_F_CP,"Out-of-school rate for children of primary school age, female (%)",40640,Northern America,2018,2018,0.48986,‡,UIS Estimation
ROFST_2T3_M_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, male (%)",MAC,"China, Macao Special Administrative Region",2013,2013,19.45344,NA,NA
ROFST_2T3_M_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, male (%)",MAC,"China, Macao Special Administrative Region",2014,2014,19.46013,NA,NA
ROFST_2T3_M_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, male (%)",MAC,"China, Macao Special Administrative Region",2015,2015,18.83678,NA,NA
ROFST_2T3_M_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, male (%)",MAC,"China, Macao Special Administrative Region",2016,2016,15.08996,NA,NA
ROFST_2T3_M_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, male (%)",MAC,"China, Macao Special Administrative Region",2017,2017,11.73362,NA,NA
ROFST_2T3_M_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, male (%)",MAC,"China, Macao Special Administrative Region",2018,2018,10.30958,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",UZB,Uzbekistan,2013,2013,5.2363,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",UZB,Uzbekistan,2014,2014,3.52822,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",UZB,Uzbekistan,2015,2015,3.39225,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",UZB,Uzbekistan,2016,2016,2.34363,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",UZB,Uzbekistan,2017,2017,1.77874,NA,NA
ROFST_1T3_M_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, male (%)",40042,Lower middle income countries,2013,2013,23.31,NA,NA
ROFST_1T3_M_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, male (%)",40042,Lower middle income countries,2014,2014,23.09045,‡,UIS Estimation
ROFST_1T3_M_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, male (%)",40042,Lower middle income countries,2015,2015,22.07864,‡,UIS Estimation
ROFST_1T3_M_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, male (%)",40042,Lower middle income countries,2016,2016,21.44902,‡,UIS Estimation
ROFST_1T3_M_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, male (%)",40042,Lower middle income countries,2017,2017,20.8306,‡,UIS Estimation
ROFST_1T3_M_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, male (%)",40042,Lower middle income countries,2018,2018,20.43173,‡,UIS Estimation
ROFST_1_F_CP,"Out-of-school rate for children of primary school age, female (%)",MNE,Montenegro,2015,2015,3.80571,NA,NA
ROFST_1_F_CP,"Out-of-school rate for children of primary school age, female (%)",MNE,Montenegro,2016,2016,6.28261,NA,NA
ROFST_1_F_CP,"Out-of-school rate for children of primary school age, female (%)",MNE,Montenegro,2017,2017,2.69724,NA,NA
ROFST_2T3_M_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, male (%)",SYC,Seychelles,2013,2013,14.61285,‡,UIS Estimation
ROFST_2T3_M_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, male (%)",SYC,Seychelles,2014,2014,10.13049,‡,UIS Estimation
ROFST_2T3_M_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, male (%)",SYC,Seychelles,2015,2015,11.66036,NA,NA
ROFST_2T3_M_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, male (%)",SYC,Seychelles,2016,2016,9.28542,NA,NA
ROFST_2T3_M_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, male (%)",SYC,Seychelles,2017,2017,13.85415,NA,NA
ROFST_2T3_M_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, male (%)",SYC,Seychelles,2018,2018,10.63784,NA,NA
ROFST_1T2_F_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, female (%)",40640,Northern America,2013,2013,2.09919,NA,NA
ROFST_1T2_F_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, female (%)",40640,Northern America,2014,2014,1.53299,NA,NA
ROFST_1T2_F_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, female (%)",40640,Northern America,2015,2015,1.42144,‡,UIS Estimation
ROFST_1T2_F_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, female (%)",40640,Northern America,2016,2016,0.36806,‡,UIS Estimation
ROFST_1T2_F_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, female (%)",40640,Northern America,2017,2017,0.25123,‡,UIS Estimation
ROFST_1T2_F_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, female (%)",40640,Northern America,2018,2018,0.52194,‡,UIS Estimation
ROFST_1_CP,"Out-of-school rate for children of primary school age, both sexes (%)",NER,Niger,2013,2013,39.16838,NA,NA
ROFST_1_CP,"Out-of-school rate for children of primary school age, both sexes (%)",NER,Niger,2014,2014,39.13638,NA,NA
ROFST_1_CP,"Out-of-school rate for children of primary school age, both sexes (%)",NER,Niger,2015,2015,37.50665,NA,NA
ROFST_1_CP,"Out-of-school rate for children of primary school age, both sexes (%)",NER,Niger,2016,2016,36.42953,‡,UIS Estimation
ROFST_1_CP,"Out-of-school rate for children of primary school age, both sexes (%)",NER,Niger,2017,2017,33.51196,NA,NA
ROFST_2_M_CP,"Out-of-school rate for adolescents of lower secondary school age, male (%)",DOM,Dominican Republic,2013,2013,1.05622,+,National Estimation
ROFST_2_M_CP,"Out-of-school rate for adolescents of lower secondary school age, male (%)",DOM,Dominican Republic,2014,2014,0.76911,+,National Estimation
ROFST_2_M_CP,"Out-of-school rate for adolescents of lower secondary school age, male (%)",DOM,Dominican Republic,2016,2016,4.72929,+,National Estimation
ROFST_2_M_CP,"Out-of-school rate for adolescents of lower secondary school age, male (%)",DOM,Dominican Republic,2017,2017,7.10666,+,National Estimation
ROFST_2_M_CP,"Out-of-school rate for adolescents of lower secondary school age, male (%)",DOM,Dominican Republic,2018,2018,10.55949,+,National Estimation
ROFST_2T3_M_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, male (%)",GRD,Grenada,2013,2013,8.09602,NA,NA
ROFST_2T3_M_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, male (%)",GRD,Grenada,2014,2014,7.06016,NA,NA
ROFST_2T3_M_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, male (%)",GRD,Grenada,2015,2015,3.19149,NA,NA
ROFST_1T3_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, both sexes (%)",LKA,Sri Lanka,2017,2017,6.31369,NA,NA
ROFST_1T3_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, both sexes (%)",LKA,Sri Lanka,2018,2018,5.00039,NA,NA
ROFST_1T3_F_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, female (%)",40530,Central and Eastern Europe,2013,2013,6.4823,NA,NA
ROFST_1T3_F_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, female (%)",40530,Central and Eastern Europe,2014,2014,6.27005,NA,NA
ROFST_1T3_F_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, female (%)",40530,Central and Eastern Europe,2015,2015,5.93698,NA,NA
ROFST_1T3_F_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, female (%)",40530,Central and Eastern Europe,2016,2016,6.11611,NA,NA
ROFST_1T3_F_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, female (%)",40530,Central and Eastern Europe,2017,2017,5.70064,NA,NA
ROFST_1T3_F_CP,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, female (%)",40530,Central and Eastern Europe,2018,2018,5.88599,NA,NA
ROFST_2_CP,"Out-of-school rate for adolescents of lower secondary school age, both sexes (%)",40030,Middle income countries,2013,2013,15.12807,‡,UIS Estimation
ROFST_2_CP,"Out-of-school rate for adolescents of lower secondary school age, both sexes (%)",40030,Middle income countries,2014,2014,14.96294,‡,UIS Estimation
ROFST_2_CP,"Out-of-school rate for adolescents of lower secondary school age, both sexes (%)",40030,Middle income countries,2015,2015,13.84987,‡,UIS Estimation
ROFST_2_CP,"Out-of-school rate for adolescents of lower secondary school age, both sexes (%)",40030,Middle income countries,2016,2016,13.3771,‡,UIS Estimation
ROFST_2_CP,"Out-of-school rate for adolescents of lower secondary school age, both sexes (%)",40030,Middle income countries,2017,2017,13.36603,‡,UIS Estimation
ROFST_2_CP,"Out-of-school rate for adolescents of lower secondary school age, both sexes (%)",40030,Middle income countries,2018,2018,13.17839,‡,UIS Estimation
ROFST_2_CP,"Out-of-school rate for adolescents of lower secondary school age, both sexes (%)",KGZ,Kyrgyzstan,2013,2013,9.07661,‡,UIS Estimation
ROFST_2_CP,"Out-of-school rate for adolescents of lower secondary school age, both sexes (%)",KGZ,Kyrgyzstan,2014,2014,8.51637,NA,NA
ROFST_2_CP,"Out-of-school rate for adolescents of lower secondary school age, both sexes (%)",KGZ,Kyrgyzstan,2015,2015,7.98133,NA,NA
ROFST_2_CP,"Out-of-school rate for adolescents of lower secondary school age, both sexes (%)",KGZ,Kyrgyzstan,2016,2016,6.02744,NA,NA
ROFST_2_CP,"Out-of-school rate for adolescents of lower secondary school age, both sexes (%)",KGZ,Kyrgyzstan,2017,2017,4.358,NA,NA
ROFST_2_CP,"Out-of-school rate for adolescents of lower secondary school age, both sexes (%)",KGZ,Kyrgyzstan,2018,2018,3.00715,NA,NA
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",ISL,Iceland,2013,2013,11.80036,NA,NA
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",ISL,Iceland,2014,2014,11.21639,NA,NA
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",ISL,Iceland,2015,2015,10.12435,NA,NA
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",ISL,Iceland,2016,2016,9.43315,NA,NA
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",ISL,Iceland,2017,2017,8.02807,NA,NA
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",PSE,Palestine,2013,2013,13.68723,NA,NA
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",PSE,Palestine,2014,2014,13.17092,NA,NA
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",PSE,Palestine,2015,2015,11.55128,NA,NA
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",PSE,Palestine,2016,2016,10.16027,NA,NA
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",PSE,Palestine,2017,2017,7.70523,NA,NA
ROFST_2T3_F_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",PSE,Palestine,2018,2018,7.82861,NA,NA
ROFST_2_CP,"Out-of-school rate for adolescents of lower secondary school age, both sexes (%)",BRA,Brazil,2016,2016,3.70771,+,National Estimation
ROFST_2_CP,"Out-of-school rate for adolescents of lower secondary school age, both sexes (%)",BRA,Brazil,2017,2017,4.94119,+,National Estimation
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",40330,Landlocked Developing Countries,2013,2013,40.42098,NA,NA
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",40330,Landlocked Developing Countries,2014,2014,41.72321,NA,NA
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",40330,Landlocked Developing Countries,2015,2015,41.92941,NA,NA
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",40330,Landlocked Developing Countries,2016,2016,41.60121,NA,NA
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",40330,Landlocked Developing Countries,2017,2017,40.38758,NA,NA
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",40330,Landlocked Developing Countries,2018,2018,41.66001,‡,UIS Estimation
ROFST_2_F_CP,"Out-of-school rate for adolescents of lower secondary school age, female (%)",BFA,Burkina Faso,2013,2013,48.44106,NA,NA
ROFST_2_F_CP,"Out-of-school rate for adolescents of lower secondary school age, female (%)",BFA,Burkina Faso,2015,2015,41.86192,NA,NA
ROFST_2_F_CP,"Out-of-school rate for adolescents of lower secondary school age, female (%)",BFA,Burkina Faso,2016,2016,47.22578,NA,NA
ROFST_2_F_CP,"Out-of-school rate for adolescents of lower secondary school age, female (%)",BFA,Burkina Faso,2017,2017,45.77371,NA,NA
ROFST_2_F_CP,"Out-of-school rate for adolescents of lower secondary school age, female (%)",BFA,Burkina Faso,2018,2018,42.3552,NA,NA
ROFST_1_F_CP,"Out-of-school rate for children of primary school age, female (%)",MUS,Mauritius,2013,2013,0.93665,NA,NA
ROFST_1_CP,"Out-of-school rate for children of primary school age, both sexes (%)",JAM,Jamaica,2015,2015,11.84335,NA,NA
ROFST_1_CP,"Out-of-school rate for children of primary school age, both sexes (%)",JAM,Jamaica,2016,2016,13.30002,NA,NA
ROFST_1_CP,"Out-of-school rate for children of primary school age, both sexes (%)",JAM,Jamaica,2017,2017,13.82499,NA,NA
ROFST_1_CP,"Out-of-school rate for children of primary school age, both sexes (%)",JAM,Jamaica,2018,2018,15.64909,NA,NA
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",NOR,Norway,2013,2013,4.92521,NA,NA
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",NOR,Norway,2014,2014,4.57228,NA,NA
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",NOR,Norway,2015,2015,4.46469,NA,NA
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",NOR,Norway,2016,2016,4.21461,NA,NA
ROFST_2T3_CP,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",NOR,Norway,2017,2017,4.28533,NA,NA
ROFST_1_CP,"Out-of-school rate for children of primary school age, both sexes (%)",ETH,Ethiopia,2014,2014,13.84104,‡,UIS Estimation
ROFST_1_CP,"Out-of-school rate for children of primary school age, both sexes (%)",ETH,Ethiopia,2015,2015,14.37807,‡,UIS Estimation
ROFST_2_M_CP,"Out-of-school rate for adolescents of lower secondary school age, male (%)",LKA,Sri Lanka,2013,2013,5.75594,‡,UIS Estimation
ROFST_2_M_CP,"Out-of-school rate for adolescents of lower secondary school age, male (%)",LKA,Sri Lanka,2017,2017,1.07413,NA,NA
ROFST_2_M_CP,"Out-of-school rate for adolescents of lower secondary school age, male (%)",LKA,Sri Lanka,2018,2018,0.14894,NA,NA
ROFST_2_CP,"Out-of-school rate for adolescents of lower secondary school age, both sexes (%)",EST,Estonia,2013,2013,0.76217,NA,NA
ROFST_2_CP,"Out-of-school rate for adolescents of lower secondary school age, both sexes (%)",EST,Estonia,2014,2014,0.64229,NA,NA
ROFST_2_CP,"Out-of-school rate for adolescents of lower secondary school age, both sexes (%)",EST,Estonia,2015,2015,0.77113,NA,NA
ROFST_2_CP,"Out-of-school rate for adolescents of lower secondary school age, both sexes (%)",EST,Estonia,2016,2016,0.4662,NA,NA
ROFST_2_CP,"Out-of-school rate for adolescents of lower secondary school age, both sexes (%)",EST,Estonia,2017,2017,1.30264,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",PRT,Portugal,2014,2014,0.14565,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",PRT,Portugal,2015,2015,0.61999,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",PRT,Portugal,2016,2016,1.00883,NA,NA
ROFST_1T2_M_CP,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",PRT,Portugal,2017,2017,0.15202,NA,NA
ROFST_1_F_CP,"Out-of-school rate for children of primary school age, female (%)",40041,High income countries,2013,2013,2.03898,NA,NA
ROFST_1_F_CP,"Out-of-school rate for children of primary school age, female (%)",40041,High income countries,2014,2014,1.68709,NA,NA
ROFST_1_F_CP,"Out-of-school rate for children of primary school age, female (%)",40041,High income countries,2015,2015,1.56892,‡,UIS Estimation
ROFST_1_F_CP,"Out-of-school rate for children of primary school age, female (%)",40041,High income countries,2016,2016,1.14585,NA,NA
ROFST_1_F_CP,"Out-of-school rate for children of primary school age, female (%)",40041,High income countries,2017,2017,1.17043,NA,NA
ROFST_1_F_CP,"Out-of-school rate for children of primary school age, female (%)",40041,High income countries,2018,2018,1.66676,‡,UIS Estimation
ROFST_1_CP,"Out-of-school rate for children of primary school age, both sexes (%)",TGO,Togo,2014,2014,7.84191,NA,NA
ROFST_1_CP,"Out-of-school rate for children of primary school age, both sexes (%)",TGO,Togo,2015,2015,5.94759,NA,NA
ROFST_1_CP,"Out-of-school rate for children of primary school age, both sexes (%)",TGO,Togo,2016,2016,8.05022,‡,UIS Estimation
ROFST_1_CP,"Out-of-school rate for children of primary school age, both sexes (%)",TGO,Togo,2017,2017,7.38564,NA,NA
ROFST_1_CP,"Out-of-school rate for children of primary school age, both sexes (%)",TGO,Togo,2018,2018,5.308,NA,NA
ROFST_1_M_CP,"Out-of-school rate for children of primary school age, male (%)",40330,Landlocked Developing Countries,2013,2013,13.68834,‡,UIS Estimation
ROFST_1_M_CP,"Out-of-school rate for children of primary school age, male (%)",40330,Landlocked Developing Countries,2014,2014,13.77184,‡,UIS Estimation
ROFST_1_M_CP,"Out-of-school rate for children of primary school age, male (%)",40330,Landlocked Developing Countries,2015,2015,14.16999,‡,UIS Estimation
ROFST_1_M_CP,"Out-of-school rate for children of primary school age, male (%)",40330,Landlocked Developing Countries,2016,2016,14.0574,‡,UIS Estimation
