iso3c,iso2c,country,capital,long,lat,regionID,region_iso2c,region,adminID,admin_iso2c,admin,incomeID,income_iso2c,income,lendingID,lending_iso2c,lending,hyperlink,source,type,year,geo,data_available,data_quality,data_value,max_value
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,CEN11,Census,2011,Urban,1,1,54.8,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,CEN91,Census,1991,National,0,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,CEN91,Census,1991,Rural,1,0,NA,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,CEN91,Census,1991,Urban,1,0,NA,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,CES09,Survey,2009,National,0,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,CES09,Survey,2009,Rural,0,0,NA,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,CES09,Survey,2009,Urban,0,0,NA,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,CPCB08,Admin,2008,National,0,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,CPCB08,Admin,2008,Rural,0,0,NA,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,CPCB08,Admin,2008,Urban,0,0,NA,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,CPCB15,Admin,2015,National,0,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,CPCB15,Admin,2015,Rural,0,0,NA,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,CPCB15,Admin,2015,Urban,0,0,NA,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,DHS16,Survey,2016,National,1,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,DHS16,Survey,2016,Rural,1,1,56.970132,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,DHS16,Survey,2016,Urban,1,1,69.59197,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,DHS93,Survey,1993,National,1,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,DHS93,Survey,1993,Rural,1,0,NA,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,DHS93,Survey,1993,Urban,1,0,NA,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,DLHS03,Survey,2003,National,1,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,DLHS03,Survey,2003,Rural,1,1,46.55757575757576,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,DLHS03,Survey,2003,Urban,1,1,57.71666666666667,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,DLHS08,Survey,2008,National,1,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,DLHS08,Survey,2008,Rural,1,1,51.85,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,DLHS08,Survey,2008,Urban,1,1,78.55,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,IHDS05,Survey,2005,National,1,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,IHDS05,Survey,2005,Rural,1,1,43.05054,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,IHDS05,Survey,2005,Urban,1,1,72.56096,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,IHDS12,Survey,2012,National,1,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,IHDS12,Survey,2012,Rural,1,0,NA,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,IHDS12,Survey,2012,Urban,1,0,NA,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,MICS00,Survey,2000,National,1,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,MICS00,Survey,2000,Rural,1,1,33.95454545454545,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,MICS00,Survey,2000,Urban,1,1,57.11249999999999,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NARSS18,Survey,2018,National,0,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NARSS18,Survey,2018,Rural,0,0,NA,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NARSS18,Survey,2018,Urban,0,0,NA,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NARSS19,Survey,2019,National,0,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NARSS19,Survey,2019,Rural,0,0,NA,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NARSS19,Survey,2019,Urban,0,0,NA,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NFHS06,Survey,2006,National,1,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NFHS06,Survey,2006,Rural,1,1,50.92,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NFHS06,Survey,2006,Urban,1,1,67.22,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NFHS99,Survey,1999,National,1,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NFHS99,Survey,1999,Rural,1,0,NA,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NFHS99,Survey,1999,Urban,1,0,NA,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NRDWP10,Admin,2010,National,0,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NRDWP10,Admin,2010,Rural,1,1,59.375,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NRDWP10,Admin,2010,Urban,0,0,NA,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NRDWP11,Admin,2011,National,0,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NRDWP11,Admin,2011,Rural,1,1,74.5746691871456,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NRDWP11,Admin,2011,Urban,0,0,NA,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NRDWP12,Admin,2012,National,0,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NRDWP12,Admin,2012,Rural,1,1,56.5011820330969,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NRDWP12,Admin,2012,Urban,0,0,NA,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NRDWP13,Admin,2013,National,0,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NRDWP13,Admin,2013,Rural,1,1,65.0315201619295,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NRDWP13,Admin,2013,Urban,0,0,NA,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NRDWP14,Admin,2014,National,0,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NRDWP14,Admin,2014,Rural,1,1,70.7477348909761,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NRDWP14,Admin,2014,Urban,0,0,NA,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NRDWP15,Admin,2015,National,0,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NRDWP15,Admin,2015,Rural,1,1,67.4800702607756,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NRDWP15,Admin,2015,Urban,0,0,NA,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NRDWP16,Admin,2016,National,0,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NRDWP16,Admin,2016,Rural,1,1,79.4006046075263,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NRDWP16,Admin,2016,Urban,0,0,NA,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NRDWP17,Admin,2017,National,0,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NRDWP17,Admin,2017,Rural,1,1,68.2301992573105,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NRDWP17,Admin,2017,Urban,0,0,NA,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NSS02,Survey,2002,National,1,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NSS02,Survey,2002,Rural,1,1,49.96193982074264,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NSS02,Survey,2002,Urban,1,1,64.4551724137931,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NSS09,Survey,2009,National,1,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NSS09,Survey,2009,Rural,1,1,52.17272727272727,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NSS09,Survey,2009,Urban,1,1,64.9125,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NSS12,Survey,2012,National,1,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NSS12,Survey,2012,Rural,1,1,51.243056,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NSS12,Survey,2012,Urban,1,1,66.669808,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NSS15,Survey,2015,National,0,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NSS15,Survey,2015,Rural,0,0,NA,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NSS15,Survey,2015,Urban,0,0,NA,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NSS17,Survey,2017,National,0,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NSS17,Survey,2017,Rural,0,0,NA,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NSS17,Survey,2017,Urban,0,0,NA,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NSS93,Survey,1993,National,0,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NSS93,Survey,1993,Rural,1,0,NA,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NSS93,Survey,1993,Urban,1,0,NA,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NSS96,Survey,1996,National,1,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NSS96,Survey,1996,Rural,1,0,NA,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,NSS96,Survey,1996,Urban,1,0,NA,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,QCI17,Survey,2017,National,0,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,QCI17,Survey,2017,Rural,0,0,NA,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,QCI17,Survey,2017,Urban,0,0,NA,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,RSOC14,Survey,2014,National,1,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,RSOC14,Survey,2014,Rural,1,1,44.850767499999996,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,RSOC14,Survey,2014,Urban,1,1,60.65804249999999,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,SAGE08,Survey,2008,National,1,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,SAGE08,Survey,2008,Rural,1,1,51.400000000000006,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,SAGE08,Survey,2008,Urban,1,1,65.2,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,SQUAT14,Survey,2014,National,0,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,SQUAT14,Survey,2014,Rural,0,0,NA,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,SQUAT14,Survey,2014,Urban,0,0,NA,78.55
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,WHS03,Survey,2003,National,1,1,NA,-99
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,WHS03,Survey,2003,Rural,1,1,55.5725,79.4006046075263
IND,IN,India,New Delhi,77.225,28.6353,SAS,8S,South Asia,SAS,8S,South Asia,LMC,XN,Lower middle income,IBD,XF,IBRD,https://washdata.org/data/country/IND/household/download,WHS03,Survey,2003,Urban,1,1,69.66,78.55
IRL,IE,Ireland,Dublin,-6.26749,53.3441,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/IRL/household/download,CEN02,Census,2002,National,0,1,NA,99.99
IRL,IE,Ireland,Dublin,-6.26749,53.3441,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/IRL/household/download,CEN02,Census,2002,Rural,1,1,97.17973520039135,100
IRL,IE,Ireland,Dublin,-6.26749,53.3441,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/IRL/household/download,CEN02,Census,2002,Urban,1,1,96.75026569110342,100
IRL,IE,Ireland,Dublin,-6.26749,53.3441,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/IRL/household/download,CEN06,Census,2006,National,0,1,NA,99.99
IRL,IE,Ireland,Dublin,-6.26749,53.3441,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/IRL/household/download,CEN06,Census,2006,Rural,1,1,97.98349315056277,100
IRL,IE,Ireland,Dublin,-6.26749,53.3441,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/IRL/household/download,CEN06,Census,2006,Urban,1,1,97.53512793317147,100
IRL,IE,Ireland,Dublin,-6.26749,53.3441,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/IRL/household/download,CEN11,Census,2011,National,1,1,NA,99.99
IRL,IE,Ireland,Dublin,-6.26749,53.3441,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/IRL/household/download,CEN11,Census,2011,Rural,1,1,98.22442449957884,100
