ref_area,indicator,source,sex,classif1,time,obs_value,obs_status
MDA,EAP_2WAP_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_YGE15,2012,40.72,R
MDA,EAP_2WAP_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_Y15-24,2012,20.177,R
MDA,EAP_2WAP_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_YGE25,2012,45.879,R
MDA,EAP_2WAP_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_YGE15,2013,41.37,R
MDA,EAP_2WAP_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_Y15-24,2013,20.588,R
MDA,EAP_2WAP_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_YGE25,2013,46.233,R
MDA,EAP_2WAP_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_YGE15,2014,43.28,R
MDA,EAP_2WAP_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_Y15-24,2014,20.483,R
MDA,EAP_2WAP_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_YGE25,2014,48.229,R
MDA,EAP_2WAP_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_YGE15,2015,44.48,R
MDA,EAP_2WAP_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_Y15-24,2015,22.16,R
MDA,EAP_2WAP_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_YGE25,2015,48.981,R
MDA,EAP_2WAP_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_YGE15,2016,44.76,R
MDA,EAP_2WAP_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_Y15-24,2016,20.686,R
MDA,EAP_2WAP_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_YGE25,2016,49.279,R
MDA,EAP_2WAP_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_YGE15,2017,42.2,R
MDA,EAP_2WAP_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_Y15-24,2017,19.441,R
MDA,EAP_2WAP_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_YGE25,2017,46.198,R
MDA,EAP_2WAP_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_YGE15,2018,37.3,R
MDA,EAP_2WAP_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_Y15-24,2018,18.903,R
MDA,EAP_2WAP_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_YGE25,2018,40.344,R
MDA,EAP_2WAP_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_YGE15,2019,42.26,R
MDA,EAP_2WAP_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_Y15-24,2019,21.223,R
MDA,EAP_2WAP_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_YGE25,2019,45.564,R
MDA,EAP_2WAP_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_YGE15,2020,40.32,R
MDA,EAP_2WAP_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_Y15-24,2020,18.324,R
MDA,EAP_2WAP_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_YGE25,2020,43.628,R
MDA,EAP_2WAP_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_YGE15,2021,38.623,
MDA,EAP_2WAP_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_Y15-24,2021,16.895,
MDA,EAP_2WAP_SEX_AGE_RT,XA:2031,SEX_T,AGE_YTHADULT_YGE25,2021,41.784,
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_YGE15,2010,86.662,
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_Y15-24,2010,74.37,
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_YGE25,2010,93.233,
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_YGE15,2011,86.606,
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_Y15-24,2011,74.526,
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_YGE25,2011,93.081,
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_YGE15,2012,86.55,
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_Y15-24,2012,74.685,
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_YGE25,2012,92.929,
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_YGE15,2013,86.494,
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_Y15-24,2013,74.844,
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_YGE25,2013,92.773,
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_YGE15,2014,86.437,
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_Y15-24,2014,74.999,
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_YGE25,2014,92.609,
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_YGE15,2015,86.38,R
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_Y15-24,2015,75.149,R
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_YGE25,2015,92.434,R
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_YGE15,2016,86.332,
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_Y15-24,2016,74.749,
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_YGE25,2016,92.56,
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_YGE15,2017,86.288,
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_Y15-24,2017,74.369,
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_YGE25,2017,92.668,
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_YGE15,2018,86.246,
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_Y15-24,2018,74.001,
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_YGE25,2018,92.758,
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_YGE15,2019,86.205,
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_Y15-24,2019,73.625,
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_YGE25,2019,92.836,
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_YGE15,2020,84.082,
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_Y15-24,2020,69.385,
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_YGE25,2020,91.745,
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_YGE15,2021,84.533,
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_Y15-24,2021,71.826,
MDG,EAP_2WAP_SEX_AGE_RT,XA:1848,SEX_T,AGE_YTHADULT_YGE25,2021,91.078,
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_YGE15,2010,52.895,
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_Y15-24,2010,42.835,
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_YGE25,2010,57.932,
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_YGE15,2011,53.688,
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_Y15-24,2011,43.741,
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_YGE25,2011,58.354,
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_YGE15,2012,54.48,
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_Y15-24,2012,44.628,
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_YGE25,2012,58.738,
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_YGE15,2013,55.269,
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_Y15-24,2013,45.506,
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_YGE25,2013,59.102,
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_YGE15,2014,56.056,
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_Y15-24,2014,46.386,
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_YGE25,2014,59.467,
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_YGE15,2015,56.84,
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_Y15-24,2015,47.279,
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_YGE25,2015,59.846,
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_YGE15,2016,57.62,R
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_Y15-24,2016,48.364,R
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_YGE25,2016,60.513,R
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_YGE15,2017,57.666,
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_Y15-24,2017,48.554,
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_YGE25,2017,60.391,
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_YGE15,2018,57.54,
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_Y15-24,2018,48.301,
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_YGE25,2018,60.081,
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_YGE15,2019,57.293,
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_Y15-24,2019,47.715,
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_YGE25,2019,59.645,
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_YGE15,2020,55.705,
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_Y15-24,2020,44.23,
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_YGE25,2020,58.19,
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_YGE15,2021,56.167,
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_Y15-24,2021,46.415,
MDV,EAP_2WAP_SEX_AGE_RT,XA:1928,SEX_T,AGE_YTHADULT_YGE25,2021,58.031,
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_YGE15,2010,59.66,R
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_Y15-24,2010,47.075,R
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_YGE25,2010,64.158,R
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_YGE15,2011,59.76,R
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_Y15-24,2011,46.891,R
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_YGE25,2011,64.304,R
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_YGE15,2012,60.41,R
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_Y15-24,2012,47.262,R
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_YGE25,2012,64.99,R
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_YGE15,2013,60.28,R
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_Y15-24,2013,46.411,R
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_YGE25,2013,65.041,R
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_YGE15,2014,59.76,R
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_Y15-24,2014,45.63,R
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_YGE25,2014,64.532,R
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_YGE15,2015,59.8,R
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_Y15-24,2015,44.884,R
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_YGE25,2015,64.749,R
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_YGE15,2016,59.68,R
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_Y15-24,2016,44.296,R
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_YGE25,2016,64.697,R
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_YGE15,2017,59.34,R
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_Y15-24,2017,43.851,R
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_YGE25,2017,64.296,R
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_YGE15,2018,59.55,R
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_Y15-24,2018,43.827,R
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_YGE25,2018,64.481,R
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_YGE15,2019,60.1,R
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_Y15-24,2019,44.895,R
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_YGE25,2019,64.774,R
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_YGE15,2020,55.51,R
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_Y15-24,2020,40.169,R
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_YGE25,2020,60.135,R
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_YGE15,2021,59.032,
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_Y15-24,2021,44.822,
MEX,EAP_2WAP_SEX_AGE_RT,XA:1875,SEX_T,AGE_YTHADULT_YGE25,2021,63.237,
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_YGE15,2010,55.69,R
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_Y15-24,2010,33.327,R
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_YGE25,2010,60.897,R
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_YGE15,2011,55.48,R
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_Y15-24,2011,32.089,R
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_YGE25,2011,60.78,R
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_YGE15,2012,55.17,R
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_Y15-24,2012,33.595,R
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_YGE25,2012,59.911,R
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_YGE15,2013,55.85,R
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_Y15-24,2013,33.688,R
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_YGE25,2013,60.558,R
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_YGE15,2014,55.92,R
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_Y15-24,2014,32.439,R
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_YGE25,2014,60.732,R
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_YGE15,2015,55.38,R
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_Y15-24,2015,32.865,R
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_YGE25,2015,59.827,R
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_YGE15,2016,54.89,R
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_Y15-24,2016,31.344,R
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_YGE25,2016,59.386,R
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_YGE15,2017,55.13,R
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_Y15-24,2017,32.808,R
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_YGE25,2017,59.251,R
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_YGE15,2018,55.19,R
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_Y15-24,2018,31.861,R
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_YGE25,2018,59.359,R
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_YGE15,2019,55.47,R
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_Y15-24,2019,32.223,R
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_YGE25,2019,59.499,R
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_YGE15,2020,52.39,R
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_Y15-24,2020,29.977,R
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_YGE25,2020,56.168,R
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_YGE15,2021,52.857,
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_Y15-24,2021,30.153,
MKD,EAP_2WAP_SEX_AGE_RT,XA:2039,SEX_T,AGE_YTHADULT_YGE25,2021,56.589,
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_YGE15,2010,70.501,
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_Y15-24,2010,59.619,
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_YGE25,2010,76.774,
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_YGE15,2011,70.558,
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_Y15-24,2011,59.948,
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_YGE25,2011,76.649,
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_YGE15,2012,70.594,
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_Y15-24,2012,60.107,
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_YGE25,2012,76.607,
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_YGE15,2013,70.614,
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_Y15-24,2013,60.219,
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_YGE25,2013,76.582,
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_YGE15,2014,70.62,R
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_Y15-24,2014,60.327,R
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_YGE25,2014,76.556,R
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_YGE15,2015,70.56,R
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_Y15-24,2015,60.639,R
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_YGE25,2015,76.32,R
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_YGE15,2016,69.865,
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_Y15-24,2016,60.169,
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_YGE25,2016,75.518,
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_YGE15,2017,69.16,R
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_Y15-24,2017,59.706,R
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_YGE25,2017,74.702,R
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_YGE15,2018,69.117,
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_Y15-24,2018,59.487,
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_YGE25,2018,74.8,
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_YGE15,2019,69.059,
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_Y15-24,2019,59.192,
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_YGE25,2019,74.929,
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_YGE15,2020,68.403,
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_Y15-24,2020,58.276,
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_YGE25,2020,74.484,
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_YGE15,2021,68.56,
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_Y15-24,2021,58.922,
MLI,EAP_2WAP_SEX_AGE_RT,XA:1830,SEX_T,AGE_YTHADULT_YGE25,2021,74.39,
MLT,EAP_2WAP_SEX_AGE_RT,XA:1932,SEX_T,AGE_YTHADULT_YGE15,2010,50.77,R
MLT,EAP_2WAP_SEX_AGE_RT,XA:1932,SEX_T,AGE_YTHADULT_Y15-24,2010,50.951,R
MLT,EAP_2WAP_SEX_AGE_RT,XA:1932,SEX_T,AGE_YTHADULT_YGE25,2010,50.735,R
MLT,EAP_2WAP_SEX_AGE_RT,XA:1932,SEX_T,AGE_YTHADULT_YGE15,2011,51.44,R
MLT,EAP_2WAP_SEX_AGE_RT,XA:1932,SEX_T,AGE_YTHADULT_Y15-24,2011,51.917,R
MLT,EAP_2WAP_SEX_AGE_RT,XA:1932,SEX_T,AGE_YTHADULT_YGE25,2011,51.35,R
MLT,EAP_2WAP_SEX_AGE_RT,XA:1932,SEX_T,AGE_YTHADULT_YGE15,2012,52.57,R
MLT,EAP_2WAP_SEX_AGE_RT,XA:1932,SEX_T,AGE_YTHADULT_Y15-24,2012,51.712,R
MLT,EAP_2WAP_SEX_AGE_RT,XA:1932,SEX_T,AGE_YTHADULT_YGE25,2012,52.728,R
MLT,EAP_2WAP_SEX_AGE_RT,XA:1932,SEX_T,AGE_YTHADULT_YGE15,2013,54.12,R
MLT,EAP_2WAP_SEX_AGE_RT,XA:1932,SEX_T,AGE_YTHADULT_Y15-24,2013,53.494,R
MLT,EAP_2WAP_SEX_AGE_RT,XA:1932,SEX_T,AGE_YTHADULT_YGE25,2013,54.233,R
MLT,EAP_2WAP_SEX_AGE_RT,XA:1932,SEX_T,AGE_YTHADULT_YGE15,2014,55.27,R
MLT,EAP_2WAP_SEX_AGE_RT,XA:1932,SEX_T,AGE_YTHADULT_Y15-24,2014,52.898,R
MLT,EAP_2WAP_SEX_AGE_RT,XA:1932,SEX_T,AGE_YTHADULT_YGE25,2014,55.684,R
MLT,EAP_2WAP_SEX_AGE_RT,XA:1932,SEX_T,AGE_YTHADULT_YGE15,2015,55.74,R
MLT,EAP_2WAP_SEX_AGE_RT,XA:1932,SEX_T,AGE_YTHADULT_Y15-24,2015,51.625,R
MLT,EAP_2WAP_SEX_AGE_RT,XA:1932,SEX_T,AGE_YTHADULT_YGE25,2015,56.433,R
MLT,EAP_2WAP_SEX_AGE_RT,XA:1932,SEX_T,AGE_YTHADULT_YGE15,2016,56.73,R
