Country Code,"Series Code","YR2004","YR2005","YR2006","YR2007","YR2008","YR2009","YR2010","YR2011","YR2012","YR2013","YR2014","YR2015","YR2016","YR2017","YR2018","YR2019","YR2020"
KEN,"5.51.01.03.mortal","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
KEN,"2.01.03.01.prcpbase","1","1","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0"
KEN,"5.04.01.01.exdebt","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
KEN,"5.51.01.07.gender","0.66667","1","1","1","1","1","1","1","0.66667","0.66667","0.33333","0.33333","0.33333","0","0","0","0"
KEN,"3.02.01.02.fscov","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
KEN,"5.13.01.01.hlthsurv","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.5","0.5","0.5"
KEN,"5.51.01.05.hiv","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
KEN,"5.51.01.04.immun","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
KEN,"5.04.01.02.impexp","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
KEN,"5.51.01.01.poverty","1","1","0.66667","0.66667","0.33333","0.66667","0.66667","0.33333","0.33333","0.33333","0.33333","0.33333","0.33333","0.33333","0.33333","0.33333","0.33333"
KEN,"5.01.01.01.indust","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
KEN,"5.51.01.06.matern","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.33333","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667"
KEN,"IQ.SCI.MTHD","60","40","40","40","50","50","50","50","50","30","40","40","40","60","50","50","40"
KEN,"2.01.01.02.nabase","0","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1"
KEN,"5.13.01.01.who","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
KEN,"IQ.SCI.OVRL","64.4444444444444","58.8888888888889","58.8888888888889","62.2222222222222","64.4444444444444","62.2222222222222","62.2222222222222","61.1111111111111","57.7777777777778","52.2222222222222","54.4444444444444","54.4444333333333","55.5555333333333","57.7777666666667","52.2222333333333","57.7778","57.7778"
KEN,"5.51.01.10.gdp","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
KEN,"IQ.SCI.PRDC","83.33333","86.66667","86.66667","86.66667","83.33333","86.66667","86.66667","83.33333","73.33333","76.6666666666667","73.3333333333333","73.3333","76.6666","73.3333","76.6667","73.3334","73.3334"
KEN,"3.11.01.01.popcen","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
KEN,"5.14.01.01.povsurv","0.5","0.5","0.5","1","1","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0","0","0","0.5"
KEN,"5.51.01.08.primcomp","0","0","0.33333","0.33333","0.33333","0.33333","0.33333","0.33333","0","0","0","0","0.33333","0.33333","0.66667","0.66667","0.66667"
KEN,"IQ.SCI.SRCE","50","50","50","60","60","50","50","50","50","50","50","50","50","40","30","50","60"
KEN,"5.21.01.01.sdds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
KEN,"5.12.01.01.unesco","1","1","1","1","1","1","1","1","1","0","0","0","0","1","1","1","0"
KEN,"3.11.01.03.popreg","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
KIR,"5.51.01.09.water","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
KIR,"3.01.04.01.agcen","..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
KIR,"2.04.01.01.excncpt","..","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1"
KIR,"5.51.01.02.malnut","..","0","0","0","0","0","0","0","0","0","0","0.33333","0.33333","0.33333","0.33333","0.33333","0.33333"
KIR,"5.51.01.03.mortal","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
KIR,"2.01.03.01.prcpbase","..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
KIR,"5.04.01.01.exdebt","..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
KIR,"5.51.01.07.gender","..","1","1","1","1","1","1","0.66667","0.66667","0.33333","0.33333","0","0","0","0","0","0"
KIR,"3.02.01.02.fscov","..","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1"
KIR,"5.13.01.01.hlthsurv","..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5"
KIR,"5.51.01.05.hiv","..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
KIR,"5.51.01.04.immun","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
KIR,"5.04.01.02.impexp","..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
KIR,"5.51.01.01.poverty","..","0","0","0","0","0","0","0","0","0","0","0","0.33333","0.33333","0.33333","0.33333","0"
KIR,"5.01.01.01.indust","..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
KIR,"5.51.01.06.matern","..","0.66667","1","1","0.66667","1","1","1","1","1","1","1","1","1","1","1","1"
KIR,"IQ.SCI.MTHD","..","10","20","20","20","10","20","30","30","30","30","30","40","40","40","40","40"
KIR,"2.01.01.02.nabase","..","0","0","0","0","0","0","1","1","1","1","1","1","1","0","0","0"
KIR,"5.13.01.01.who","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
KIR,"IQ.SCI.OVRL","..","32.2222222222222","36.6666666666667","36.6666666666667","35.5555555555556","33.3333333333333","36.6666666666667","37.7777777777778","37.7777777777778","35.5555555555556","35.5555555555556","34.4444333333333","39.9999666666667","39.9999666666667","39.9999666666667","39.9999666666667","42.2222"
KIR,"5.51.01.10.gdp","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
KIR,"IQ.SCI.PRDC","..","66.66667","70","70","66.66667","70","70","63.33333","63.33333","56.6666666666667","56.6666666666667","53.3333","59.9999","59.9999","59.9999","59.9999","56.6666"
KIR,"3.11.01.01.popcen","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
KIR,"5.14.01.01.povsurv","..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
KIR,"5.51.01.08.primcomp","..","1","1","1","1","1","1","0.66667","0.66667","0.33333","0.33333","0","0.33333","0.33333","0.33333","0.33333","0.33333"
KIR,"IQ.SCI.SRCE","..","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","30"
KIR,"5.21.01.01.sdds","..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
KIR,"5.12.01.01.unesco","..","0","1","1","1","0","1","1","0","0","0","0","0","0","1","1","1"
KIR,"3.11.01.03.popreg","..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
XKX,"5.51.01.09.water","..","..","..","..","..","..","..","..","..","0","0","0","0","0","0","0","0"
XKX,"3.01.04.01.agcen","..","..","..","..","..","..","..","..","..","0","0","1","1","1","0","0","0"
XKX,"2.04.01.01.excncpt","..","..","..","..","..","..","..","..","..","1","1","1","1","1","1","1","1"
XKX,"5.51.01.02.malnut","..","..","..","..","..","..","..","..","..","0","0","0","0","0","0","0","0"
XKX,"5.51.01.03.mortal","..","..","..","..","..","..","..","..","..","0","0","0","0","0","0","0","0"
XKX,"2.01.03.01.prcpbase","..","..","..","..","..","..","..","..","..","1","1","1","1","1","1","1","1"
XKX,"5.04.01.01.exdebt","..","..","..","..","..","..","..","..","..","1","1","1","1","1","1","1","1"
XKX,"5.51.01.07.gender","..","..","..","..","..","..","..","..","..","0","0","0","0","0","0","0","0"
XKX,"3.02.01.02.fscov","..","..","..","..","..","..","..","..","..","0","0","0","0","0","1","1","0"
XKX,"5.13.01.01.hlthsurv","..","..","..","..","..","..","..","..","..","0","0","0","0","0","0","0.5","0.5"
XKX,"5.51.01.05.hiv","..","..","..","..","..","..","..","..","..","0","0","0","0","0","0","0","0"
XKX,"5.51.01.04.immun","..","..","..","..","..","..","..","..","..","0","0","0","0","0","0","0","0"
XKX,"5.04.01.02.impexp","..","..","..","..","..","..","..","..","..","0","1","1","1","1","0","0","1"
XKX,"5.51.01.01.poverty","..","..","..","..","..","..","..","..","..","0","0","0","1","1","1","1","1"
XKX,"5.01.01.01.indust","..","..","..","..","..","..","..","..","..","0","0","0","0","0","0","0","0"
XKX,"5.51.01.06.matern","..","..","..","..","..","..","..","..","..","0","0","0","0","0","0","0","0.33333"
XKX,"IQ.SCI.MTHD","..","..","..","..","..","..","..","..","..","40","50","50","50","50","50","50","50"
XKX,"2.01.01.02.nabase","..","..","..","..","..","..","..","..","..","1","1","1","1","1","1","1","1"
XKX,"5.13.01.01.who","..","..","..","..","..","..","..","..","..","0","0","0","0","0","0","0","0"
XKX,"IQ.SCI.OVRL","..","..","..","..","..","..","..","..","..","30","33.3333333333333","40","43.3333333333333","43.3333333333333","36.6666666666667","40","41.1111"
XKX,"5.51.01.10.gdp","..","..","..","..","..","..","..","..","..","1","1","1","1","1","1","1","1"
XKX,"IQ.SCI.PRDC","..","..","..","..","..","..","..","..","..","10","10","10","20","20","20","20","23.3333"
XKX,"3.11.01.01.popcen","..","..","..","..","..","..","..","..","..","1","1","1","1","1","1","1","1"
XKX,"5.14.01.01.povsurv","..","..","..","..","..","..","..","..","..","1","1","1","1","1","1","1","1"
XKX,"5.51.01.08.primcomp","..","..","..","..","..","..","..","..","..","0","0","0","0","0","0","0","0"
XKX,"IQ.SCI.SRCE","..","..","..","..","..","..","..","..","..","40","40","60","60","60","40","50","50"
XKX,"5.21.01.01.sdds","..","..","..","..","..","..","..","..","..","0","0","0","0","0","0","0","0"
XKX,"5.12.01.01.unesco","..","..","..","..","..","..","..","..","..","0","0","0","0","0","0","0","0"
XKX,"3.11.01.03.popreg","..","..","..","..","..","..","..","..","..","0","0","0","0","0","0","0","0"
KGZ,"5.51.01.09.water","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
KGZ,"3.01.04.01.agcen","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1","0"
KGZ,"2.04.01.01.excncpt","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
KGZ,"5.51.01.02.malnut","0.33333","0.33333","0.33333","0.33333","0.33333","0.33333","0.66667","0.33333","0.33333","0.33333","0.33333","1","1","1","1","1","1"
KGZ,"5.51.01.03.mortal","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
KGZ,"2.01.03.01.prcpbase","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
KGZ,"5.04.01.01.exdebt","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
KGZ,"5.51.01.07.gender","0.66667","1","1","1","1","1","1","1","1","1","0.66667","0.66667","0.66667","1","1","1","1"
KGZ,"3.02.01.02.fscov","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1"
KGZ,"5.13.01.01.hlthsurv","1","1","1","1","1","0.5","0","0","0","0","0.5","0.5","1","1","0.5","1","1"
KGZ,"5.51.01.05.hiv","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
KGZ,"5.51.01.04.immun","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
KGZ,"5.04.01.02.impexp","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
KGZ,"5.51.01.01.poverty","0.66667","1","0.66667","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
KGZ,"5.01.01.01.indust","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
KGZ,"5.51.01.06.matern","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
KGZ,"IQ.SCI.MTHD","80","80","80","80","90","90","90","80","80","80","80","80","80","90","90","90","90"
KGZ,"2.01.01.02.nabase","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
KGZ,"5.13.01.01.who","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
KGZ,"IQ.SCI.OVRL","87.7777777777778","91.1111111111111","90","91.1111111111111","94.4444444444444","91.1111111111111","88.8888888888889","84.4444444444444","84.4444444444444","84.4444444444444","86.6666666666667","82.2222333333333","85.5555666666667","90","93.3333333333333","96.6666666666667","90"
KGZ,"5.51.01.10.gdp","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
KGZ,"IQ.SCI.PRDC","83.33333","93.33333","90","93.33333","93.33333","93.33333","96.66667","93.33333","93.33333","93.3333333333333","90","96.6667","96.6667","100","100","100","100"
KGZ,"3.11.01.01.popcen","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
KGZ,"5.14.01.01.povsurv","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
KGZ,"5.51.01.08.primcomp","0.66667","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
KGZ,"IQ.SCI.SRCE","100","100","100","100","100","90","80","80","80","80","90","70","80","80","90","100","80"
KGZ,"5.21.01.01.sdds","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
KGZ,"5.12.01.01.unesco","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
KGZ,"3.11.01.03.popreg","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
LAO,"5.51.01.09.water","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
LAO,"3.01.04.01.agcen","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
LAO,"2.04.01.01.excncpt","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
LAO,"5.51.01.02.malnut","1","1","1","0.66667","0.33333","0.33333","0.66667","0.66667","0.66667","0.33333","0.33333","0.66667","0.66667","0.66667","0.66667","0.66667","1"
LAO,"5.51.01.03.mortal","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
LAO,"2.01.03.01.prcpbase","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
LAO,"5.04.01.01.exdebt","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0"
LAO,"5.51.01.07.gender","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
LAO,"3.02.01.02.fscov","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
LAO,"5.13.01.01.hlthsurv","1","1","1","1","1","1","1","1","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5"
LAO,"5.51.01.05.hiv","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1"
LAO,"5.51.01.04.immun","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
LAO,"5.04.01.02.impexp","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
LAO,"5.51.01.01.poverty","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.33333","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667"
LAO,"5.01.01.01.indust","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
LAO,"5.51.01.06.matern","0","0.33333","0.33333","0.33333","0.33333","0.33333","0.66667","0.66667","0.66667","0.66667","1","1","1","1","1","1","1"
LAO,"IQ.SCI.MTHD","50","50","50","50","50","40","40","50","50","60","60","50","50","50","50","50","40"
LAO,"2.01.01.02.nabase","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","1"
LAO,"5.13.01.01.who","1","1","1","1","1","0","0","1","1","1","1","1","1","1","0","0","0"
LAO,"IQ.SCI.OVRL","68.8888888888889","70","70","68.8888888888889","67.7777777777778","67.7777777777778","70","65.5555555555556","70","72.2222222222222","73.3333333333333","71.1111333333333","64.4444666666667","67.7778","71.1111333333333","67.7778","62.2222333333333"
LAO,"5.51.01.10.gdp","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
LAO,"IQ.SCI.PRDC","86.66667","90","90","86.66667","83.33333","83.33333","90","86.66667","90","86.6666666666667","90","93.3334","83.3334","93.3334","93.3334","93.3334","96.6667"
LAO,"3.11.01.01.popcen","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
LAO,"5.14.01.01.povsurv","0.5","0.5","0.5","0.5","0.5","1","1","1","1","1","1","1","0.5","0.5","1","0.5","0"
LAO,"5.51.01.08.primcomp","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
LAO,"IQ.SCI.SRCE","70","70","70","70","70","80","80","60","70","70","70","70","60","60","70","60","50"
LAO,"5.21.01.01.sdds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
LAO,"5.12.01.01.unesco","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
LAO,"3.11.01.03.popreg","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
LAC,"5.51.01.09.water","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
LAC,"3.01.04.01.agcen","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
LAC,"2.04.01.01.excncpt","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
LAC,"5.51.01.02.malnut","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
LAC,"5.51.01.03.mortal","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
LAC,"2.01.03.01.prcpbase","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
LAC,"5.04.01.01.exdebt","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
LAC,"5.51.01.07.gender","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
LAC,"3.02.01.02.fscov","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
LAC,"5.13.01.01.hlthsurv","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
LAC,"5.51.01.05.hiv","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
LAC,"5.51.01.04.immun","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
LAC,"5.04.01.02.impexp","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
LAC,"5.51.01.01.poverty","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
LAC,"5.01.01.01.indust","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
LAC,"5.51.01.06.matern","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
LAC,"IQ.SCI.MTHD","68.8235294117647","68.2352941176471","64.1176470588235","65.8823529411765","64.7058823529412","66.4705882352941","67.6470588235294","67.0588235294118","65.8823529411765","67.6470588235294","71.7647058823529","72.3529411764706","70.5882352941177","64.1176470588235","65.2941176470588","61.7647058823529","63.5294117647059"
LAC,"2.01.01.02.nabase","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
LAC,"5.13.01.01.who","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
LAC,"IQ.SCI.OVRL","75.4901962745098","74.7058825490196","73.5947715686275","75.0326798039216","75.1633984313726","76.7320258823529","77.1895425490196","77.2549019607843","75.3594770588235","74.8366013071896","76.797385620915","78.9542607843137","78.4967392156863","76.2091549019608","73.1372568627451","71.1111156862745","70.1307235294118"
LAC,"5.51.01.10.gdp","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
LAC,"IQ.SCI.PRDC","87.6470594117647","89.4117652941176","89.6078441176471","89.2156864705882","88.4313717647059","89.0196070588235","89.2156864705882","88.8235294117647","88.4313723529412","86.2745098039216","85.6862745098039","87.4510176470588","89.0196294117647","89.8039352941177","90.5882411764706","89.8039352941177","86.8627588235294"
LAC,"3.11.01.01.popcen","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
LAC,"5.14.01.01.povsurv","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
LAC,"5.51.01.08.primcomp","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
LAC,"IQ.SCI.SRCE","70","66.4705882352941","67.0588235294118","70","72.3529411764706","74.7058823529412","74.7058823529412","75.8823529411765","71.7647058823529","70.5882352941177","72.9411764705882","77.0588235294118","75.8823529411765","74.7058823529412","63.5294117647059","61.7647058823529","60"
LAC,"5.21.01.01.sdds","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
LAC,"5.12.01.01.unesco","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
LAC,"3.11.01.03.popreg","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
LBN,"5.51.01.09.water","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
LBN,"3.01.04.01.agcen","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
LBN,"2.04.01.01.excncpt","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1"
LBN,"5.51.01.02.malnut","0.33333","0.33333","0.33333","0.33333","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.33333","0.33333","0.33333","0.33333","0","0","0"
LBN,"5.51.01.03.mortal","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
LBN,"2.01.03.01.prcpbase","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","0","0"
LBN,"5.04.01.01.exdebt","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
LBN,"5.51.01.07.gender","1","1","1","1","1","1","1","1","1","1","1","1","0.66667","1","0","0","0"
LBN,"3.02.01.02.fscov","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
LBN,"5.13.01.01.hlthsurv","0","0.5","0.5","1","1","1","1","1","1","1","1","1","1","1","0","0","0"
LBN,"5.51.01.05.hiv","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1"
LBN,"5.51.01.04.immun","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
LBN,"5.04.01.02.impexp","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
LBN,"5.51.01.01.poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0.33333","0.33333","0.33333","0.33333"
LBN,"5.01.01.01.indust","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
LBN,"5.51.01.06.matern","0.33333","0.33333","0.33333","0.33333","0.66667","0.66667","0.33333","0.33333","0.33333","0.33333","0.33333","0.33333","0.33333","0.33333","0","0","0"
LBN,"IQ.SCI.MTHD","30","40","40","30","40","40","50","50","50","50","50","50","50","50","50","40","40"
LBN,"2.01.01.02.nabase","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
LBN,"5.13.01.01.who","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
LBN,"IQ.SCI.OVRL","42.2222222222222","48.8888888888889","48.8888888888889","48.8888888888889","54.4444444444444","54.4444444444444","56.6666666666667","63.3333333333333","66.6666666666667","66.6666666666667","62.2222222222222","65.5555333333333","63.3333333333333","66.6666333333333","51.1111","44.4444333333333","44.4444333333333"
LBN,"5.51.01.10.gdp","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
LBN,"IQ.SCI.PRDC","76.66667","76.66667","76.66667","76.66667","83.33333","83.33333","80","80","80","80","66.6666666666667","76.6666","70","79.9999","53.3333","53.3333","53.3333"
LBN,"3.11.01.01.popcen","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
LBN,"5.14.01.01.povsurv","0","0","0","0","0","0","0","0","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0","0"
LBN,"5.51.01.08.primcomp","1","1","1","1","1","1","1","1","1","1","1","1","0.66667","1","0","0","0"
LBN,"IQ.SCI.SRCE","20","30","30","40","40","40","40","60","70","70","70","70","70","70","50","40","40"
LBN,"5.21.01.01.sdds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
LBN,"5.12.01.01.unesco","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
LBN,"3.11.01.03.popreg","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1"
LSO,"5.51.01.09.water","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
LSO,"3.01.04.01.agcen","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
LSO,"2.04.01.01.excncpt","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
LSO,"5.51.01.02.malnut","1","1","0.66667","0.33333","0.33333","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","1"
LSO,"5.51.01.03.mortal","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
LSO,"2.01.03.01.prcpbase","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","0","0"
LSO,"5.04.01.01.exdebt","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
LSO,"5.51.01.07.gender","1","1","1","1","1","1","1","1","1","1","1","0.66667","1","1","1","1","0.66667"
LSO,"3.02.01.02.fscov","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0"
LSO,"5.13.01.01.hlthsurv","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.5","1","1"
LSO,"5.51.01.05.hiv","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
LSO,"5.51.01.04.immun","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
LSO,"5.04.01.02.impexp","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
LSO,"5.51.01.01.poverty","0.66667","0.66667","0.66667","0.66667","0.33333","0.33333","0.33333","0.33333","0.33333","0.33333","0.33333","0.66667","0.33333","0.33333","0.33333","0.33333","0.33333"
LSO,"5.01.01.01.indust","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
LSO,"5.51.01.06.matern","0.66667","0.66667","0.66667","0.33333","0.66667","0.66667","0.66667","0.66667","0.66667","1","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667"
LSO,"IQ.SCI.MTHD","50","50","50","40","40","40","50","50","60","60","60","50","30","40","40","40","40"
LSO,"2.01.01.02.nabase","1","1","1","0","0","0","0","0","1","1","1","1","0","1","1","1","1"
LSO,"5.13.01.01.who","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
LSO,"IQ.SCI.OVRL","71.1111111111111","71.1111111111111","70","61.1111111111111","61.1111111111111","62.2222222222222","65.5555555555556","65.5555555555556","72.2222222222222","73.3333333333333","72.2222222222222","65.5556","57.7778","62.2222333333333","65.5555666666667","67.7778","67.7778"
LSO,"5.51.01.10.gdp","1","1","1","1","1","1","1","1","1","1","1","1","0.66667","1","1","1","1"
LSO,"IQ.SCI.PRDC","93.33333","93.33333","90","83.33333","83.33333","86.66667","86.66667","86.66667","86.66667","90","86.6666666666667","86.6668","83.3334","86.6667","86.6667","83.3334","83.3334"
LSO,"3.11.01.01.popcen","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
LSO,"5.14.01.01.povsurv","0.5","0.5","0.5","0","0","0","0","0","0.5","0.5","0.5","0","0","0","1","1","1"
LSO,"5.51.01.08.primcomp","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.66667","0.66667"
LSO,"IQ.SCI.SRCE","70","70","70","60","60","60","60","60","70","70","70","60","60","60","70","80","80"
LSO,"5.21.01.01.sdds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
LSO,"5.12.01.01.unesco","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
LSO,"3.11.01.03.popreg","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
